player,pfr_id,game_id,pfr_game_id,season,team,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct
Delanie Walker,WalkHu00,2015_07_ATL_TEN,201510250oti,2015,TEN,39,72,0,0,0,0
Dorial Green-Beckham,GreeDo00,2015_07_ATL_TEN,201510250oti,2015,TEN,36,67,0,0,0,0
Andy Gallik,GallAn00,2015_07_ATL_TEN,201510250oti,2015,TEN,31,57,0,0,0,0
Joe Looney,LoonJo01,2015_07_ATL_TEN,201510250oti,2015,TEN,23,43,0,0,0,0
Anthony Fasano,FasaAn00,2015_07_ATL_TEN,201510250oti,2015,TEN,22,41,0,0,0,0
Antonio Andrews,AndrAn00,2015_07_ATL_TEN,201510250oti,2015,TEN,17,31,0,0,5,24
Craig Stevens,StevCr00,2015_07_ATL_TEN,201510250oti,2015,TEN,14,26,0,0,1,5
Phillip Supernaw,SupePh00,2015_07_ATL_TEN,201510250oti,2015,TEN,6,11,0,0,15,71
Jalston Fowler,FowlJa00,2015_07_ATL_TEN,201510250oti,2015,TEN,3,6,0,0,14,67
Bishop Sankey,SankBi00,2015_07_ATL_TEN,201510250oti,2015,TEN,2,4,0,0,3,14
Jamon Meredith,MereJa20,2015_07_ATL_TEN,201510250oti,2015,TEN,1,2,0,0,1,5
Rico Richardson,RichRi00,2015_07_ATL_TEN,201510250oti,2015,TEN,1,2,0,0,0,0
Avery Williamson,WillAv00,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,75,100,4,19
Da'Norris Searcy,SearDa00,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,75,100,3,14
Coty Sensabaugh,SensCo00,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,73,97,9,43
Derrick Morgan,MorgDe99,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,72,96,4,19
Brian Orakpo,OrakBr99,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,69,92,4,19
Jurrell Casey,CaseJu00,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,60,80,4,19
Daimion Stafford,StafDa00,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,57,76,19,90
DaQuan Jones,JoneDa04,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,51,68,4,19
Al Woods,WoodAl99,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,49,65,5,24
Blidi Wreh-Wilson,WrehBl00,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,47,63,17,81
Jason McCourty,McCoJa99,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,47,63,0,0
Wesley Woodyard,WoodWe20,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,42,56,12,57
Zach Brown,BrowZa00,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,33,44,0,0
Cody Riggs,RiggCo00,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,16,21,13,62
Angelo Blackson,BlacAn00,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,16,21,5,24
Karl Klug,KlugKa00,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,14,19,6,29
Mike Martin,MartMi01,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,12,16,0,0
David Bass,BassDa00,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,9,12,5,24
Ropati Pitoitua,PitoRo00,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,6,8,0,0
Marqueston Huff,HuffMa00,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,2,3,19,90
Justin Staples,StapJu00,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,0,0,16,76
Steven Johnson,JohnSt02,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,0,0,16,76
Beau Brinkley,BrinBe00,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,0,0,9,43
Brett Kern,KernBr20,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,0,0,9,43
Ryan Succop,SuccRy44,2015_07_ATL_TEN,201510250oti,2015,TEN,0,0,0,0,3,14
Andy Levitre,LeviAn20,2015_07_ATL_TEN,201510250oti,2015,ATL,75,100,0,0,3,14
Jake Matthews,MattJa00,2015_07_ATL_TEN,201510250oti,2015,ATL,75,100,0,0,3,14
Chris Chester,ChesCh21,2015_07_ATL_TEN,201510250oti,2015,ATL,75,100,0,0,3,14
Ryan Schraeder,SchrRy00,2015_07_ATL_TEN,201510250oti,2015,ATL,75,100,0,0,3,14
Michael Person,PersMi00,2015_07_ATL_TEN,201510250oti,2015,ATL,75,100,0,0,0,0
Matt Ryan,RyanMa00,2015_07_ATL_TEN,201510250oti,2015,ATL,75,100,0,0,0,0
Julio Jones,JoneJu02,2015_07_ATL_TEN,201510250oti,2015,ATL,66,88,0,0,0,0
Devonta Freeman,FreeDe00,2015_07_ATL_TEN,201510250oti,2015,ATL,63,84,0,0,0,0
Jacob Tamme,TammJa00,2015_07_ATL_TEN,201510250oti,2015,ATL,60,80,0,0,0,0
Roddy White,WhitRo00,2015_07_ATL_TEN,201510250oti,2015,ATL,54,72,0,0,0,0
Levine Toilolo,ToilLe00,2015_07_ATL_TEN,201510250oti,2015,ATL,37,49,0,0,10,48
Nick Williams,WillNi02,2015_07_ATL_TEN,201510250oti,2015,ATL,33,44,0,0,8,38
Patrick DiMarco,DiMaPa00,2015_07_ATL_TEN,201510250oti,2015,ATL,21,28,0,0,14,67
Tony Moeaki,MoeaTo00,2015_07_ATL_TEN,201510250oti,2015,ATL,16,21,0,0,10,48
Tevin Coleman,ColeTe01,2015_07_ATL_TEN,201510250oti,2015,ATL,9,12,0,0,3,14
Leonard Hankerson,HankLe00,2015_07_ATL_TEN,201510250oti,2015,ATL,8,11,0,0,0,0
Terron Ward,WardTe00,2015_07_ATL_TEN,201510250oti,2015,ATL,6,8,0,0,11,52
Eric Weems,WeemEr00,2015_07_ATL_TEN,201510250oti,2015,ATL,2,3,0,0,16,76
Desmond Trufant,TrufDe00,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,54,100,12,57
Robert Alford,AlfoRo00,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,54,100,12,57
Ricardo Allen,AlleRi00,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,54,100,9,43
Justin Durant,DuraJu99,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,51,94,0,0
Paul Worrilow,WorrPa00,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,41,76,1,5
Jalen Collins,CollJa02,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,37,69,9,43
Adrian Clayborn,ClayAd00,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,37,69,1,5
Vic Beasley,BeasVi00,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,37,69,1,5
Jonathan Babineaux,BabiJo20,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,35,65,0,0
Kemal Ishmael,IshmKe00,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,34,63,15,71
O'Brien Schofield,SchoOB99,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,33,61,4,19
Brooks Reed,ReedBr00,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,23,43,0,0
William Moore,MoorWi99,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,20,37,0,0
Kroy Biermann,BierKr99,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,18,33,13,62
Tyson Jackson,JackTy98,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,17,31,4,19
Paul Soliai,SoliPa99,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,17,31,3,14
Robenson Therezie,TherRo00,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,13,24,17,81
Ra'Shede Hageman,HageRa00,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,13,24,1,5
Grady Jarrett,JarrGr00,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,6,11,2,10
Nathan Stupar,StupNa01,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,0,0,18,86
Matthew Bosher,BoshMa00,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,0,0,10,48
Josh Harris,HarrJo02,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,0,0,7,33
Matt Bryant,bryanmat01,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,0,0,3,14
Joplo Bartu,BartJo01,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,0,0,3,14
Phillip Adams,AdamPh00,2015_07_ATL_TEN,201510250oti,2015,ATL,0,0,0,0,2,10
LaAdrian Waddle,WaddLa01,2015_07_MIN_DET,201510250det,2015,DET,54,100,0,0,3,10
Laken Tomlinson,TomlLa01,2015_07_MIN_DET,201510250det,2015,DET,54,100,0,0,3,10
Travis Swanson,SwanTr00,2015_07_MIN_DET,201510250det,2015,DET,54,100,0,0,3,10
Riley Reiff,ReifRi00,2015_07_MIN_DET,201510250det,2015,DET,54,100,0,0,3,10
Larry Warford,WarfLa00,2015_07_MIN_DET,201510250det,2015,DET,54,100,0,0,0,0
Matthew Stafford,StafMa00,2015_07_MIN_DET,201510250det,2015,DET,54,100,0,0,0,0
Golden Tate,TateGo00,2015_07_MIN_DET,201510250det,2015,DET,50,93,0,0,2,6
Calvin Johnson,JohnCa00,2015_07_MIN_DET,201510250det,2015,DET,50,93,0,0,0,0
Eric Ebron,EbroEr00,2015_07_MIN_DET,201510250det,2015,DET,46,85,0,0,0,0
Lance Moore,MoorLa00,2015_07_MIN_DET,201510250det,2015,DET,30,56,0,0,0,0
Theo Riddick,RiddTh00,2015_07_MIN_DET,201510250det,2015,DET,30,56,0,0,0,0
Michael Burton,BurtMi00,2015_07_MIN_DET,201510250det,2015,DET,12,22,0,0,12,39
Ameer Abdullah,AbduAm00,2015_07_MIN_DET,201510250det,2015,DET,12,22,0,0,4,13
Cornelius Lucas,LucaCo01,2015_07_MIN_DET,201510250det,2015,DET,12,22,0,0,3,10
Joique Bell,BellJo01,2015_07_MIN_DET,201510250det,2015,DET,12,22,0,0,0,0
Corey Fuller,FullCo00,2015_07_MIN_DET,201510250det,2015,DET,9,17,0,0,3,10
Tim Wright,WrigTi01,2015_07_MIN_DET,201510250det,2015,DET,4,7,0,0,9,29
George Winn,WinnGe00,2015_07_MIN_DET,201510250det,2015,DET,3,6,0,0,21,68
Glover Quin,QuinGl99,2015_07_MIN_DET,201510250det,2015,DET,0,0,75,100,7,23
Darius Slay,SlayDa00,2015_07_MIN_DET,201510250det,2015,DET,0,0,73,97,0,0
Josh Bynes,ByneJo00,2015_07_MIN_DET,201510250det,2015,DET,0,0,66,88,7,23
Rashean Mathis,MathRa99,2015_07_MIN_DET,201510250det,2015,DET,0,0,61,81,7,23
James Ihedigbo,IhedJa00,2015_07_MIN_DET,201510250det,2015,DET,0,0,55,73,0,0
Stephen Tulloch,TullSt20,2015_07_MIN_DET,201510250det,2015,DET,0,0,52,69,6,19
Jason Jones,JoneJa99,2015_07_MIN_DET,201510250det,2015,DET,0,0,47,63,7,23
Ezekiel Ansah,AnsaEz00,2015_07_MIN_DET,201510250det,2015,DET,0,0,47,63,6,19
Haloti Ngata,NgatHa20,2015_07_MIN_DET,201510250det,2015,DET,0,0,45,60,7,23
Quandre Diggs,DiggQu00,2015_07_MIN_DET,201510250det,2015,DET,0,0,42,56,4,13
Caraun Reid,ReidCa00,2015_07_MIN_DET,201510250det,2015,DET,0,0,41,55,0,0
Devin Taylor,TaylDe00,2015_07_MIN_DET,201510250det,2015,DET,0,0,40,53,4,13
Tahir Whitehead,WhitTa00,2015_07_MIN_DET,201510250det,2015,DET,0,0,34,45,28,90
Travis Lewis,LewiTr00,2015_07_MIN_DET,201510250det,2015,DET,0,0,33,44,28,90
Andre Fluellen,FlueAn99,2015_07_MIN_DET,201510250det,2015,DET,0,0,32,43,8,26
Darryl Tapp,TappDa20,2015_07_MIN_DET,201510250det,2015,DET,0,0,27,36,18,58
Jermelle Cudjo,CudjJe00,2015_07_MIN_DET,201510250det,2015,DET,0,0,22,29,0,0
Isa Abdul-Quddus,AbduIs00,2015_07_MIN_DET,201510250det,2015,DET,0,0,18,24,28,90
Kyle Van Noy,VanNKy00,2015_07_MIN_DET,201510250det,2015,DET,0,0,7,9,21,68
Nevin Lawson,LawsNe00,2015_07_MIN_DET,201510250det,2015,DET,0,0,5,7,7,23
Brandon Copeland,CopeBr00,2015_07_MIN_DET,201510250det,2015,DET,0,0,3,4,21,68
Don Carey,CareDo00,2015_07_MIN_DET,201510250det,2015,DET,0,0,0,0,28,90
Sam Martin,MartSa01,2015_07_MIN_DET,201510250det,2015,DET,0,0,0,0,13,42
Don Muhlbach,MuhlDo20,2015_07_MIN_DET,201510250det,2015,DET,0,0,0,0,9,29
T.J. Jones,JoneT.00,2015_07_MIN_DET,201510250det,2015,DET,0,0,0,0,5,16
Manuel Ramirez,RamiMa20,2015_07_MIN_DET,201510250det,2015,DET,0,0,0,0,3,10
Matt Prater,PratMa20,2015_07_MIN_DET,201510250det,2015,DET,0,0,0,0,3,10
Joe Berger,BergJo20,2015_07_MIN_DET,201510250det,2015,MIN,75,100,0,0,7,23
T.J. Clemmings,ClemT.00,2015_07_MIN_DET,201510250det,2015,MIN,75,100,0,0,7,23
Matt Kalil,KaliMa00,2015_07_MIN_DET,201510250det,2015,MIN,75,100,0,0,7,23
Brandon Fusco,FuscBr00,2015_07_MIN_DET,201510250det,2015,MIN,75,100,0,0,7,23
Mike Harris,HarrMi01,2015_07_MIN_DET,201510250det,2015,MIN,75,100,0,0,7,23
Teddy Bridgewater,BridTe00,2015_07_MIN_DET,201510250det,2015,MIN,75,100,0,0,0,0
Stefon Diggs,DiggSt00,2015_07_MIN_DET,201510250det,2015,MIN,60,80,0,0,0,0
Mike Wallace,WallMi00,2015_07_MIN_DET,201510250det,2015,MIN,56,75,0,0,0,0
Kyle Rudolph,RudoKy00,2015_07_MIN_DET,201510250det,2015,MIN,53,71,0,0,7,23
Adrian Peterson,PeteAd01,2015_07_MIN_DET,201510250det,2015,MIN,44,59,0,0,0,0
Rhett Ellison,ElliRh00,2015_07_MIN_DET,201510250det,2015,MIN,35,47,0,0,14,45
Jarius Wright,WrigJa02,2015_07_MIN_DET,201510250det,2015,MIN,26,35,0,0,0,0
Adam Thielen,ThieAd00,2015_07_MIN_DET,201510250det,2015,MIN,23,31,0,0,20,65
Zach Line,LineZa01,2015_07_MIN_DET,201510250det,2015,MIN,19,25,0,0,20,65
Matt Asiata,AsiaMa00,2015_07_MIN_DET,201510250det,2015,MIN,16,21,0,0,8,26
Jerick McKinnon,McKiJe00,2015_07_MIN_DET,201510250det,2015,MIN,15,20,0,0,17,55
MyCole Pruitt,PruiMy00,2015_07_MIN_DET,201510250det,2015,MIN,13,17,0,0,8,26
Charles Johnson,JohnCh08,2015_07_MIN_DET,201510250det,2015,MIN,9,12,0,0,0,0
Cordarrelle Patterson,PattCo00,2015_07_MIN_DET,201510250det,2015,MIN,4,5,0,0,4,13
Austin Shepherd,ShepAu00,2015_07_MIN_DET,201510250det,2015,MIN,2,3,0,0,0,0
Andrew Sendejo,SendAn00,2015_07_MIN_DET,201510250det,2015,MIN,0,0,54,100,8,26
Harrison Smith,SmitHa00,2015_07_MIN_DET,201510250det,2015,MIN,0,0,54,100,4,13
Anthony Barr,BarrAn00,2015_07_MIN_DET,201510250det,2015,MIN,0,0,54,100,3,10
Xavier Rhodes,RhodXa00,2015_07_MIN_DET,201510250det,2015,MIN,0,0,53,98,0,0
Terence Newman,NewmTe20,2015_07_MIN_DET,201510250det,2015,MIN,0,0,52,96,0,0
Brian Robison,RobiBr98,2015_07_MIN_DET,201510250det,2015,MIN,0,0,51,94,3,10
Everson Griffen,GrifEv99,2015_07_MIN_DET,201510250det,2015,MIN,0,0,51,94,3,10
Eric Kendricks,KendEr00,2015_07_MIN_DET,201510250det,2015,MIN,0,0,48,89,3,10
Linval Joseph,JoseLi99,2015_07_MIN_DET,201510250det,2015,MIN,0,0,44,81,3,10
Tom Johnson,JohnTo01,2015_07_MIN_DET,201510250det,2015,MIN,0,0,44,81,3,10
Captain Munnerlyn,MunnCa99,2015_07_MIN_DET,201510250det,2015,MIN,0,0,38,70,6,19
Chad Greenway,GreeCh99,2015_07_MIN_DET,201510250det,2015,MIN,0,0,27,50,3,10
Danielle Hunter,HuntDa01,2015_07_MIN_DET,201510250det,2015,MIN,0,0,13,24,8,26
Kenrick Ellis,ElliKe01,2015_07_MIN_DET,201510250det,2015,MIN,0,0,5,9,0,0
Scott Crichton,CricSc00,2015_07_MIN_DET,201510250det,2015,MIN,0,0,3,6,19,61
Audie Cole,ColeAu00,2015_07_MIN_DET,201510250det,2015,MIN,0,0,2,4,21,68
Robert Blanton,BlanRo00,2015_07_MIN_DET,201510250det,2015,MIN,0,0,1,2,18,58
Marcus Sherels,SherMa20,2015_07_MIN_DET,201510250det,2015,MIN,0,0,0,0,20,65
Trae Waynes,WaynTr00,2015_07_MIN_DET,201510250det,2015,MIN,0,0,0,0,20,65
Edmond Robinson,RobiEd00,2015_07_MIN_DET,201510250det,2015,MIN,0,0,0,0,14,45
Antone Exum,ExumAn00,2015_07_MIN_DET,201510250det,2015,MIN,0,0,0,0,14,45
Blair Walsh,WalsBl00,2015_07_MIN_DET,201510250det,2015,MIN,0,0,0,0,14,45
Jeff Locke,LockJe00,2015_07_MIN_DET,201510250det,2015,MIN,0,0,0,0,11,35
Kevin McDermott,McDeKe00,2015_07_MIN_DET,201510250det,2015,MIN,0,0,0,0,10,32
Dallas Thomas,ThomDa04,2015_07_HOU_MIA,201510250mia,2015,MIA,63,100,0,0,7,19
Ja'Wuan James,JameJa01,2015_07_HOU_MIA,201510250mia,2015,MIA,63,100,0,0,7,19
Billy Turner,TurnBi00,2015_07_HOU_MIA,201510250mia,2015,MIA,59,94,0,0,7,19
Mike Pouncey,PounMi00,2015_07_HOU_MIA,201510250mia,2015,MIA,56,89,0,0,7,19
Branden Albert,AlbeBr20,2015_07_HOU_MIA,201510250mia,2015,MIA,56,89,0,0,0,0
Ryan Tannehill,TannRy00,2015_07_HOU_MIA,201510250mia,2015,MIA,56,89,0,0,0,0
Jordan Cameron,CameJo00,2015_07_HOU_MIA,201510250mia,2015,MIA,48,76,0,0,2,5
Kenny Stills,StilKe00,2015_07_HOU_MIA,201510250mia,2015,MIA,48,76,0,0,0,0
Rishard Matthews,MattRi00,2015_07_HOU_MIA,201510250mia,2015,MIA,42,67,0,0,5,14
Dion Sims,SimsDi00,2015_07_HOU_MIA,201510250mia,2015,MIA,42,67,0,0,2,5
Greg Jennings,JennGr00,2015_07_HOU_MIA,201510250mia,2015,MIA,28,44,0,0,0,0
Jonas Gray,GrayJo00,2015_07_HOU_MIA,201510250mia,2015,MIA,27,43,0,0,5,14
Lamar Miller,MillLa01,2015_07_HOU_MIA,201510250mia,2015,MIA,24,38,0,0,0,0
Jarvis Landry,LandJa00,2015_07_HOU_MIA,201510250mia,2015,MIA,22,35,0,0,8,22
DeVante Parker,ParkDe01,2015_07_HOU_MIA,201510250mia,2015,MIA,18,29,0,0,2,5
Damien Williams,WillDa05,2015_07_HOU_MIA,201510250mia,2015,MIA,12,19,0,0,23,62
Jamil Douglas,DougJa00,2015_07_HOU_MIA,201510250mia,2015,MIA,11,17,0,0,7,19
Jason Fox,FoxxJa20,2015_07_HOU_MIA,201510250mia,2015,MIA,7,11,0,0,7,19
Matt Moore,MoorMa01,2015_07_HOU_MIA,201510250mia,2015,MIA,7,11,0,0,0,0
Brandon Williams,WillBr04,2015_07_HOU_MIA,201510250mia,2015,MIA,3,5,0,0,15,41
Earl Mitchell,MitcEa99,2015_07_HOU_MIA,201510250mia,2015,MIA,1,2,43,53,10,27
Jamar Taylor,TaylJa01,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,81,100,1,3
Brent Grimes,GrimBr20,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,72,89,6,16
Reshad Jones,JoneRe99,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,72,89,0,0
Olivier Vernon,VernOl00,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,60,74,4,11
Bobby McCain,McCaBo01,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,56,69,21,57
Walt Aikens,AikeWa00,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,54,67,22,59
Ndamukong Suh,SuhxNd99,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,54,67,4,11
Jelani Jenkins,JenkJe00,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,54,67,1,3
Kelvin Sheppard,ShepKe00,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,45,56,11,30
Cameron Wake,WakeCa00,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,45,56,1,3
Derrick Shelby,ShelDe00,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,42,52,12,32
Michael Thomas,ThomMi02,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,36,44,26,70
Koa Misi,MisiKo99,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,34,42,2,5
C.J. Mosley,MoslC.20,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,33,41,4,11
Neville Hewitt,HewiNe00,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,27,33,24,65
Jordan Phillips,PhilJo01,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,26,32,1,3
Terrence Fede,FedeTe00,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,21,26,14,38
Zach Vigil,VigiZa00,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,17,21,24,65
Spencer Paysinger,PaysSp00,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,10,12,20,54
Tony Lippett,LippTo00,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,9,11,9,24
Jordan Kovacs,KovaJo00,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,0,0,26,70
Zackary Bowman,BowmZa20,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,0,0,21,57
Andrew Franks,FranAn01,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,0,0,15,41
John Denney,DennJo20,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,0,0,12,32
Matt Darr,DarrMa00,2015_07_HOU_MIA,201510250mia,2015,MIA,0,0,0,0,12,32
Duane Brown,BrowDu20,2015_07_HOU_MIA,201510250mia,2015,HOU,81,100,0,0,3,8
Derek Newton,NewtDe00,2015_07_HOU_MIA,201510250mia,2015,HOU,81,100,0,0,3,8
Ben Jones,JoneBe01,2015_07_HOU_MIA,201510250mia,2015,HOU,81,100,0,0,3,8
DeAndre Hopkins,HopkDe00,2015_07_HOU_MIA,201510250mia,2015,HOU,81,100,0,0,0,0
Chris Clark,ClarCh21,2015_07_HOU_MIA,201510250mia,2015,HOU,81,100,0,0,0,0
Brian Hoyer,HoyeBr00,2015_07_HOU_MIA,201510250mia,2015,HOU,81,100,0,0,0,0
Nate Washington,WashNa00,2015_07_HOU_MIA,201510250mia,2015,HOU,76,94,0,0,0,0
C.J. Fiedorowicz,FiedC.00,2015_07_HOU_MIA,201510250mia,2015,HOU,68,84,0,0,11,30
Arian Foster,FostAr00,2015_07_HOU_MIA,201510250mia,2015,HOU,63,78,0,0,0,0
Xavier Su'a-Filo,Sua-Xa00,2015_07_HOU_MIA,201510250mia,2015,HOU,44,54,0,0,3,8
Garrett Graham,GrahGa00,2015_07_HOU_MIA,201510250mia,2015,HOU,44,54,0,0,3,8
Oday Aboushi,AbouOd00,2015_07_HOU_MIA,201510250mia,2015,HOU,37,46,0,0,3,8
Keith Mumphery,MumpKe00,2015_07_HOU_MIA,201510250mia,2015,HOU,32,40,0,0,18,49
Chris Polk,PolkCh00,2015_07_HOU_MIA,201510250mia,2015,HOU,11,14,0,0,10,27
Jay Prosch,ProsJa00,2015_07_HOU_MIA,201510250mia,2015,HOU,9,11,0,0,18,49
Jaelen Strong,StroJa01,2015_07_HOU_MIA,201510250mia,2015,HOU,9,11,0,0,1,3
Alfred Blue,BlueAl00,2015_07_HOU_MIA,201510250mia,2015,HOU,6,7,0,0,23,62
Jonathan Grimes,GrimJo01,2015_07_HOU_MIA,201510250mia,2015,HOU,4,5,0,0,17,46
Kendall Lamm,LammKe00,2015_07_HOU_MIA,201510250mia,2015,HOU,2,2,0,0,3,8
Brian Cushing,CushBr99,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,63,100,8,22
J.J. Watt,WattJ.00,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,59,94,7,19
Jadeveon Clowney,ClowJa00,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,51,81,1,3
Jared Crick,CricJa00,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,50,79,8,22
Andre Hal,HalxAn00,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,49,78,9,24
Rahim Moore,MoorRa00,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,44,70,6,16
Kevin Johnson,JohnKe04,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,41,65,12,32
Vince Wilfork,WilfVi20,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,37,59,8,22
Johnathan Joseph,JoseJo20,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,34,54,0,0
Eddie Pleasant,PleaEd00,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,33,52,13,35
Whitney Mercilus,MercWh00,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,29,46,8,22
John Simon,SimoJo01,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,28,44,16,43
Darryl Morris,MorrDa01,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,28,44,4,11
A.J. Bouye,BouyA.00,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,27,43,17,46
Justin Tuggle,TuggJu00,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,22,35,25,68
Jumal Rolle,RollJu00,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,19,30,18,49
Akeem Dent,DentAk00,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,18,29,12,32
Brandon Dunn,DunnBr00,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,17,27,1,3
Christian Covington,CoviCh00,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,16,25,7,19
Max Bullough,BullMa00,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,12,19,26,70
Quintin Demps,DempQu99,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,10,16,0,0
Charles James,JameCh00,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,5,8,24,65
Brian Peters,PeteBr00,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,1,2,26,70
Shane Lechler,LechSh20,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,0,0,12,32
Jon Weeks,WeekJo00,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,0,0,12,32
Nick Novak,novaknic01,2015_07_HOU_MIA,201510250mia,2015,HOU,0,0,0,0,8,22
Jack Mewhort,MewhJa00,2015_07_NO_IND,201510250clt,2015,IND,63,100,0,0,3,8
Hugh Thornton,ThorHu00,2015_07_NO_IND,201510250clt,2015,IND,63,100,0,0,3,8
Joe Reitz,ReitJo00,2015_07_NO_IND,201510250clt,2015,IND,63,100,0,0,3,8
Andrew Luck,LuckAn00,2015_07_NO_IND,201510250clt,2015,IND,63,100,0,0,0,0
Anthony Castonzo,CastAn00,2015_07_NO_IND,201510250clt,2015,IND,63,100,0,0,0,0
T.Y. Hilton,HiltT.00,2015_07_NO_IND,201510250clt,2015,IND,61,97,0,0,0,0
