player,url,type,position,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct,pfr_game_id,season
Jason Witten,/players/W/WittJa00.htm,home,TE,60,95,0,0,3,12,201711190dal,2017
Dak Prescott,/players/P/PresDa01.htm,home,QB,60,95,0,0,0,0,201711190dal,2017
Dez Bryant,/players/B/BryaDe01.htm,home,WR,54,86,0,0,0,0,201711190dal,2017
Terrance Williams,/players/W/WillTe01.htm,home,WR,40,63,0,0,0,0,201711190dal,2017
James Hanna,/players/H/HannJa00.htm,home,TE,32,51,0,0,11,42,201711190dal,2017
Cole Beasley,/players/B/BeasCo00.htm,home,WR,32,51,0,0,2,8,201711190dal,2017
Rod Smith,/players/S/SmitRo06.htm,home,FB,31,49,0,0,19,73,201711190dal,2017
Alfred Morris,/players/M/MorrAl00.htm,home,RB,24,38,0,0,0,0,201711190dal,2017
Brice Butler,/players/B/ButlBr00.htm,home,WR,18,29,0,0,0,0,201711190dal,2017
Geoff Swaim,/players/S/SwaiGe00.htm,home,TE,10,16,0,0,15,58,201711190dal,2017
Noah Brown,/players/B/BrowNo00.htm,home,WR,9,14,0,0,10,38,201711190dal,2017
Ryan Switzer,/players/S/SwitRy00.htm,home,WR,4,6,0,0,10,38,201711190dal,2017
Cooper Rush,/players/R/RushCo00.htm,home,QB,3,5,0,0,0,0,201711190dal,2017
Keith Smith,/players/S/SmitKe03.htm,home,FB,1,2,0,0,19,73,201711190dal,2017
Xavier Woods,/players/W/WoodXa00.htm,home,FS,0,0,64,100,16,62,201711190dal,2017
Byron Jones,/players/J/JoneBy00.htm,home,FS,0,0,64,100,8,31,201711190dal,2017
Orlando Scandrick,/players/S/ScanOr99.htm,home,CB,0,0,63,98,2,8,201711190dal,2017
Anthony Brown,/players/B/BrowAn02.htm,home,CB,0,0,62,97,6,23,201711190dal,2017
Anthony Hitchens,/players/H/HitcAn00.htm,home,LB,0,0,49,77,4,15,201711190dal,2017
Jourdan Lewis,/players/L/LewiJo01.htm,home,CB,0,0,43,67,2,8,201711190dal,2017
Tyrone Crawford,/players/C/CrawTy00.htm,home,DE,0,0,41,64,4,15,201711190dal,2017
David Irving,/players/I/IrviDa00.htm,home,DE,0,0,40,62,4,15,201711190dal,2017
DeMarcus Lawrence,/players/L/LawrDe00.htm,home,DE,0,0,39,61,4,15,201711190dal,2017
Maliek Collins,/players/C/CollMa00.htm,home,DT,0,0,39,61,4,15,201711190dal,2017
Jaylon Smith,/players/S/SmitJa05.htm,home,LB,0,0,36,56,0,0,201711190dal,2017
Damien Wilson,/players/W/WilsDa02.htm,home,LB,0,0,27,42,23,88,201711190dal,2017
Justin Durant,/players/D/DuraJu99.htm,home,LB,0,0,25,39,0,0,201711190dal,2017
Taco Charlton,/players/C/CharTa00.htm,home,DE,0,0,25,39,0,0,201711190dal,2017
Lewis Neal,/players/N/NealLe00.htm,home,DT,0,0,24,38,0,0,201711190dal,2017
Benson Mayowa,/players/M/MayoBe00.htm,home,DE,0,0,23,36,0,0,201711190dal,2017
Richard Ash,/players/A/AshxRi00.htm,home,DT,0,0,21,33,0,0,201711190dal,2017
Kavon Frazier,/players/F/FrazKa00.htm,home,SS,0,0,11,17,19,73,201711190dal,2017
Kyle Wilber,/players/W/WilbKy00.htm,home,LB,0,0,8,12,23,88,201711190dal,2017
Chidobe Awuzie,/players/A/AwuzCh00.htm,home,CB,0,0,0,0,15,58,201711190dal,2017
Bene Benwikere,/players/B/BenwBe00.htm,home,CB,0,0,0,0,14,54,201711190dal,2017
L.P. Ladouceur,/players/L/LadoL.20.htm,home,LS,0,0,0,0,8,31,201711190dal,2017
Chris Jones,/players/J/JoneCh02.htm,home,P,0,0,0,0,8,31,201711190dal,2017
Mike Nugent,/players/N/nugenmik01.htm,home,K,0,0,0,0,7,27,201711190dal,2017
Justin March-Lillard,/players/M/MarcJu00.htm,home,LB,0,0,0,0,5,19,201711190dal,2017
Joe Looney,/players/L/LoonJo01.htm,home,C,0,0,0,0,3,12,201711190dal,2017
Chaz Green,/players/G/GreeCh02.htm,home,G,0,0,0,0,3,12,201711190dal,2017
Stefen Wisniewski,/players/W/WisnSt01.htm,away,G,64,100,0,0,2,8,201711190dal,2017
Halapoulivaati Vaitai,/players/V/VaitHa00.htm,away,T,64,100,0,0,2,8,201711190dal,2017
Brandon Brooks,/players/B/BrooBr00.htm,away,G,64,100,0,0,2,8,201711190dal,2017
Lane Johnson,/players/J/JohnLa01.htm,away,T,64,100,0,0,2,8,201711190dal,2017
Carson Wentz,/players/W/WentCa00.htm,away,QB,64,100,0,0,0,0,201711190dal,2017
Jason Kelce,/players/K/KelcJa00.htm,away,C,64,100,0,0,0,0,201711190dal,2017
Zach Ertz,/players/E/ErtzZa00.htm,away,TE,60,94,0,0,2,8,201711190dal,2017
Nelson Agholor,/players/A/AghoNe00.htm,away,WR,47,73,0,0,0,0,201711190dal,2017
Alshon Jeffery,/players/J/JeffAl00.htm,away,WR,47,73,0,0,0,0,201711190dal,2017
Torrey Smith,/players/S/SmitTo02.htm,away,WR,42,66,0,0,0,0,201711190dal,2017
LeGarrette Blount,/players/B/BlouLe00.htm,away,RB,30,47,0,0,0,0,201711190dal,2017
Brent Celek,/players/C/CeleBr00.htm,away,TE,23,36,0,0,7,27,201711190dal,2017
Corey Clement,/players/C/ClemCo00.htm,away,RB,19,30,0,0,19,73,201711190dal,2017
Trey Burton,/players/B/BurtTr01.htm,away,TE,13,20,0,0,19,73,201711190dal,2017
Marcus Johnson,/players/J/JohnMa07.htm,away,WR,13,20,0,0,7,27,201711190dal,2017
Jay Ajayi,/players/A/AjayJa00.htm,away,RB,13,20,0,0,0,0,201711190dal,2017
Mack Hollins,/players/H/HollMa00.htm,away,WR,10,16,0,0,19,73,201711190dal,2017
Kenjon Barner,/players/B/BarnKe00.htm,away,RB,2,3,0,0,9,35,201711190dal,2017
Isaac Seumalo,/players/S/SeumIs00.htm,away,G,1,2,0,0,2,8,201711190dal,2017
Malcolm Jenkins,/players/J/JenkMa99.htm,away,SS,0,0,63,100,9,35,201711190dal,2017
Jalen Mills,/players/M/MillJa02.htm,away,CB,0,0,63,100,5,19,201711190dal,2017
Nigel Bradham,/players/B/BradNi00.htm,away,LB,0,0,63,100,5,19,201711190dal,2017
Ronald Darby,/players/D/DarbRo00.htm,away,CB,0,0,63,100,2,8,201711190dal,2017
Rodney McLeod,/players/M/McLeRo00.htm,away,FS,0,0,60,95,4,15,201711190dal,2017
Mychal Kendricks,/players/K/KendMy00.htm,away,LB,0,0,56,89,2,8,201711190dal,2017
Fletcher Cox,/players/C/CoxxFl00.htm,away,DT,0,0,46,73,1,4,201711190dal,2017
Brandon Graham,/players/G/GrahBr99.htm,away,DE,0,0,44,70,4,15,201711190dal,2017
Patrick Robinson,/players/R/RobiPa99.htm,away,CB,0,0,43,68,7,27,201711190dal,2017
Vinny Curry,/players/C/CurrVi00.htm,away,DE,0,0,34,54,3,12,201711190dal,2017
Derek Barnett,/players/B/BarnDe01.htm,away,DE,0,0,32,51,5,19,201711190dal,2017
Chris Long,/players/L/LongCh99.htm,away,DE,0,0,31,49,4,15,201711190dal,2017
Timmy Jernigan,/players/J/JernTi00.htm,away,DT,0,0,30,48,3,12,201711190dal,2017
Joe Walker,/players/W/WalkJo01.htm,away,LB,0,0,20,32,16,62,201711190dal,2017
Destiny Vaeao,/players/V/VaeaDe01.htm,away,DT,0,0,20,32,2,8,201711190dal,2017
Beau Allen,/players/A/AlleBe00.htm,away,DT,0,0,15,24,6,23,201711190dal,2017
Corey Graham,/players/G/GrahCo99.htm,away,FS,0,0,10,16,11,42,201711190dal,2017
Kamu Grugier-Hill,/players/G/GrugKa00.htm,away,LB,0,0,0,0,21,81,201711190dal,2017
Najee Goode,/players/G/GoodNa00.htm,away,LB,0,0,0,0,19,73,201711190dal,2017
Jaylen Watkins,/players/W/WatkJa01.htm,away,SS,0,0,0,0,19,73,201711190dal,2017
Nathan Gerry,/players/G/GerrNa00.htm,away,LB,0,0,0,0,19,73,201711190dal,2017
Rick Lovato,/players/L/LovaRi00.htm,away,LS,0,0,0,0,8,31,201711190dal,2017
Donnie Jones,/players/J/JoneDo21.htm,away,P,0,0,0,0,8,31,201711190dal,2017
Rasul Douglas,/players/D/DougRa00.htm,away,CB,0,0,0,0,7,27,201711190dal,2017
Jake Elliott,/players/E/ElliJa03.htm,away,K,0,0,0,0,4,15,201711190dal,2017
Germain Ifedi,/players/I/IfedGe00.htm,home,T,74,100,0,0,7,23,201711200sea,2017
Justin Britt,/players/B/BritJu00.htm,home,C,74,100,0,0,7,23,201711200sea,2017
Ethan Pocic,/players/P/PociEt00.htm,home,C,74,100,0,0,7,23,201711200sea,2017
Russell Wilson,/players/W/WilsRu00.htm,home,QB,74,100,0,0,0,0,201711200sea,2017
Duane Brown,/players/B/BrowDu20.htm,home,T,74,100,0,0,0,0,201711200sea,2017
Doug Baldwin,/players/B/BaldDo00.htm,home,WR,62,84,0,0,0,0,201711200sea,2017
Paul Richardson,/players/R/RichPa01.htm,home,WR,61,82,0,0,0,0,201711200sea,2017
Oday Aboushi,/players/A/AbouOd00.htm,home,G,57,77,0,0,6,19,201711200sea,2017
J.D. McKissic,/players/M/McKiJ.00.htm,home,WR,50,68,0,0,9,29,201711200sea,2017
Jimmy Graham,/players/G/GrahJi00.htm,home,TE,48,65,0,0,0,0,201711200sea,2017
Tyler Lockett,/players/L/LockTy00.htm,home,WR,47,64,0,0,10,32,201711200sea,2017
Luke Willson,/players/W/WillLu00.htm,home,TE,33,45,0,0,15,48,201711200sea,2017
Nick Vannett,/players/V/VannNi00.htm,home,TE,20,27,0,0,15,48,201711200sea,2017
Mark Glowinski,/players/G/GlowMa00.htm,home,G,19,26,0,0,14,45,201711200sea,2017
Mike Davis,/players/D/DaviMi01.htm,home,RB,16,22,0,0,0,0,201711200sea,2017
Tanner McEvoy,/players/M/McEvTa01.htm,home,WR,13,18,0,0,17,55,201711200sea,2017
Amara Darboh,/players/D/DarbAm00.htm,home,WR,12,16,0,0,9,29,201711200sea,2017
Eddie Lacy,/players/L/LacyEd00.htm,home,RB,6,8,0,0,0,0,201711200sea,2017
Bobby Wagner,/players/W/WagnBo00.htm,home,LB,0,0,62,100,7,23,201711200sea,2017
Bradley McDougald,/players/M/McDoBr01.htm,home,FS,0,0,62,100,7,23,201711200sea,2017
Earl Thomas,/players/T/ThomEa99.htm,home,FS,0,0,62,100,0,0,201711200sea,2017
Jeremy Lane,/players/L/LaneJe00.htm,home,CB,0,0,61,98,7,23,201711200sea,2017
Byron Maxwell,/players/M/MaxwBy00.htm,home,CB,0,0,59,95,1,3,201711200sea,2017
K.J. Wright,/players/W/WrigK.00.htm,home,LB,0,0,58,94,7,23,201711200sea,2017
Michael Bennett,/players/B/BennMi99.htm,home,DE,0,0,55,89,1,3,201711200sea,2017
Sheldon Richardson,/players/R/RichSh00.htm,home,DT,0,0,47,76,5,16,201711200sea,2017
Nazair Jones,/players/J/JoneNa00.htm,home,DT,0,0,46,74,6,19,201711200sea,2017
Frank Clark,/players/C/ClarFr01.htm,home,DE,0,0,45,73,1,3,201711200sea,2017
Terence Garvin,/players/G/GarvTe00.htm,home,LB,0,0,38,61,16,52,201711200sea,2017
Justin Coleman,/players/C/ColeJu01.htm,home,CB,0,0,24,39,11,35,201711200sea,2017
Dion Jordan,/players/J/JordDi00.htm,home,DE,0,0,19,31,5,16,201711200sea,2017
Branden Jackson,/players/J/JackBr04.htm,home,DE,0,0,18,29,6,19,201711200sea,2017
Dwight Freeney,/players/F/FreeDw00.htm,home,DE,0,0,17,27,1,3,201711200sea,2017
Neiko Thorpe,/players/T/ThorNe00.htm,home,CB,0,0,4,6,23,74,201711200sea,2017
Marcus Smith,/players/S/SmitMa03.htm,home,DE,0,0,2,3,2,6,201711200sea,2017
Shaquill Griffin,/players/G/GrifSh00.htm,home,CB,0,0,2,3,0,0,201711200sea,2017
Josh Forrest,/players/F/ForrJo00.htm,home,LB,0,0,1,2,18,58,201711200sea,2017
D.J. Alexander,/players/A/AlexD.00.htm,home,LB,0,0,0,0,23,74,201711200sea,2017
Lano Hill,/players/H/HillDe02.htm,home,SS,0,0,0,0,17,55,201711200sea,2017
Tedric Thompson,/players/T/ThomTe00.htm,home,SS,0,0,0,0,16,52,201711200sea,2017
Blair Walsh,/players/W/WalsBl00.htm,home,K,0,0,0,0,14,45,201711200sea,2017
Jon Ryan,/players/R/RyanJo21.htm,home,P,0,0,0,0,8,26,201711200sea,2017
Jordan Roos,/players/R/RoosJo00.htm,home,G,0,0,0,0,8,26,201711200sea,2017
Tyler Ott,/players/O/OttxTy00.htm,home,LS,0,0,0,0,8,26,201711200sea,2017
Matt Tobin,/players/T/TobiMa00.htm,home,T,0,0,0,0,7,23,201711200sea,2017
Jake Matthews,/players/M/MattJa00.htm,away,T,62,100,0,0,6,19,201711200sea,2017
Ryan Schraeder,/players/S/SchrRy00.htm,away,T,62,100,0,0,6,19,201711200sea,2017
Wes Schweitzer,/players/S/SchwWe00.htm,away,G,62,100,0,0,6,19,201711200sea,2017
Matt Ryan,/players/R/RyanMa00.htm,away,QB,62,100,0,0,0,0,201711200sea,2017
Alex Mack,/players/M/MackAl20.htm,away,C,62,100,0,0,0,0,201711200sea,2017
Andy Levitre,/players/L/LeviAn20.htm,away,G,61,98,0,0,6,19,201711200sea,2017
Julio Jones,/players/J/JoneJu02.htm,away,WR,50,81,0,0,1,3,201711200sea,2017
Mohamed Sanu,/players/S/SanuMo00.htm,away,WR,47,76,0,0,1,3,201711200sea,2017
Tevin Coleman,/players/C/ColeTe01.htm,away,RB,42,68,0,0,0,0,201711200sea,2017
Austin Hooper,/players/H/HoopAu00.htm,away,TE,39,63,0,0,7,23,201711200sea,2017
Taylor Gabriel,/players/G/GabrTa00.htm,away,WR,34,55,0,0,0,0,201711200sea,2017
Levine Toilolo,/players/T/ToilLe00.htm,away,TE,31,50,0,0,10,32,201711200sea,2017
Terron Ward,/players/W/WardTe00.htm,away,RB,18,29,0,0,3,10,201711200sea,2017
Derrick Coleman,/players/C/ColeDe00.htm,away,FB,17,27,0,0,18,58,201711200sea,2017
Justin Hardy,/players/H/HardJu00.htm,away,WR,17,27,0,0,15,48,201711200sea,2017
Marvin Hall,/players/H/HallMa02.htm,away,WR,8,13,0,0,10,32,201711200sea,2017
Ben Garland,/players/G/GarlBe00.htm,away,G,4,6,0,0,12,39,201711200sea,2017
Eric Saubert,/players/S/SaubEr00.htm,away,TE,3,5,0,0,17,55,201711200sea,2017
Dontari Poe,/players/P/PoexDo00.htm,away,DT,1,2,60,81,7,23,201711200sea,2017
De'Vondre Campbell,/players/C/CampDe00.htm,away,LB,0,0,72,97,0,0,201711200sea,2017
Robert Alford,/players/A/AlfoRo00.htm,away,CB,0,0,71,96,14,45,201711200sea,2017
Ricardo Allen,/players/A/AlleRi00.htm,away,SS,0,0,71,96,8,26,201711200sea,2017
Desmond Trufant,/players/T/TrufDe00.htm,away,CB,0,0,69,93,8,26,201711200sea,2017
Keanu Neal,/players/N/NealKe01.htm,away,FS,0,0,68,92,0,0,201711200sea,2017
Deion Jones,/players/J/JoneDe01.htm,away,LB,0,0,63,85,8,26,201711200sea,2017
Brian Poole,/players/P/PoolBr01.htm,away,CB,0,0,58,78,2,6,201711200sea,2017
Grady Jarrett,/players/J/JarrGr00.htm,away,DT,0,0,53,72,7,23,201711200sea,2017
Adrian Clayborn,/players/C/ClayAd00.htm,away,DE,0,0,52,70,0,0,201711200sea,2017
Vic Beasley,/players/B/BeasVi00.htm,away,LB,0,0,47,64,0,0,201711200sea,2017
Takkarist McKinley,/players/M/McKiTa00.htm,away,DE,0,0,29,39,0,0,201711200sea,2017
Courtney Upshaw,/players/U/UpshCo00.htm,away,DE,0,0,20,27,0,0,201711200sea,2017
Brooks Reed,/players/R/ReedBr00.htm,away,DE,0,0,16,22,10,32,201711200sea,2017
Derrick Shelby,/players/S/ShelDe00.htm,away,DE,0,0,15,20,7,23,201711200sea,2017
Ahtyba Rubin,/players/R/RubiAh99.htm,away,DT,0,0,15,20,0,0,201711200sea,2017
C.J. Goodwin,/players/G/GoodC.00.htm,away,CB,0,0,13,18,18,58,201711200sea,2017
Kemal Ishmael,/players/I/IshmKe00.htm,away,FS,0,0,9,12,24,77,201711200sea,2017
Damontae Kazee,/players/K/KazeDa00.htm,away,SS,0,0,6,8,21,68,201711200sea,2017
LaRoy Reynolds,/players/R/ReynLa00.htm,away,LB,0,0,5,7,17,55,201711200sea,2017
Sean Weatherspoon,/players/W/WeatSe99.htm,away,LB,0,0,2,3,14,45,201711200sea,2017
Matthew Bosher,/players/B/BoshMa00.htm,away,P,0,0,0,0,16,52,201711200sea,2017
Ty Sambrailo,/players/S/SambTy00.htm,away,T,0,0,0,0,12,39,201711200sea,2017
Josh Harris,/players/H/HarrJo02.htm,away,LS,0,0,0,0,9,29,201711200sea,2017
Andre Roberts,/players/R/RobeAn00.htm,away,WR,0,0,0,0,8,26,201711200sea,2017
Terrence Magee,/players/M/MageTe00.htm,away,RB,0,0,0,0,7,23,201711200sea,2017
Matt Bryant,/players/B/bryanmat01.htm,away,K,0,0,0,0,6,19,201711200sea,2017
Ricky Wagner,/players/W/WagnRi00.htm,home,T,59,100,0,0,5,16,201711230det,2017
T.J. Lang,/players/L/LangT.20.htm,home,G,59,100,0,0,5,16,201711230det,2017
Graham Glasgow,/players/G/GlasGr00.htm,home,G,59,100,0,0,5,16,201711230det,2017
Matthew Stafford,/players/S/StafMa00.htm,home,QB,59,100,0,0,0,0,201711230det,2017
Taylor Decker,/players/D/DeckTa00.htm,home,T,59,100,0,0,0,0,201711230det,2017
Marvin Jones,/players/J/JoneMa02.htm,home,WR,59,100,0,0,0,0,201711230det,2017
Golden Tate,/players/T/TateGo00.htm,home,WR,52,88,0,0,1,3,201711230det,2017
Travis Swanson,/players/S/SwanTr00.htm,home,C,42,71,0,0,3,9,201711230det,2017
Kenny Golladay,/players/G/GollKe00.htm,home,WR,40,68,0,0,0,0,201711230det,2017
Ameer Abdullah,/players/A/AbduAm00.htm,home,RB,29,49,0,0,0,0,201711230det,2017
Eric Ebron,/players/E/EbroEr00.htm,home,TE,29,49,0,0,0,0,201711230det,2017
Darren Fells,/players/F/FellDa01.htm,home,TE,27,46,0,0,11,34,201711230det,2017
Theo Riddick,/players/R/RiddTh00.htm,home,RB,26,44,0,0,0,0,201711230det,2017
Corey Robinson,/players/R/RobiCo00.htm,home,T,17,29,0,0,5,16,201711230det,2017
T.J. Jones,/players/J/JoneT.00.htm,home,WR,15,25,0,0,11,34,201711230det,2017
Michael Roberts,/players/R/RobeMi01.htm,home,TE,12,20,0,0,5,16,201711230det,2017
Zach Zenner,/players/Z/ZennZa00.htm,home,RB,6,10,0,0,17,53,201711230det,2017
Glover Quin,/players/Q/QuinGl99.htm,home,FS,0,0,74,100,8,25,201711230det,2017
Tahir Whitehead,/players/W/WhitTa00.htm,home,LB,0,0,74,100,8,25,201711230det,2017
Darius Slay,/players/S/SlayDa00.htm,home,CB,0,0,73,99,8,25,201711230det,2017
Anthony Zettel,/players/Z/ZettAn00.htm,home,DE,0,0,61,82,1,3,201711230det,2017
Jarrad Davis,/players/D/DaviJa01.htm,home,LB,0,0,54,73,7,22,201711230det,2017
A'Shawn Robinson,/players/R/RobiAS00.htm,home,DT,0,0,51,69,9,28,201711230det,2017
Akeem Spence,/players/S/SpenAk00.htm,home,DT,0,0,49,66,2,6,201711230det,2017
Tavon Wilson,/players/W/WilsTa00.htm,home,SS,0,0,45,61,0,0,201711230det,2017
Quandre Diggs,/players/D/DiggQu00.htm,home,CB,0,0,39,53,9,28,201711230det,2017
Cornelius Washington,/players/W/WashCo00.htm,home,DE,0,0,37,50,7,22,201711230det,2017
Paul Worrilow,/players/W/WorrPa00.htm,home,LB,0,0,35,47,19,59,201711230det,2017
Nevin Lawson,/players/L/LawsNe00.htm,home,CB,0,0,35,47,15,47,201711230det,2017
D.J. Hayden,/players/H/HaydDJ00.htm,home,CB,0,0,34,46,5,16,201711230det,2017
Miles Killebrew,/players/K/KillMi00.htm,home,SS,0,0,33,45,18,56,201711230det,2017
Ezekiel Ansah,/players/A/AnsaEz00.htm,home,DE,0,0,32,43,1,3,201711230det,2017
Kasim Edebali,/players/E/EdebKa00.htm,home,LB,0,0,23,31,1,3,201711230det,2017
Christian Ringo,/players/R/RingCh00.htm,home,DT,0,0,23,31,0,0,201711230det,2017
Jeremiah Ledbetter,/players/L/LedbJe00.htm,home,DT,0,0,22,30,13,41,201711230det,2017
Teez Tabor,/players/T/TaboTe00.htm,home,CB,0,0,14,19,10,31,201711230det,2017
Nick Bellore,/players/B/BellNi01.htm,home,LB,0,0,4,5,26,81,201711230det,2017
Jalen Reeves-Maybin,/players/R/ReevJa00.htm,home,LB,0,0,1,1,13,41,201711230det,2017
Don Carey,/players/C/CareDo00.htm,home,FS,0,0,0,0,26,81,201711230det,2017
Charles Washington,/players/W/WashCh01.htm,home,FS,0,0,0,0,19,59,201711230det,2017
Steve Longa,/players/L/LongSt00.htm,home,LB,0,0,0,0,19,59,201711230det,2017
Sam Martin,/players/M/MartSa01.htm,home,P,0,0,0,0,15,47,201711230det,2017
Brian Mihalik,/players/M/MihaBr00.htm,home,T,0,0,0,0,11,34,201711230det,2017
Don Muhlbach,/players/M/MuhlDo20.htm,home,LS,0,0,0,0,9,28,201711230det,2017
Matt Prater,/players/P/PratMa20.htm,home,K,0,0,0,0,5,16,201711230det,2017
Joe Berger,/players/B/BergJo20.htm,away,G,74,100,0,0,7,22,201711230det,2017
Nick Easton,/players/E/EastNi00.htm,away,G,74,100,0,0,7,22,201711230det,2017
Pat Elflein,/players/E/ElflPa00.htm,away,C,74,100,0,0,7,22,201711230det,2017
Riley Reiff,/players/R/ReifRi00.htm,away,T,74,100,0,0,7,22,201711230det,2017
Case Keenum,/players/K/KeenCa00.htm,away,QB,74,100,0,0,0,0,201711230det,2017
Rashod Hill,/players/H/HillRa01.htm,away,T,74,100,0,0,0,0,201711230det,2017
Adam Thielen,/players/T/ThieAd00.htm,away,WR,67,91,0,0,0,0,201711230det,2017
Stefon Diggs,/players/D/DiggSt00.htm,away,WR,67,91,0,0,0,0,201711230det,2017
Kyle Rudolph,/players/R/RudoKy00.htm,away,TE,66,89,0,0,7,22,201711230det,2017
Latavius Murray,/players/M/MurrLa00.htm,away,RB,40,54,0,0,0,0,201711230det,2017
Jerick McKinnon,/players/M/McKiJe00.htm,away,RB,34,46,0,0,0,0,201711230det,2017
David Morgan,/players/M/MorgDa01.htm,away,TE,33,45,0,0,6,19,201711230det,2017
Laquon Treadwell,/players/T/TreaLa00.htm,away,WR,21,28,0,0,0,0,201711230det,2017
Jarius Wright,/players/W/WrigJa02.htm,away,WR,17,23,0,0,0,0,201711230det,2017
C.J. Ham,/players/H/HamxC.00.htm,away,FB,15,20,0,0,20,62,201711230det,2017
Blake Bell,/players/B/BellBl00.htm,away,TE,5,7,0,0,21,66,201711230det,2017
Michael Floyd,/players/F/FloyMi00.htm,away,WR,5,7,0,0,0,0,201711230det,2017
Harrison Smith,/players/S/SmitHa00.htm,away,FS,0,0,59,100,5,16,201711230det,2017
Eric Kendricks,/players/K/KendEr00.htm,away,LB,0,0,59,100,5,16,201711230det,2017
Anthony Barr,/players/B/BarrAn00.htm,away,LB,0,0,59,100,5,16,201711230det,2017
Andrew Sendejo,/players/S/SendAn00.htm,away,SS,0,0,59,100,0,0,201711230det,2017
Xavier Rhodes,/players/R/RhodXa00.htm,away,CB,0,0,59,100,0,0,201711230det,2017
Everson Griffen,/players/G/GrifEv99.htm,away,DE,0,0,55,93,0,0,201711230det,2017
Trae Waynes,/players/W/WaynTr00.htm,away,CB,0,0,54,92,8,25,201711230det,2017
Danielle Hunter,/players/H/HuntDa01.htm,away,DE,0,0,48,81,5,16,201711230det,2017
Tom Johnson,/players/J/JohnTo01.htm,away,DT,0,0,45,76,5,16,201711230det,2017
Linval Joseph,/players/J/JoseLi99.htm,away,NT,0,0,39,66,2,6,201711230det,2017
Terence Newman,/players/N/NewmTe20.htm,away,CB,0,0,35,59,0,0,201711230det,2017
Mackensie Alexander,/players/A/AlexMa01.htm,away,CB,0,0,22,37,4,12,201711230det,2017
Shamar Stephen,/players/S/StepSh00.htm,away,NT,0,0,18,31,16,50,201711230det,2017
Brian Robison,/players/R/RobiBr98.htm,away,DE,0,0,16,27,0,0,201711230det,2017
Stephen Weatherly,/players/W/WeatSt00.htm,away,DE,0,0,15,25,17,53,201711230det,2017
Ben Gedeon,/players/G/GedeBe00.htm,away,LB,0,0,6,10,25,78,201711230det,2017
Tramaine Brock,/players/B/BrocTr00.htm,away,CB,0,0,2,3,11,34,201711230det,2017
Marcus Sherels,/players/S/SherMa20.htm,away,CB,0,0,0,0,25,78,201711230det,2017
Jayron Kearse,/players/K/KearJa00.htm,away,SS,0,0,0,0,25,78,201711230det,2017
Anthony Harris,/players/H/HarrAn01.htm,away,FS,0,0,0,0,20,62,201711230det,2017
Kentrell Brothers,/players/B/BrotKe00.htm,away,LB,0,0,0,0,20,62,201711230det,2017
Eric Wilson,/players/W/WilsEr00.htm,away,LB,0,0,0,0,20,62,201711230det,2017
Kai Forbath,/players/F/ForbKa00.htm,away,K,0,0,0,0,13,41,201711230det,2017
Ryan Quigley,/players/Q/QuigRy00.htm,away,P,0,0,0,0,11,34,201711230det,2017
Kevin McDermott,/players/M/McDeKe00.htm,away,LS,0,0,0,0,11,34,201711230det,2017
Emmanuel Lamur,/players/L/LamuEm00.htm,away,LB,0,0,0,0,10,31,201711230det,2017
Jeremiah Sirles,/players/S/SirlJe00.htm,away,G,0,0,0,0,7,22,201711230det,2017
La'el Collins,/players/C/CollLa01.htm,home,T,55,100,0,0,0,0,201711230dal,2017
Dak Prescott,/players/P/PresDa01.htm,home,QB,55,100,0,0,0,0,201711230dal,2017
Travis Frederick,/players/F/FredTr00.htm,home,C,55,100,0,0,0,0,201711230dal,2017
Jason Witten,/players/W/WittJa00.htm,home,TE,55,100,0,0,0,0,201711230dal,2017
Jonathan Cooper,/players/C/CoopJo01.htm,home,G,55,100,0,0,0,0,201711230dal,2017
Tyron Smith,/players/S/SmitTy00.htm,home,T,55,100,0,0,0,0,201711230dal,2017
Dez Bryant,/players/B/BryaDe01.htm,home,WR,49,89,0,0,0,0,201711230dal,2017
Cole Beasley,/players/B/BeasCo00.htm,home,WR,42,76,0,0,0,0,201711230dal,2017
Joe Looney,/players/L/LoonJo01.htm,home,C,36,65,0,0,0,0,201711230dal,2017
Rod Smith,/players/S/SmitRo06.htm,home,FB,33,60,0,0,13,68,201711230dal,2017
Terrance Williams,/players/W/WillTe01.htm,home,WR,32,58,0,0,0,0,201711230dal,2017
Alfred Morris,/players/M/MorrAl00.htm,home,RB,21,38,0,0,0,0,201711230dal,2017
Zack Martin,/players/M/MartZa00.htm,home,G,20,36,0,0,0,0,201711230dal,2017
Brice Butler,/players/B/ButlBr00.htm,home,WR,16,29,0,0,0,0,201711230dal,2017
Geoff Swaim,/players/S/SwaiGe00.htm,home,TE,7,13,0,0,11,58,201711230dal,2017
James Hanna,/players/H/HannJa00.htm,home,TE,7,13,0,0,11,58,201711230dal,2017
Noah Brown,/players/B/BrowNo00.htm,home,WR,7,13,0,0,6,32,201711230dal,2017
Keith Smith,/players/S/SmitKe03.htm,home,FB,3,5,0,0,13,68,201711230dal,2017
Ryan Switzer,/players/S/SwitRy00.htm,home,WR,2,4,0,0,6,32,201711230dal,2017
Orlando Scandrick,/players/S/ScanOr99.htm,home,CB,0,0,67,99,6,32,201711230dal,2017
Anthony Hitchens,/players/H/HitcAn00.htm,home,LB,0,0,66,97,6,32,201711230dal,2017
