game_id,season,pfr_game_id,home_team,away_team
2017_07_TB_BUF,2017,201710220buf,BUF,TB
2017_07_NYJ_MIA,2017,201710220mia,MIA,NYJ
2017_07_BAL_MIN,2017,201710220min,MIN,BAL
2017_07_NO_GB,2017,201710220gnb,GB,NO
2017_07_JAX_IND,2017,201710220clt,IND,JAX
2017_07_ARI_LA,2017,201710220ram,LA,ARI
2017_07_CAR_CHI,2017,201710220chi,CHI,CAR
2017_07_TEN_CLE,2017,201710220cle,CLE,TEN
2017_07_DAL_SF,2017,201710220sfo,SF,DAL
2017_07_DEN_LAC,2017,201710220sdg,LAC,DEN
2017_07_CIN_PIT,2017,201710220pit,PIT,CIN
2017_07_SEA_NYG,2017,201710220nyg,NYG,SEA
2017_07_ATL_NE,2017,201710220nwe,NE,ATL
2017_07_WAS_PHI,2017,201710230phi,PHI,WAS
2017_08_MIA_BAL,2017,201710260rav,BAL,MIA
2017_08_MIN_CLE,2017,201710290cle,CLE,MIN
2017_08_ATL_NYJ,2017,201710290nyj,NYJ,ATL
2017_08_OAK_BUF,2017,201710290buf,BUF,LV
2017_08_IND_CIN,2017,201710290cin,CIN,IND
2017_08_CAR_TB,2017,201710290tam,TB,CAR
2017_08_LAC_NE,2017,201710290nwe,NE,LAC
2017_08_SF_PHI,2017,201710290phi,PHI,SF
2017_08_CHI_NO,2017,201710290nor,NO,CHI
2017_08_HOU_SEA,2017,201710290sea,SEA,HOU
2017_08_DAL_WAS,2017,201710290was,WAS,DAL
2017_08_PIT_DET,2017,201710290det,DET,PIT
2017_08_DEN_KC,2017,201710300kan,KC,DEN
2017_09_BUF_NYJ,2017,201711020nyj,NYJ,BUF
2017_09_TB_NO,2017,201711050nor,NO,TB
2017_09_DEN_PHI,2017,201711050phi,PHI,DEN
2017_09_BAL_TEN,2017,201711050oti,TEN,BAL
2017_09_CIN_JAX,2017,201711050jax,JAX,CIN
2017_09_ATL_CAR,2017,201711050car,CAR,ATL
2017_09_LA_NYG,2017,201711050nyg,NYG,LA
2017_09_IND_HOU,2017,201711050htx,HOU,IND
2017_09_ARI_SF,2017,201711050sfo,SF,ARI
2017_09_WAS_SEA,2017,201711050sea,SEA,WAS
2017_09_KC_DAL,2017,201711050dal,DAL,KC
2017_09_OAK_MIA,2017,201711050mia,MIA,LV
2017_09_DET_GB,2017,201711060gnb,GB,DET
2017_10_SEA_ARI,2017,201711090crd,ARI,SEA
2017_10_GB_CHI,2017,201711120chi,CHI,GB
2017_10_MIN_WAS,2017,201711120was,WAS,MIN
2017_10_NO_BUF,2017,201711120buf,BUF,NO
2017_10_CIN_TEN,2017,201711120oti,TEN,CIN
2017_10_LAC_JAX,2017,201711120jax,JAX,LAC
2017_10_CLE_DET,2017,201711120det,DET,CLE
2017_10_NYJ_TB,2017,201711120tam,TB,NYJ
2017_10_PIT_IND,2017,201711120clt,IND,PIT
2017_10_HOU_LA,2017,201711120ram,LA,HOU
2017_10_DAL_ATL,2017,201711120atl,ATL,DAL
2017_10_NYG_SF,2017,201711120sfo,SF,NYG
2017_10_NE_DEN,2017,201711120den,DEN,NE
2017_10_MIA_CAR,2017,201711130car,CAR,MIA
2017_11_TEN_PIT,2017,201711160pit,PIT,TEN
2017_11_LA_MIN,2017,201711190min,MIN,LA
2017_11_ARI_HOU,2017,201711190htx,HOU,ARI
2017_11_JAX_CLE,2017,201711190cle,CLE,JAX
2017_11_TB_MIA,2017,201711190mia,MIA,TB
2017_11_WAS_NO,2017,201711190nor,NO,WAS
2017_11_BAL_GB,2017,201711190gnb,GB,BAL
2017_11_DET_CHI,2017,201711190chi,CHI,DET
2017_11_KC_NYG,2017,201711190nyg,NYG,KC
2017_11_BUF_LAC,2017,201711190sdg,LAC,BUF
2017_11_NE_OAK,2017,201711190rai,LV,NE
2017_11_CIN_DEN,2017,201711190den,DEN,CIN
2017_11_PHI_DAL,2017,201711190dal,DAL,PHI
2017_11_ATL_SEA,2017,201711200sea,SEA,ATL
2017_12_MIN_DET,2017,201711230det,DET,MIN
2017_12_LAC_DAL,2017,201711230dal,DAL,LAC
2017_12_NYG_WAS,2017,201711230was,WAS,NYG
2017_12_TB_ATL,2017,201711260atl,ATL,TB
2017_12_CAR_NYJ,2017,201711260nyj,NYJ,CAR
2017_12_CHI_PHI,2017,201711260phi,PHI,CHI
2017_12_BUF_KC,2017,201711260kan,KC,BUF
2017_12_CLE_CIN,2017,201711260cin,CIN,CLE
2017_12_TEN_IND,2017,201711260clt,IND,TEN
2017_12_MIA_NE,2017,201711260nwe,NE,MIA
2017_12_SEA_SF,2017,201711260sfo,SF,SEA
2017_12_NO_LA,2017,201711260ram,LA,NO
2017_12_DEN_OAK,2017,201711260rai,LV,DEN
2017_12_JAX_ARI,2017,201711260crd,ARI,JAX
2017_12_GB_PIT,2017,201711260pit,PIT,GB
2017_12_HOU_BAL,2017,201711270rav,BAL,HOU
2017_13_WAS_DAL,2017,201711300dal,DAL,WAS
2017_13_NE_BUF,2017,201712030buf,BUF,NE
2017_13_HOU_TEN,2017,201712030oti,TEN,HOU
2017_13_KC_NYJ,2017,201712030nyj,NYJ,KC
2017_13_IND_JAX,2017,201712030jax,JAX,IND
2017_13_MIN_ATL,2017,201712030atl,ATL,MIN
2017_13_DEN_MIA,2017,201712030mia,MIA,DEN
2017_13_DET_BAL,2017,201712030rav,BAL,DET
2017_13_TB_GB,2017,201712030gnb,GB,TB
2017_13_SF_CHI,2017,201712030chi,CHI,SF
2017_13_CLE_LAC,2017,201712030sdg,LAC,CLE
2017_13_LA_ARI,2017,201712030crd,ARI,LA
2017_13_NYG_OAK,2017,201712030rai,LV,NYG
2017_13_CAR_NO,2017,201712030nor,NO,CAR
2017_13_PHI_SEA,2017,201712030sea,SEA,PHI
2017_13_PIT_CIN,2017,201712040cin,CIN,PIT
2017_14_NO_ATL,2017,201712070atl,ATL,NO
2017_14_MIN_CAR,2017,201712100car,CAR,MIN
2017_14_DET_TB,2017,201712100tam,TB,DET
2017_14_CHI_CIN,2017,201712100cin,CIN,CHI
2017_14_GB_CLE,2017,201712100cle,CLE,GB
2017_14_DAL_NYG,2017,201712100nyg,NYG,DAL
2017_14_IND_BUF,2017,201712100buf,BUF,IND
2017_14_SF_HOU,2017,201712100htx,HOU,SF
2017_14_OAK_KC,2017,201712100kan,KC,LV
2017_14_NYJ_DEN,2017,201712100den,DEN,NYJ
2017_14_WAS_LAC,2017,201712100sdg,LAC,WAS
2017_14_TEN_ARI,2017,201712100crd,ARI,TEN
2017_14_SEA_JAX,2017,201712100jax,JAX,SEA
2017_14_PHI_LA,2017,201712100ram,LA,PHI
2017_14_BAL_PIT,2017,201712100pit,PIT,BAL
2017_14_NE_MIA,2017,201712110mia,MIA,NE
2017_15_DEN_IND,2017,201712140clt,IND,DEN
2017_15_CHI_DET,2017,201712160det,DET,CHI
2017_15_LAC_KC,2017,201712160kan,KC,LAC
2017_15_ARI_WAS,2017,201712170was,WAS,ARI
2017_15_MIA_BUF,2017,201712170buf,BUF,MIA
2017_15_HOU_JAX,2017,201712170jax,JAX,HOU
2017_15_NYJ_NO,2017,201712170nor,NO,NYJ
2017_15_PHI_NYG,2017,201712170nyg,NYG,PHI
2017_15_GB_CAR,2017,201712170car,CAR,GB
2017_15_CIN_MIN,2017,201712170min,MIN,CIN
2017_15_BAL_CLE,2017,201712170cle,CLE,BAL
2017_15_LA_SEA,2017,201712170sea,SEA,LA
2017_15_TEN_SF,2017,201712170sfo,SF,TEN
2017_15_NE_PIT,2017,201712170pit,PIT,NE
2017_15_DAL_OAK,2017,201712170rai,LV,DAL
2017_15_ATL_TB,2017,201712180tam,TB,ATL
2017_16_IND_BAL,2017,201712230rav,BAL,IND
2017_16_MIN_GB,2017,201712230gnb,GB,MIN
2017_16_ATL_NO,2017,201712240nor,NO,ATL
2017_16_TB_CAR,2017,201712240car,CAR,TB
2017_16_CLE_CHI,2017,201712240chi,CHI,CLE
2017_16_DET_CIN,2017,201712240cin,CIN,DET
2017_16_BUF_NE,2017,201712240nwe,NE,BUF
2017_16_LAC_NYJ,2017,201712240nyj,NYJ,LAC
2017_16_LA_TEN,2017,201712240oti,TEN,LA
2017_16_DEN_WAS,2017,201712240was,WAS,DEN
2017_16_MIA_KC,2017,201712240kan,KC,MIA
2017_16_JAX_SF,2017,201712240sfo,SF,JAX
2017_16_NYG_ARI,2017,201712240crd,ARI,NYG
2017_16_SEA_DAL,2017,201712240dal,DAL,SEA
2017_16_PIT_HOU,2017,201712250htx,HOU,PIT
2017_16_OAK_PHI,2017,201712250phi,PHI,LV
2017_17_NYJ_NE,2017,201712310nwe,NE,NYJ
2017_17_DAL_PHI,2017,201712310phi,PHI,DAL
2017_17_WAS_NYG,2017,201712310nyg,NYG,WAS
2017_17_CLE_PIT,2017,201712310pit,PIT,CLE
2017_17_GB_DET,2017,201712310det,DET,GB
2017_17_CHI_MIN,2017,201712310min,MIN,CHI
2017_17_HOU_IND,2017,201712310clt,IND,HOU
2017_17_NO_TB,2017,201712310tam,TB,NO
2017_17_ARI_SEA,2017,201712310sea,SEA,ARI
2017_17_BUF_MIA,2017,201712310mia,MIA,BUF
2017_17_KC_DEN,2017,201712310den,DEN,KC
2017_17_OAK_LAC,2017,201712310sdg,LAC,LV
2017_17_JAX_TEN,2017,201712310oti,TEN,JAX
2017_17_CAR_ATL,2017,201712310atl,ATL,CAR
2017_17_SF_LA,2017,201712310ram,LA,SF
2017_17_CIN_BAL,2017,201712310rav,BAL,CIN
2017_18_TEN_KC,2017,201801060kan,KC,TEN
2017_18_ATL_LA,2017,201801060ram,LA,ATL
2017_18_BUF_JAX,2017,201801070jax,JAX,BUF
2017_18_CAR_NO,2017,201801070nor,NO,CAR
2017_19_ATL_PHI,2017,201801130phi,PHI,ATL
2017_19_TEN_NE,2017,201801130nwe,NE,TEN
2017_19_JAX_PIT,2017,201801140pit,PIT,JAX
2017_19_NO_MIN,2017,201801140min,MIN,NO
2017_20_JAX_NE,2017,201801210nwe,NE,JAX
2017_20_MIN_PHI,2017,201801210phi,PHI,MIN
2017_21_PHI_NE,2017,201802040nwe,NE,PHI
2018_01_ATL_PHI,2018,201809060phi,PHI,ATL
2018_01_TB_NO,2018,201809090nor,NO,TB
2018_01_BUF_BAL,2018,201809090rav,BAL,BUF
2018_01_CIN_IND,2018,201809090clt,IND,CIN
2018_01_PIT_CLE,2018,201809090cle,CLE,PIT
2018_01_TEN_MIA,2018,201809090mia,MIA,TEN
2018_01_HOU_NE,2018,201809090nwe,NE,HOU
2018_01_JAX_NYG,2018,201809090nyg,NYG,JAX
2018_01_SF_MIN,2018,201809090min,MIN,SF
2018_01_KC_LAC,2018,201809090sdg,LAC,KC
2018_01_WAS_ARI,2018,201809090crd,ARI,WAS
2018_01_DAL_CAR,2018,201809090car,CAR,DAL
2018_01_SEA_DEN,2018,201809090den,DEN,SEA
2018_01_CHI_GB,2018,201809090gnb,GB,CHI
2018_01_NYJ_DET,2018,201809100det,DET,NYJ
2018_01_LA_OAK,2018,201809100rai,LV,LA
2018_02_BAL_CIN,2018,201809130cin,CIN,BAL
2018_02_PHI_TB,2018,201809160tam,TB,PHI
2018_02_MIN_GB,2018,201809160gnb,GB,MIN
2018_02_HOU_TEN,2018,201809160oti,TEN,HOU
2018_02_KC_PIT,2018,201809160pit,PIT,KC
2018_02_IND_WAS,2018,201809160was,WAS,IND
2018_02_CAR_ATL,2018,201809160atl,ATL,CAR
2018_02_LAC_BUF,2018,201809160buf,BUF,LAC
2018_02_CLE_NO,2018,201809160nor,NO,CLE
2018_02_MIA_NYJ,2018,201809160nyj,NYJ,MIA
2018_02_ARI_LA,2018,201809160ram,LA,ARI
2018_02_DET_SF,2018,201809160sfo,SF,DET
2018_02_OAK_DEN,2018,201809160den,DEN,LV
2018_02_NE_JAX,2018,201809160jax,JAX,NE
2018_02_NYG_DAL,2018,201809160dal,DAL,NYG
2018_02_SEA_CHI,2018,201809170chi,CHI,SEA
2018_03_NYJ_CLE,2018,201809200cle,CLE,NYJ
2018_03_NO_ATL,2018,201809230atl,ATL,NO
2018_03_BUF_MIN,2018,201809230min,MIN,BUF
2018_03_OAK_MIA,2018,201809230mia,MIA,LV
2018_03_DEN_BAL,2018,201809230rav,BAL,DEN
2018_03_CIN_CAR,2018,201809230car,CAR,CIN
2018_03_GB_WAS,2018,201809230was,WAS,GB
2018_03_NYG_HOU,2018,201809230htx,HOU,NYG
2018_03_TEN_JAX,2018,201809230jax,JAX,TEN
2018_03_SF_KC,2018,201809230kan,KC,SF
2018_03_IND_PHI,2018,201809230phi,PHI,IND
2018_03_LAC_LA,2018,201809230ram,LA,LAC
2018_03_CHI_ARI,2018,201809230crd,ARI,CHI
2018_03_DAL_SEA,2018,201809230sea,SEA,DAL
2018_03_NE_DET,2018,201809230det,DET,NE
2018_03_PIT_TB,2018,201809240tam,TB,PIT
2018_04_MIN_LA,2018,201809270ram,LA,MIN
2018_04_DET_DAL,2018,201809300dal,DAL,DET
2018_04_PHI_TEN,2018,201809300oti,TEN,PHI
2018_04_NYJ_JAX,2018,201809300jax,JAX,NYJ
2018_04_HOU_IND,2018,201809300clt,IND,HOU
2018_04_CIN_ATL,2018,201809300atl,ATL,CIN
2018_04_BUF_GB,2018,201809300gnb,GB,BUF
2018_04_TB_CHI,2018,201809300chi,CHI,TB
2018_04_MIA_NE,2018,201809300nwe,NE,MIA
2018_04_SEA_ARI,2018,201809300crd,ARI,SEA
2018_04_CLE_OAK,2018,201809300rai,LV,CLE
2018_04_NO_NYG,2018,201809300nyg,NYG,NO
2018_04_SF_LAC,2018,201809300sdg,LAC,SF
2018_04_BAL_PIT,2018,201809300pit,PIT,BAL
2018_04_KC_DEN,2018,201810010den,DEN,KC
2018_05_IND_NE,2018,201810040nwe,NE,IND
2018_05_NYG_CAR,2018,201810070car,CAR,NYG
2018_05_ATL_PIT,2018,201810070pit,PIT,ATL
2018_05_TEN_BUF,2018,201810070buf,BUF,TEN
2018_05_MIA_CIN,2018,201810070cin,CIN,MIA
2018_05_BAL_CLE,2018,201810070cle,CLE,BAL
2018_05_DEN_NYJ,2018,201810070nyj,NYJ,DEN
2018_05_GB_DET,2018,201810070det,DET,GB
2018_05_JAX_KC,2018,201810070kan,KC,JAX
2018_05_OAK_LAC,2018,201810070sdg,LAC,LV
2018_05_LA_SEA,2018,201810070sea,SEA,LA
2018_05_MIN_PHI,2018,201810070phi,PHI,MIN
2018_05_ARI_SF,2018,201810070sfo,SF,ARI
2018_05_DAL_HOU,2018,201810070htx,HOU,DAL
2018_05_WAS_NO,2018,201810080nor,NO,WAS
2018_06_PHI_NYG,2018,201810110nyg,NYG,PHI
2018_06_CHI_MIA,2018,201810140mia,MIA,CHI
2018_06_CAR_WAS,2018,201810140was,WAS,CAR
2018_06_ARI_MIN,2018,201810140min,MIN,ARI
2018_06_IND_NYJ,2018,201810140nyj,NYJ,IND
2018_06_TB_ATL,2018,201810140atl,ATL,TB
2018_06_BUF_HOU,2018,201810140htx,HOU,BUF
2018_06_SEA_OAK,2018,201810140rai,LV,SEA
2018_06_PIT_CIN,2018,201810140cin,CIN,PIT
2018_06_LAC_CLE,2018,201810140cle,CLE,LAC
2018_06_LA_DEN,2018,201810140den,DEN,LA
2018_06_JAX_DAL,2018,201810140dal,DAL,JAX
2018_06_BAL_TEN,2018,201810140oti,TEN,BAL
2018_06_KC_NE,2018,201810140nwe,NE,KC
2018_06_SF_GB,2018,201810150gnb,GB,SF
2018_07_DEN_ARI,2018,201810180crd,ARI,DEN
2018_07_TEN_LAC,2018,201810210sdg,LAC,TEN
2018_07_CAR_PHI,2018,201810210phi,PHI,CAR
2018_07_DET_MIA,2018,201810210mia,MIA,DET
2018_07_NE_CHI,2018,201810210chi,CHI,NE
2018_07_MIN_NYJ,2018,201810210nyj,NYJ,MIN
2018_07_BUF_IND,2018,201810210clt,IND,BUF
2018_07_HOU_JAX,2018,201810210jax,JAX,HOU
2018_07_CLE_TB,2018,201810210tam,TB,CLE
2018_07_NO_BAL,2018,201810210rav,BAL,NO
2018_07_DAL_WAS,2018,201810210was,WAS,DAL
2018_07_LA_SF,2018,201810210sfo,SF,LA
2018_07_CIN_KC,2018,201810210kan,KC,CIN
2018_07_NYG_ATL,2018,201810220atl,ATL,NYG
2018_08_MIA_HOU,2018,201810250htx,HOU,MIA
2018_08_PHI_JAX,2018,201810280jax,JAX,PHI
2018_08_NYJ_CHI,2018,201810280chi,CHI,NYJ
2018_08_BAL_CAR,2018,201810280car,CAR,BAL
2018_08_SEA_DET,2018,201810280det,DET,SEA
2018_08_WAS_NYG,2018,201810280nyg,NYG,WAS
2018_08_DEN_KC,2018,201810280kan,KC,DEN
2018_08_TB_CIN,2018,201810280cin,CIN,TB
2018_08_CLE_PIT,2018,201810280pit,PIT,CLE
2018_08_IND_OAK,2018,201810280rai,LV,IND
2018_08_GB_LA,2018,201810280ram,LA,GB
2018_08_SF_ARI,2018,201810280crd,ARI,SF
2018_08_NO_MIN,2018,201810280min,MIN,NO
2018_08_NE_BUF,2018,201810290buf,BUF,NE
2018_09_OAK_SF,2018,201811010sfo,SF,LV
2018_09_TB_CAR,2018,201811040car,CAR,TB
2018_09_PIT_BAL,2018,201811040rav,BAL,PIT
2018_09_DET_MIN,2018,201811040min,MIN,DET
2018_09_ATL_WAS,2018,201811040was,WAS,ATL
2018_09_CHI_BUF,2018,201811040buf,BUF,CHI
2018_09_KC_CLE,2018,201811040cle,CLE,KC
2018_09_NYJ_MIA,2018,201811040mia,MIA,NYJ
2018_09_LAC_SEA,2018,201811040sea,SEA,LAC
2018_09_HOU_DEN,2018,201811040den,DEN,HOU
2018_09_LA_NO,2018,201811040nor,NO,LA
2018_09_GB_NE,2018,201811040nwe,NE,GB
2018_09_TEN_DAL,2018,201811050dal,DAL,TEN
2018_10_CAR_PIT,2018,201811080pit,PIT,CAR
2018_10_ATL_CLE,2018,201811110cle,CLE,ATL
2018_10_WAS_TB,2018,201811110tam,TB,WAS
2018_10_NO_CIN,2018,201811110cin,CIN,NO
2018_10_JAX_IND,2018,201811110clt,IND,JAX
2018_10_ARI_KC,2018,201811110kan,KC,ARI
2018_10_DET_CHI,2018,201811110chi,CHI,DET
2018_10_NE_TEN,2018,201811110oti,TEN,NE
2018_10_BUF_NYJ,2018,201811110nyj,NYJ,BUF
2018_10_LAC_OAK,2018,201811110rai,LV,LAC
2018_10_MIA_GB,2018,201811110gnb,GB,MIA
2018_10_SEA_LA,2018,201811110ram,LA,SEA
2018_10_DAL_PHI,2018,201811110phi,PHI,DAL
2018_10_NYG_SF,2018,201811120sfo,SF,NYG
2018_11_GB_SEA,2018,201811150sea,SEA,GB
2018_11_CAR_DET,2018,201811180det,DET,CAR
2018_11_HOU_WAS,2018,201811180was,WAS,HOU
2018_11_DAL_ATL,2018,201811180atl,ATL,DAL
2018_11_TB_NYG,2018,201811180nyg,NYG,TB
2018_11_CIN_BAL,2018,201811180rav,BAL,CIN
2018_11_PIT_JAX,2018,201811180jax,JAX,PIT
2018_11_TEN_IND,2018,201811180clt,IND,TEN
2018_11_OAK_ARI,2018,201811180crd,ARI,LV
2018_11_DEN_LAC,2018,201811180sdg,LAC,DEN
2018_11_PHI_NO,2018,201811180nor,NO,PHI
2018_11_MIN_CHI,2018,201811180chi,CHI,MIN
2018_11_KC_LA,2018,201811190ram,LA,KC
2018_12_CHI_DET,2018,201811220det,DET,CHI
2018_12_WAS_DAL,2018,201811220dal,DAL,WAS
2018_12_ATL_NO,2018,201811220nor,NO,ATL
2018_12_NYG_PHI,2018,201811250phi,PHI,NYG
2018_12_JAX_BUF,2018,201811250buf,BUF,JAX
2018_12_OAK_BAL,2018,201811250rav,BAL,LV
2018_12_CLE_CIN,2018,201811250cin,CIN,CLE
2018_12_NE_NYJ,2018,201811250nyj,NYJ,NE
2018_12_SEA_CAR,2018,201811250car,CAR,SEA
2018_12_SF_TB,2018,201811250tam,TB,SF
2018_12_ARI_LAC,2018,201811250sdg,LAC,ARI
2018_12_PIT_DEN,2018,201811250den,DEN,PIT
2018_12_MIA_IND,2018,201811250clt,IND,MIA
2018_12_GB_MIN,2018,201811250min,MIN,GB
2018_12_TEN_HOU,2018,201811260htx,HOU,TEN
2018_13_NO_DAL,2018,201811290dal,DAL,NO
2018_13_ARI_GB,2018,201812020gnb,GB,ARI
2018_13_CAR_TB,2018,201812020tam,TB,CAR
2018_13_CHI_NYG,2018,201812020nyg,NYG,CHI
2018_13_BAL_ATL,2018,201812020atl,ATL,BAL
2018_13_BUF_MIA,2018,201812020mia,MIA,BUF
2018_13_LA_DET,2018,201812020det,DET,LA
2018_13_DEN_CIN,2018,201812020cin,CIN,DEN
2018_13_CLE_HOU,2018,201812020htx,HOU,CLE
2018_13_IND_JAX,2018,201812020jax,JAX,IND
2018_13_KC_OAK,2018,201812020rai,LV,KC
2018_13_NYJ_TEN,2018,201812020oti,TEN,NYJ
2018_13_MIN_NE,2018,201812020nwe,NE,MIN
2018_13_SF_SEA,2018,201812020sea,SEA,SF
2018_13_LAC_PIT,2018,201812020pit,PIT,LAC
2018_13_WAS_PHI,2018,201812030phi,PHI,WAS
2018_14_JAX_TEN,2018,201812060oti,TEN,JAX
2018_14_NO_TB,2018,201812090tam,TB,NO
2018_14_ATL_GB,2018,201812090gnb,GB,ATL
2018_14_NYJ_BUF,2018,201812090buf,BUF,NYJ
2018_14_IND_HOU,2018,201812090htx,HOU,IND
2018_14_NYG_WAS,2018,201812090was,WAS,NYG
2018_14_CAR_CLE,2018,201812090cle,CLE,CAR
2018_14_BAL_KC,2018,201812090kan,KC,BAL
2018_14_NE_MIA,2018,201812090mia,MIA,NE
2018_14_CIN_LAC,2018,201812090sdg,LAC,CIN
2018_14_DEN_SF,2018,201812090sfo,SF,DEN
2018_14_PHI_DAL,2018,201812090dal,DAL,PHI
2018_14_PIT_OAK,2018,201812090rai,LV,PIT
2018_14_DET_ARI,2018,201812090crd,ARI,DET
2018_14_LA_CHI,2018,201812090chi,CHI,LA
2018_14_MIN_SEA,2018,201812100sea,SEA,MIN
2018_15_LAC_KC,2018,201812130kan,KC,LAC
2018_15_HOU_NYJ,2018,201812150nyj,NYJ,HOU
2018_15_CLE_DEN,2018,201812150den,DEN,CLE
2018_15_TEN_NYG,2018,201812160nyg,NYG,TEN
2018_15_TB_BAL,2018,201812160rav,BAL,TB
2018_15_GB_CHI,2018,201812160chi,CHI,GB
2018_15_MIA_MIN,2018,201812160min,MIN,MIA
2018_15_ARI_ATL,2018,201812160atl,ATL,ARI
2018_15_DET_BUF,2018,201812160buf,BUF,DET
2018_15_OAK_CIN,2018,201812160cin,CIN,LV
2018_15_WAS_JAX,2018,201812160jax,JAX,WAS
2018_15_DAL_IND,2018,201812160clt,IND,DAL
2018_15_SEA_SF,2018,201812160sfo,SF,SEA
2018_15_NE_PIT,2018,201812160pit,PIT,NE
2018_15_PHI_LA,2018,201812160ram,LA,PHI
2018_15_NO_CAR,2018,201812170car,CAR,NO
2018_16_WAS_TEN,2018,201812220oti,TEN,WAS
2018_16_BAL_LAC,2018,201812220sdg,LAC,BAL
2018_16_ATL_CAR,2018,201812230car,CAR,ATL
2018_16_BUF_NE,2018,201812230nwe,NE,BUF
2018_16_MIN_DET,2018,201812230det,DET,MIN
2018_16_GB_NYJ,2018,201812230nyj,NYJ,GB
2018_16_CIN_CLE,2018,201812230cle,CLE,CIN
2018_16_JAX_MIA,2018,201812230mia,MIA,JAX
2018_16_NYG_IND,2018,201812230clt,IND,NYG
2018_16_TB_DAL,2018,201812230dal,DAL,TB
2018_16_HOU_PHI,2018,201812230phi,PHI,HOU
2018_16_LA_ARI,2018,201812230crd,ARI,LA
2018_16_CHI_SF,2018,201812230sfo,SF,CHI
2018_16_PIT_NO,2018,201812230nor,NO,PIT
2018_16_KC_SEA,2018,201812230sea,SEA,KC
2018_16_DEN_OAK,2018,201812240rai,LV,DEN
2018_17_DAL_NYG,2018,201812300nyg,NYG,DAL
2018_17_JAX_HOU,2018,201812300htx,HOU,JAX
2018_17_ATL_TB,2018,201812300tam,TB,ATL
2018_17_NYJ_NE,2018,201812300nwe,NE,NYJ
2018_17_MIA_BUF,2018,201812300buf,BUF,MIA
2018_17_CAR_NO,2018,201812300nor,NO,CAR
2018_17_DET_GB,2018,201812300gnb,GB,DET
2018_17_CHI_MIN,2018,201812300min,MIN,CHI
2018_17_OAK_KC,2018,201812300kan,KC,LV
2018_17_ARI_SEA,2018,201812300sea,SEA,ARI
2018_17_PHI_WAS,2018,201812300was,WAS,PHI
2018_17_LAC_DEN,2018,201812300den,DEN,LAC
2018_17_SF_LA,2018,201812300ram,LA,SF
2018_17_CIN_PIT,2018,201812300pit,PIT,CIN
2018_17_CLE_BAL,2018,201812300rav,BAL,CLE
2018_17_IND_TEN,2018,201812300oti,TEN,IND
2018_18_IND_HOU,2018,201901050htx,HOU,IND
2018_18_SEA_DAL,2018,201901050dal,DAL,SEA
2018_18_LAC_BAL,2018,201901060rav,BAL,LAC
2018_18_PHI_CHI,2018,201901060chi,CHI,PHI
2018_19_IND_KC,2018,201901120kan,KC,IND
2018_19_DAL_LA,2018,201901120ram,LA,DAL
2018_19_LAC_NE,2018,201901130nwe,NE,LAC
2018_19_PHI_NO,2018,201901130nor,NO,PHI
2018_20_LA_NO,2018,201901200nor,NO,LA
2018_20_NE_KC,2018,201901200kan,KC,NE
2018_21_NE_LA,2018,201902030ram,LA,NE
2019_01_GB_CHI,2019,201909050chi,CHI,GB
2019_01_ATL_MIN,2019,201909080min,MIN,ATL
2019_01_BUF_NYJ,2019,201909080nyj,NYJ,BUF
2019_01_WAS_PHI,2019,201909080phi,PHI,WAS
2019_01_TEN_CLE,2019,201909080cle,CLE,TEN
2019_01_LA_CAR,2019,201909080car,CAR,LA
2019_01_KC_JAX,2019,201909080jax,JAX,KC
2019_01_BAL_MIA,2019,201909080mia,MIA,BAL
2019_01_CIN_SEA,2019,201909080sea,SEA,CIN
2019_01_IND_LAC,2019,201909080sdg,LAC,IND
2019_01_DET_ARI,2019,201909080crd,ARI,DET
2019_01_NYG_DAL,2019,201909080dal,DAL,NYG
2019_01_SF_TB,2019,201909080tam,TB,SF
2019_01_PIT_NE,2019,201909080nwe,NE,PIT
2019_01_HOU_NO,2019,201909090nor,NO,HOU
2019_01_DEN_OAK,2019,201909090rai,LV,DEN
2019_02_TB_CAR,2019,201909120car,CAR,TB
2019_02_ARI_BAL,2019,201909150rav,BAL,ARI
2019_02_DAL_WAS,2019,201909150was,WAS,DAL
2019_02_SEA_PIT,2019,201909150pit,PIT,SEA
2019_02_MIN_GB,2019,201909150gnb,GB,MIN
2019_02_JAX_HOU,2019,201909150htx,HOU,JAX
2019_02_SF_CIN,2019,201909150cin,CIN,SF
2019_02_IND_TEN,2019,201909150oti,TEN,IND
2019_02_NE_MIA,2019,201909150mia,MIA,NE
2019_02_BUF_NYG,2019,201909150nyg,NYG,BUF
2019_02_LAC_DET,2019,201909150det,DET,LAC
2019_02_KC_OAK,2019,201909150rai,LV,KC
2019_02_CHI_DEN,2019,201909150den,DEN,CHI
2019_02_NO_LA,2019,201909150ram,LA,NO
2019_02_PHI_ATL,2019,201909150atl,ATL,PHI
2019_02_CLE_NYJ,2019,201909160nyj,NYJ,CLE
2019_03_TEN_JAX,2019,201909190jax,JAX,TEN
2019_03_ATL_IND,2019,201909220clt,IND,ATL
2019_03_NYJ_NE,2019,201909220nwe,NE,NYJ
2019_03_CIN_BUF,2019,201909220buf,BUF,CIN
2019_03_DEN_GB,2019,201909220gnb,GB,DEN
2019_03_DET_PHI,2019,201909220phi,PHI,DET
2019_03_BAL_KC,2019,201909220kan,KC,BAL
2019_03_OAK_MIN,2019,201909220min,MIN,LV
