player,pfr_id,game_id,pfr_game_id,season,team,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct
Tyron Smith,SmitTy00,2014_01_SF_DAL,201409070dal,2014,DAL,69,100,0,0,3,12
Zack Martin,MartZa00,2014_01_SF_DAL,201409070dal,2014,DAL,69,100,0,0,3,12
Ronald Leary,LearRo00,2014_01_SF_DAL,201409070dal,2014,DAL,69,100,0,0,3,12
Doug Free,FreeDo20,2014_01_SF_DAL,201409070dal,2014,DAL,69,100,0,0,3,12
Travis Frederick,FredTr00,2014_01_SF_DAL,201409070dal,2014,DAL,69,100,0,0,3,12
Tony Romo,RomoTo00,2014_01_SF_DAL,201409070dal,2014,DAL,69,100,0,0,0,0
DeMarco Murray,MurrDe00,2014_01_SF_DAL,201409070dal,2014,DAL,61,88,0,0,0,0
Terrance Williams,WillTe01,2014_01_SF_DAL,201409070dal,2014,DAL,60,87,0,0,0,0
Dez Bryant,BryaDe01,2014_01_SF_DAL,201409070dal,2014,DAL,51,74,0,0,0,0
Cole Beasley,BeasCo00,2014_01_SF_DAL,201409070dal,2014,DAL,45,65,0,0,0,0
Devin Street,StreDe00,2014_01_SF_DAL,201409070dal,2014,DAL,21,30,0,0,0,0
James Hanna,HannJa00,2014_01_SF_DAL,201409070dal,2014,DAL,13,19,0,0,12,50
Dwayne Harris,HarrDw00,2014_01_SF_DAL,201409070dal,2014,DAL,9,13,0,0,16,67
Gavin Escobar,EscoGa00,2014_01_SF_DAL,201409070dal,2014,DAL,9,13,0,0,8,33
Lance Dunbar,DunbLa00,2014_01_SF_DAL,201409070dal,2014,DAL,3,4,0,0,14,58
Jermey Parnell,ParnJe00,2014_01_SF_DAL,201409070dal,2014,DAL,3,4,0,0,3,12
Tyler Clutts,ClutTy00,2014_01_SF_DAL,201409070dal,2014,DAL,1,1,0,0,6,25
J.J. Wilcox,WilcJ.00,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,58,100,12,50
Brandon Carr,CarrBr99,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,57,98,9,38
Barry Church,ChurBa99,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,51,88,10,42
Bruce Carter,CartBr00,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,48,83,11,46
Morris Claiborne,ClaiMo00,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,47,81,6,25
Justin Durant,DuraJu99,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,47,81,5,21
Rolando McClain,McClRo00,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,44,76,6,25
Jeremy Mincey,MincJe99,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,43,74,6,25
Sterling Moore,MoorSt00,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,39,67,2,8
Tyrone Crawford,CrawTy00,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,33,57,14,58
Nick Hayden,HaydNi99,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,33,57,6,25
Davon Coleman,ColeDa00,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,33,57,4,17
George Selvie,SelvGe99,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,27,47,1,4
Henry Melton,MeltHe99,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,26,45,2,8
Ken Bishop,BishKe01,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,21,36,0,0
Lavar Edwards,EdwaLa00,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,15,26,0,0
Jeff Heath,HeatJe00,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,7,12,16,67
Anthony Hitchens,HitcAn00,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,5,9,13,54
Kyle Wilber,WilbKy00,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,4,7,13,54
Cameron Lawrence,LawrCa01,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,0,0,15,62
C.J. Spillman,SpilCJ99,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,0,0,10,42
Dan Bailey,BailDa00,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,0,0,7,29
L.P. Ladouceur,LadoL.20,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,0,0,5,21
Chris Jones,JoneCh02,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,0,0,5,21
Joseph Randle,RandJo01,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,0,0,3,12
Tyler Patmon,PatmTy00,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,0,0,3,12
Mackenzy Bernadeau,BernMa20,2014_01_SF_DAL,201409070dal,2014,DAL,0,0,0,0,3,12
Joe Staley,StalJo20,2014_01_SF_DAL,201409070dal,2014,SF,58,100,0,0,5,21
Jonathan Martin,MartJo01,2014_01_SF_DAL,201409070dal,2014,SF,58,100,0,0,5,21
Joe Looney,LoonJo01,2014_01_SF_DAL,201409070dal,2014,SF,58,100,0,0,5,21
Daniel Kilgore,KilgDa00,2014_01_SF_DAL,201409070dal,2014,SF,58,100,0,0,5,21
Mike Iupati,IupaMi20,2014_01_SF_DAL,201409070dal,2014,SF,58,100,0,0,5,21
Colin Kaepernick,KaepCo00,2014_01_SF_DAL,201409070dal,2014,SF,58,100,0,0,0,0
Vernon Davis,DaviVe00,2014_01_SF_DAL,201409070dal,2014,SF,57,98,0,0,0,0
Anquan Boldin,BoldAn00,2014_01_SF_DAL,201409070dal,2014,SF,49,84,0,0,2,8
Frank Gore,GoreFr00,2014_01_SF_DAL,201409070dal,2014,SF,42,72,0,0,0,0
Michael Crabtree,CrabMi00,2014_01_SF_DAL,201409070dal,2014,SF,37,64,0,0,0,0
Bruce Miller,MillBr02,2014_01_SF_DAL,201409070dal,2014,SF,23,40,0,0,8,33
Brandon Lloyd,LloyBr00,2014_01_SF_DAL,201409070dal,2014,SF,22,38,0,0,0,0
Steve Johnson,JohnSt00,2014_01_SF_DAL,201409070dal,2014,SF,19,33,0,0,2,8
Vance McDonald,McDoVa00,2014_01_SF_DAL,201409070dal,2014,SF,17,29,0,0,7,29
Carlos Hyde,HydeCa00,2014_01_SF_DAL,201409070dal,2014,SF,15,26,0,0,4,17
Alex Boone,BoonAl21,2014_01_SF_DAL,201409070dal,2014,SF,4,7,0,0,5,21
Bruce Ellington,ElliBr00,2014_01_SF_DAL,201409070dal,2014,SF,3,5,0,0,6,25
LaMichael James,JameLa00,2014_01_SF_DAL,201409070dal,2014,SF,2,3,0,0,2,8
Eric Reid,ReidEr00,2014_01_SF_DAL,201409070dal,2014,SF,0,0,69,100,4,17
Patrick Willis,WillPa98,2014_01_SF_DAL,201409070dal,2014,SF,0,0,69,100,3,12
Antoine Bethea,BethAn20,2014_01_SF_DAL,201409070dal,2014,SF,0,0,69,100,0,0
Michael Wilhoite,WilhMi00,2014_01_SF_DAL,201409070dal,2014,SF,0,0,68,99,6,25
Perrish Cox,CoxxPe99,2014_01_SF_DAL,201409070dal,2014,SF,0,0,61,88,9,38
Ray McDonald,McDoRa99,2014_01_SF_DAL,201409070dal,2014,SF,0,0,60,87,0,0
Ahmad Brooks,BrooAh21,2014_01_SF_DAL,201409070dal,2014,SF,0,0,48,70,3,12
Jimmie Ward,WardJi01,2014_01_SF_DAL,201409070dal,2014,SF,0,0,46,67,12,50
Dontae Johnson,JohnDo02,2014_01_SF_DAL,201409070dal,2014,SF,0,0,45,65,10,42
Justin Smith,SmitJu20,2014_01_SF_DAL,201409070dal,2014,SF,0,0,45,65,3,12
Corey Lemonier,LemoCo00,2014_01_SF_DAL,201409070dal,2014,SF,0,0,37,54,13,54
Dan Skuta,SkutDa00,2014_01_SF_DAL,201409070dal,2014,SF,0,0,32,46,11,46
Chris Culliver,CullCh00,2014_01_SF_DAL,201409070dal,2014,SF,0,0,24,35,0,0
Ian Williams,WillIa00,2014_01_SF_DAL,201409070dal,2014,SF,0,0,21,30,3,12
Aaron Lynch,LyncAa00,2014_01_SF_DAL,201409070dal,2014,SF,0,0,20,29,2,8
Tony Jerod-Eddie,JeroTo00,2014_01_SF_DAL,201409070dal,2014,SF,0,0,18,26,5,21
Demarcus Dobbs,DobbDe00,2014_01_SF_DAL,201409070dal,2014,SF,0,0,16,23,11,46
Tramaine Brock,BrocTr00,2014_01_SF_DAL,201409070dal,2014,SF,0,0,10,14,1,4
Craig Dahl,DahlCr99,2014_01_SF_DAL,201409070dal,2014,SF,0,0,1,1,19,79
Derek Carrier,CarrDe00,2014_01_SF_DAL,201409070dal,2014,SF,0,0,0,0,17,71
L.J. McCray,McCrL.00,2014_01_SF_DAL,201409070dal,2014,SF,0,0,0,0,16,67
Chris Borland,BorlCh00,2014_01_SF_DAL,201409070dal,2014,SF,0,0,0,0,16,67
Phil Dawson,dawsophi01,2014_01_SF_DAL,201409070dal,2014,SF,0,0,0,0,11,46
Nick Moody,MoodNi00,2014_01_SF_DAL,201409070dal,2014,SF,0,0,0,0,10,42
Kyle Nelson,NelsKy00,2014_01_SF_DAL,201409070dal,2014,SF,0,0,0,0,9,38
Andy Lee,LeexAn20,2014_01_SF_DAL,201409070dal,2014,SF,0,0,0,0,9,38
Anthony Collins,CollAn21,2014_01_CAR_TB,201409070tam,2014,TB,56,100,0,0,2,8
Patrick Omameh,OmamPa00,2014_01_CAR_TB,201409070tam,2014,TB,56,100,0,0,2,8
Evan Dietrich-Smith,DietEv00,2014_01_CAR_TB,201409070tam,2014,TB,56,100,0,0,2,8
Demar Dotson,DotsDe00,2014_01_CAR_TB,201409070tam,2014,TB,56,100,0,0,2,8
Vincent Jackson,JackVi00,2014_01_CAR_TB,201409070tam,2014,TB,56,100,0,0,0,0
Josh McCown,McCoJo01,2014_01_CAR_TB,201409070tam,2014,TB,56,100,0,0,0,0
Mike Evans,EvanMi00,2014_01_CAR_TB,201409070tam,2014,TB,53,95,0,0,0,0
Garrett Gilkey,GilkGa00,2014_01_CAR_TB,201409070tam,2014,TB,46,82,0,0,2,8
Brandon Myers,MyerBr00,2014_01_CAR_TB,201409070tam,2014,TB,45,80,0,0,2,8
Chris Owusu,OwusCh00,2014_01_CAR_TB,201409070tam,2014,TB,29,52,0,0,4,16
Doug Martin,MartDo00,2014_01_CAR_TB,201409070tam,2014,TB,29,52,0,0,0,0
Bobby Rainey,RainBo00,2014_01_CAR_TB,201409070tam,2014,TB,27,48,0,0,9,36
Austin Seferian-Jenkins,SefeAu00,2014_01_CAR_TB,201409070tam,2014,TB,20,36,0,0,0,0
Luke Stocker,StocLu00,2014_01_CAR_TB,201409070tam,2014,TB,14,25,0,0,6,24
Logan Mankins,MankLo20,2014_01_CAR_TB,201409070tam,2014,TB,10,18,0,0,0,0
Jorvorskie Lane,LaneJo00,2014_01_CAR_TB,201409070tam,2014,TB,7,12,0,0,0,0
Mark Barron,BarrMa00,2014_01_CAR_TB,201409070tam,2014,TB,0,0,68,100,5,20
Dashon Goldson,GoldDa99,2014_01_CAR_TB,201409070tam,2014,TB,0,0,68,100,5,20
Lavonte David,DaviLa00,2014_01_CAR_TB,201409070tam,2014,TB,0,0,68,100,5,20
Mason Foster,FostMa00,2014_01_CAR_TB,201409070tam,2014,TB,0,0,68,100,0,0
Gerald McCoy,McCoGe99,2014_01_CAR_TB,201409070tam,2014,TB,0,0,62,91,5,20
Alterraun Verner,VernAl99,2014_01_CAR_TB,201409070tam,2014,TB,0,0,60,88,5,20
Clinton McDonald,McDoCl99,2014_01_CAR_TB,201409070tam,2014,TB,0,0,57,84,5,20
Michael Johnson,JohnMi98,2014_01_CAR_TB,201409070tam,2014,TB,0,0,53,78,5,20
Adrian Clayborn,ClayAd00,2014_01_CAR_TB,201409070tam,2014,TB,0,0,50,74,4,16
Johnthan Banks,BankJo00,2014_01_CAR_TB,201409070tam,2014,TB,0,0,45,66,9,36
Jonathan Casillas,CasiJo99,2014_01_CAR_TB,201409070tam,2014,TB,0,0,38,56,14,56
Mike Jenkins,JenkMi99,2014_01_CAR_TB,201409070tam,2014,TB,0,0,31,46,0,0
Leonard Johnson,JohnLe03,2014_01_CAR_TB,201409070tam,2014,TB,0,0,30,44,18,72
Scott Solomon,SoloSc00,2014_01_CAR_TB,201409070tam,2014,TB,0,0,29,43,9,36
Akeem Spence,SpenAk00,2014_01_CAR_TB,201409070tam,2014,TB,0,0,17,25,0,0
Steven Means,MeanSt00,2014_01_CAR_TB,201409070tam,2014,TB,0,0,4,6,19,76
Russell Shepard,ShepRu00,2014_01_CAR_TB,201409070tam,2014,TB,0,0,0,0,18,72
Keith Tandy,TandKe00,2014_01_CAR_TB,201409070tam,2014,TB,0,0,0,0,18,72
Dane Fletcher,FletDa00,2014_01_CAR_TB,201409070tam,2014,TB,0,0,0,0,18,72
Danny Lansanah,LansDa00,2014_01_CAR_TB,201409070tam,2014,TB,0,0,0,0,18,72
Major Wright,WrigMa99,2014_01_CAR_TB,201409070tam,2014,TB,0,0,0,0,14,56
Michael Koenen,koenemic01,2014_01_CAR_TB,201409070tam,2014,TB,0,0,0,0,10,40
Solomon Patton,PattSo01,2014_01_CAR_TB,201409070tam,2014,TB,0,0,0,0,9,36
Mike James,JameMi00,2014_01_CAR_TB,201409070tam,2014,TB,0,0,0,0,9,36
Brandon Dixon,DixoBr00,2014_01_CAR_TB,201409070tam,2014,TB,0,0,0,0,9,36
Andrew DePaola,DePaAn00,2014_01_CAR_TB,201409070tam,2014,TB,0,0,0,0,7,28
Patrick Murray,MurrPa01,2014_01_CAR_TB,201409070tam,2014,TB,0,0,0,0,2,8
Robert Herron,HerrRo00,2014_01_CAR_TB,201409070tam,2014,TB,0,0,0,0,2,8
Oniel Cousins,CousOn00,2014_01_CAR_TB,201409070tam,2014,TB,0,0,0,0,2,8
Derek Anderson,AndeDe00,2014_01_CAR_TB,201409070tam,2014,CAR,68,100,0,0,0,0
Byron Bell,BellBy00,2014_01_CAR_TB,201409070tam,2014,CAR,67,99,0,0,5,20
Greg Olsen,OlseGr00,2014_01_CAR_TB,201409070tam,2014,CAR,66,97,0,0,0,0
Ryan Kalil,KaliRy20,2014_01_CAR_TB,201409070tam,2014,CAR,66,97,0,0,0,0
Kelvin Benjamin,BenjKe00,2014_01_CAR_TB,201409070tam,2014,CAR,57,84,0,0,0,0
Jerricho Cotchery,CotcJe00,2014_01_CAR_TB,201409070tam,2014,CAR,57,84,0,0,0,0
Amini Silatolu,SilaAm00,2014_01_CAR_TB,201409070tam,2014,CAR,56,82,0,0,5,20
Fernando Velasco,VelaFe20,2014_01_CAR_TB,201409070tam,2014,CAR,56,82,0,0,0,0
Nate Chandler,ChanNa00,2014_01_CAR_TB,201409070tam,2014,CAR,47,69,0,0,5,20
Jason Avant,AvanJa00,2014_01_CAR_TB,201409070tam,2014,CAR,36,53,0,0,0,0
Mike Tolbert,TolbMi00,2014_01_CAR_TB,201409070tam,2014,CAR,32,47,0,0,4,16
Garry Williams,WillGa23,2014_01_CAR_TB,201409070tam,2014,CAR,26,38,0,0,0,0
DeAngelo Williams,WillDe02,2014_01_CAR_TB,201409070tam,2014,CAR,25,37,0,0,0,0
Ed Dickson,DickEd00,2014_01_CAR_TB,201409070tam,2014,CAR,24,35,0,0,14,56
Trai Turner,TurnTr01,2014_01_CAR_TB,201409070tam,2014,CAR,24,35,0,0,5,20
Jonathan Stewart,StewJo00,2014_01_CAR_TB,201409070tam,2014,CAR,24,35,0,0,0,0
Richie Brockel,BrocRi00,2014_01_CAR_TB,201409070tam,2014,CAR,10,15,0,0,22,88
Corey Brown,BrowPh00,2014_01_CAR_TB,201409070tam,2014,CAR,5,7,0,0,14,56
Brian Folkerts,FolkBr00,2014_01_CAR_TB,201409070tam,2014,CAR,2,3,0,0,8,32
Melvin White,WhitMe00,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,56,100,5,20
Luke Kuechly,KuecLu00,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,56,100,3,12
Antoine Cason,CasoAn99,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,56,100,3,12
Thomas Davis,DaviTh20,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,56,100,1,4
Thomas DeCoud,DeCoTh99,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,53,95,10,40
Greg Hardy,HardGr99,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,51,91,2,8
Charles Johnson,JohnCh98,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,49,88,1,4
Charles Godfrey,GodfCh99,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,40,71,9,36
Bene Benwikere,BenwBe00,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,40,71,7,28
Star Lotulelei,LotuSt00,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,32,57,2,8
Dwan Edwards,EdwaDw20,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,29,52,8,32
Kawann Short,ShorKa00,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,29,52,2,8
Roman Harper,HarpRo21,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,19,34,2,8
A.J. Klein,KleiAJ00,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,14,25,11,44
Wes Horton,HortWe00,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,13,23,1,4
Colin Cole,ColeCo20,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,11,20,0,0
Mario Addison,AddiMa00,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,10,18,11,44
Chase Blackburn,BlacCh21,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,2,4,11,44
Colin Jones,JoneCo01,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,0,0,19,76
Ben Jacobs,JacoBe00,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,0,0,17,68
Jason Williams,WillJa95,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,0,0,16,64
Brad Nortman,NortBr00,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,0,0,11,44
J.J. Jansen,JansJ.00,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,0,0,11,44
Fozzy Whittaker,WhitFo00,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,0,0,11,44
Josh Norman,NormJo01,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,0,0,10,40
Graham Gano,GanoGr44,2014_01_CAR_TB,201409070tam,2014,CAR,0,0,0,0,9,36
Louis Vasquez,VasqLo20,2014_01_IND_DEN,201409070den,2014,DEN,75,100,0,0,5,17
Orlando Franklin,FranOr00,2014_01_IND_DEN,201409070den,2014,DEN,75,100,0,0,5,17
Ryan Clady,CladRy20,2014_01_IND_DEN,201409070den,2014,DEN,75,100,0,0,5,17
Chris Clark,ClarCh21,2014_01_IND_DEN,201409070den,2014,DEN,75,100,0,0,5,17
Manuel Ramirez,RamiMa20,2014_01_IND_DEN,201409070den,2014,DEN,75,100,0,0,0,0
Peyton Manning,MannPe00,2014_01_IND_DEN,201409070den,2014,DEN,75,100,0,0,0,0
Emmanuel Sanders,SandEm00,2014_01_IND_DEN,201409070den,2014,DEN,70,93,0,0,2,7
Julius Thomas,ThomJu00,2014_01_IND_DEN,201409070den,2014,DEN,68,91,0,0,2,7
Demaryius Thomas,ThomDe03,2014_01_IND_DEN,201409070den,2014,DEN,67,89,0,0,2,7
Montee Ball,BallMo00,2014_01_IND_DEN,201409070den,2014,DEN,66,88,0,0,0,0
Virgil Green,GreeVi00,2014_01_IND_DEN,201409070den,2014,DEN,42,56,0,0,16,55
Andre Caldwell,CaldAn00,2014_01_IND_DEN,201409070den,2014,DEN,41,55,0,0,3,10
Jacob Tamme,TammJa00,2014_01_IND_DEN,201409070den,2014,DEN,11,15,0,0,20,69
C.J. Anderson,AndeC.00,2014_01_IND_DEN,201409070den,2014,DEN,9,12,0,0,7,24
Juwan Thompson,ThomJu01,2014_01_IND_DEN,201409070den,2014,DEN,1,1,0,0,11,38
Rahim Moore,MoorRa00,2014_01_IND_DEN,201409070den,2014,DEN,0,0,74,100,6,21
Brandon Marshall,MarsBr01,2014_01_IND_DEN,201409070den,2014,DEN,0,0,74,100,6,21
T.J. Ward,WardT.99,2014_01_IND_DEN,201409070den,2014,DEN,0,0,74,100,4,14
Aqib Talib,TaliAq99,2014_01_IND_DEN,201409070den,2014,DEN,0,0,72,97,0,0
Bradley Roby,RobyBr00,2014_01_IND_DEN,201409070den,2014,DEN,0,0,63,85,8,28
Von Miller,MillVo00,2014_01_IND_DEN,201409070den,2014,DEN,0,0,56,76,0,0
DeMarcus Ware,WareDe99,2014_01_IND_DEN,201409070den,2014,DEN,0,0,50,68,0,0
Derek Wolfe,WolfDe00,2014_01_IND_DEN,201409070den,2014,DEN,0,0,45,61,4,14
Chris Harris Jr.,HarrCh01,2014_01_IND_DEN,201409070den,2014,DEN,0,0,39,53,2,7
Nate Irving,IrviNa00,2014_01_IND_DEN,201409070den,2014,DEN,0,0,38,51,7,24
Malik Jackson,JackMa02,2014_01_IND_DEN,201409070den,2014,DEN,0,0,37,50,3,10
Tony Carter,CartTo99,2014_01_IND_DEN,201409070den,2014,DEN,0,0,33,45,6,21
Terrance Knighton,KnigTe99,2014_01_IND_DEN,201409070den,2014,DEN,0,0,32,43,9,31
Sylvester Williams,WillSy00,2014_01_IND_DEN,201409070den,2014,DEN,0,0,32,43,0,0
Quinton Carter,CartQu01,2014_01_IND_DEN,201409070den,2014,DEN,0,0,30,41,24,83
Quanterus Smith,SmitQu00,2014_01_IND_DEN,201409070den,2014,DEN,0,0,24,32,1,3
Lerentee McCray,McCrLe01,2014_01_IND_DEN,201409070den,2014,DEN,0,0,18,24,12,41
Marvin Austin,AustMa00,2014_01_IND_DEN,201409070den,2014,DEN,0,0,17,23,7,24
Steven Johnson,JohnSt02,2014_01_IND_DEN,201409070den,2014,DEN,0,0,6,8,24,83
Lamin Barrow,BarrLa00,2014_01_IND_DEN,201409070den,2014,DEN,0,0,0,0,18,62
Corey Nelson,NelsCo00,2014_01_IND_DEN,201409070den,2014,DEN,0,0,0,0,15,52
Brandon McManus,McMaBr01,2014_01_IND_DEN,201409070den,2014,DEN,0,0,0,0,11,38
Omar Bolden,BoldOm00,2014_01_IND_DEN,201409070den,2014,DEN,0,0,0,0,11,38
Cody Latimer,LatiCo00,2014_01_IND_DEN,201409070den,2014,DEN,0,0,0,0,10,34
Britton Colquitt,ColqBr00,2014_01_IND_DEN,201409070den,2014,DEN,0,0,0,0,10,34
Aaron Brewer,BrewAa00,2014_01_IND_DEN,201409070den,2014,DEN,0,0,0,0,10,34
Paul Cornick,CornPa00,2014_01_IND_DEN,201409070den,2014,DEN,0,0,0,0,8,28
David Bruton,BrutDa99,2014_01_IND_DEN,201409070den,2014,DEN,0,0,0,0,8,28
Isaiah Burse,BursIs01,2014_01_IND_DEN,201409070den,2014,DEN,0,0,0,0,7,24
Will Montgomery,MontWi20,2014_01_IND_DEN,201409070den,2014,DEN,0,0,0,0,5,17
Hugh Thornton,ThorHu00,2014_01_IND_DEN,201409070den,2014,IND,74,100,0,0,4,14
Gosder Cherilus,CherGo20,2014_01_IND_DEN,201409070den,2014,IND,74,100,0,0,4,14
Jack Mewhort,MewhJa00,2014_01_IND_DEN,201409070den,2014,IND,74,100,0,0,4,14
Anthony Castonzo,CastAn00,2014_01_IND_DEN,201409070den,2014,IND,74,100,0,0,0,0
A.Q. Shipley,ShipA.20,2014_01_IND_DEN,201409070den,2014,IND,74,100,0,0,0,0
Andrew Luck,LuckAn00,2014_01_IND_DEN,201409070den,2014,IND,74,100,0,0,0,0
Reggie Wayne,WaynRe00,2014_01_IND_DEN,201409070den,2014,IND,69,93,0,0,0,0
T.Y. Hilton,HiltT.00,2014_01_IND_DEN,201409070den,2014,IND,66,89,0,0,0,0
Hakeem Nicks,NickHa01,2014_01_IND_DEN,201409070den,2014,IND,57,77,0,0,0,0
Coby Fleener,FleeCo00,2014_01_IND_DEN,201409070den,2014,IND,49,66,0,0,0,0
Ahmad Bradshaw,BradAh00,2014_01_IND_DEN,201409070den,2014,IND,44,59,0,0,0,0
Dwayne Allen,AlleDw00,2014_01_IND_DEN,201409070den,2014,IND,38,51,0,0,4,14
Trent Richardson,RichTr00,2014_01_IND_DEN,201409070den,2014,IND,29,39,0,0,0,0
Griff Whalen,WhalGr00,2014_01_IND_DEN,201409070den,2014,IND,7,9,0,0,10,34
Jack Doyle,DoylJa00,2014_01_IND_DEN,201409070den,2014,IND,6,8,0,0,24,83
Donte Moncrief,MoncDo00,2014_01_IND_DEN,201409070den,2014,IND,5,7,0,0,15,52
Mike Adams,AdamMi21,2014_01_IND_DEN,201409070den,2014,IND,0,0,75,100,8,28
Greg Toler,ToleGr99,2014_01_IND_DEN,201409070den,2014,IND,0,0,75,100,5,17
D'Qwell Jackson,JackDQ20,2014_01_IND_DEN,201409070den,2014,IND,0,0,75,100,5,17
Vontae Davis,DaviVo99,2014_01_IND_DEN,201409070den,2014,IND,0,0,75,100,0,0
LaRon Landry,LandLa99,2014_01_IND_DEN,201409070den,2014,IND,0,0,66,88,0,0
Erik Walden,WaldEr99,2014_01_IND_DEN,201409070den,2014,IND,0,0,64,85,0,0
Jerrell Freeman,FreeJe00,2014_01_IND_DEN,201409070den,2014,IND,0,0,61,81,0,0
Bjoern Werner,WernBj00,2014_01_IND_DEN,201409070den,2014,IND,0,0,60,80,6,21
Cory Redding,ReddCo20,2014_01_IND_DEN,201409070den,2014,IND,0,0,55,73,5,17
Arthur Jones,JoneAr22,2014_01_IND_DEN,201409070den,2014,IND,0,0,55,73,0,0
Josh Chapman,ChapJo00,2014_01_IND_DEN,201409070den,2014,IND,0,0,40,53,4,14
Darius Butler,ButlDa99,2014_01_IND_DEN,201409070den,2014,IND,0,0,40,53,0,0
Zach Kerr,KerrZa00,2014_01_IND_DEN,201409070den,2014,IND,0,0,24,32,12,41
Ricky Jean-Francois,JeanRi99,2014_01_IND_DEN,201409070den,2014,IND,0,0,18,24,5,17
Josh McNary,McNaJo00,2014_01_IND_DEN,201409070den,2014,IND,0,0,16,21,25,86
Jonathan Newsome,NewsJo00,2014_01_IND_DEN,201409070den,2014,IND,0,0,11,15,10,34
Andy Studebaker,StudAn99,2014_01_IND_DEN,201409070den,2014,IND,0,0,10,13,24,83
Cam Johnson,JohnCa01,2014_01_IND_DEN,201409070den,2014,IND,0,0,5,7,2,7
Mario Harvey,HarvMa00,2014_01_IND_DEN,201409070den,2014,IND,0,0,0,0,25,86
Colt Anderson,AndeCo01,2014_01_IND_DEN,201409070den,2014,IND,0,0,0,0,25,86
Josh Gordy,GordJo01,2014_01_IND_DEN,201409070den,2014,IND,0,0,0,0,21,72
Loucheiz Purifoy,PuriLo01,2014_01_IND_DEN,201409070den,2014,IND,0,0,0,0,20,69
Dan Herron,HerrDa00,2014_01_IND_DEN,201409070den,2014,IND,0,0,0,0,19,66
Pat McAfee,McAfPa44,2014_01_IND_DEN,201409070den,2014,IND,0,0,0,0,13,45
Matt Overton,OverMa00,2014_01_IND_DEN,201409070den,2014,IND,0,0,0,0,8,28
Lance Louis,LouiLa20,2014_01_IND_DEN,201409070den,2014,IND,0,0,0,0,4,14
Adam Vinatieri,vinatada01,2014_01_IND_DEN,201409070den,2014,IND,0,0,0,0,4,14
Jonotthan Harrison,HarrJo03,2014_01_IND_DEN,201409070den,2014,IND,0,0,0,0,4,14
Dominic Raiola,RaioDo20,2014_01_NYG_DET,201409080det,2014,DET,67,100,0,0,6,23
Riley Reiff,ReifRi00,2014_01_NYG_DET,201409080det,2014,DET,67,100,0,0,6,23
Larry Warford,WarfLa00,2014_01_NYG_DET,201409080det,2014,DET,67,100,0,0,6,23
Rob Sims,SimsRo20,2014_01_NYG_DET,201409080det,2014,DET,67,100,0,0,6,23
