player,pfr_id,game_id,pfr_game_id,season,team,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct
Michael Davis,DaviMi03,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,65,100,6,19
Rayshawn Jenkins,JenkRa00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,65,100,0,0
Tevaughn Campbell,CampTe00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,51,78,10,31
Casey Hayward,HaywCa00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,50,77,0,0
Melvin Ingram,IngrMe00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,48,74,0,0
Linval Joseph,JoseLi99,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,46,71,5,16
Jerry Tillery,TillJe00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,37,57,6,19
Kyzir White,WhitKy00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,37,57,1,3
Justin Jones,JoneJu03,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,33,51,5,16
Joey Bosa,BosaJo00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,30,46,1,3
Jahleel Addae,AddaJa00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,27,42,9,28
Isaac Rochell,RochIs00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,26,40,14,44
Uchenna Nwosu,NwosUc00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,22,34,21,66
Brandon Facyson,FacyBr00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,15,23,26,81
Damion Square,SquaDa00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,14,22,6,19
Denzel Perryman,PerrDe00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,14,22,0,0
Emeke Egbule,EgbuEm00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,4,6,7,22
Nick Vigil,VigiNi00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,1,2,20,63
Malik Jefferson,JeffMa00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,0,0,22,69
Ty Long,LongTy00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,0,0,16,50
Cole Mazza,MazzCo01,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,0,0,9,28
Alohi Gilman,GilmAl00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,0,0,7,22
Trey Pipkins,PipkTr00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,0,0,6,19
Scott Quessenberry,QuesSc00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,0,0,6,19
Michael Badgley,BadgMi00,2020_08_LAC_DEN,202011010den,2020,LAC,0,0,0,0,6,19
Jordan Simmons,SimmJo00,2020_08_SF_SEA,202011010sea,2020,SEA,68,100,0,0,6,21
Damien Lewis,LewiDa05,2020_08_SF_SEA,202011010sea,2020,SEA,68,100,0,0,6,21
Brandon Shell,ShelBr00,2020_08_SF_SEA,202011010sea,2020,SEA,68,100,0,0,6,21
Ethan Pocic,PociEt00,2020_08_SF_SEA,202011010sea,2020,SEA,68,100,0,0,6,21
Russell Wilson,WilsRu00,2020_08_SF_SEA,202011010sea,2020,SEA,68,100,0,0,0,0
Duane Brown,BrowDu20,2020_08_SF_SEA,202011010sea,2020,SEA,68,100,0,0,0,0
D.K. Metcalf,MetcDK00,2020_08_SF_SEA,202011010sea,2020,SEA,65,96,0,0,0,0
Tyler Lockett,LockTy00,2020_08_SF_SEA,202011010sea,2020,SEA,59,87,0,0,0,0
DeeJay Dallas,DallDe00,2020_08_SF_SEA,202011010sea,2020,SEA,54,79,0,0,2,7
Will Dissly,DissWi00,2020_08_SF_SEA,202011010sea,2020,SEA,43,63,0,0,15,52
Greg Olsen,OlseGr00,2020_08_SF_SEA,202011010sea,2020,SEA,37,54,0,0,2,7
Jacob Hollister,HollJa03,2020_08_SF_SEA,202011010sea,2020,SEA,26,38,0,0,24,83
David Moore,MoorDa03,2020_08_SF_SEA,202011010sea,2020,SEA,20,29,0,0,9,31
Freddie Swain,SwaiFr00,2020_08_SF_SEA,202011010sea,2020,SEA,19,28,0,0,10,34
Travis Homer,HomeTr00,2020_08_SF_SEA,202011010sea,2020,SEA,7,10,0,0,0,0
Nick Bellore,BellNi01,2020_08_SF_SEA,202011010sea,2020,SEA,4,6,0,0,19,66
Luke Willson,WillLu00,2020_08_SF_SEA,202011010sea,2020,SEA,3,4,0,0,7,24
Colby Parkinson,ParkCo02,2020_08_SF_SEA,202011010sea,2020,SEA,3,4,0,0,0,0
Ryan Neal,NealRy00,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,70,100,6,21
Bobby Wagner,WagnBo00,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,70,100,6,21
Quandre Diggs,DiggQu00,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,70,100,3,10
Tre Flowers,FlowTr01,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,68,97,4,14
Quinton Dunbar,DunbQu00,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,68,97,4,14
K.J. Wright,WrigK.00,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,65,93,6,21
Jarran Reed,ReedJa02,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,53,76,4,14
Alton Robinson,RobiAl03,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,49,70,3,10
L.J. Collier,CollLJ00,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,48,69,3,10
Poona Ford,FordPo00,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,45,64,4,14
D.J. Reed,ReedD.00,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,36,51,1,3
Jordyn Brooks,BrooJo01,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,35,50,4,14
Damontre Moore,MoorDa01,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,22,31,14,48
Stephen Sullivan,SullSt00,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,22,31,1,3
Bryan Mone,MoneBr00,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,22,31,0,0
Jonathan Bullard,BullJo00,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,21,30,0,0
Damarious Randall,RandDa00,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,4,6,10,34
Cody Barton,BartCo00,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,2,3,22,76
Ben Burr-Kirven,BurrBe00,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,0,0,19,66
Linden Stephens,StepLi00,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,0,0,17,59
Jayson Stanley,StanJa00,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,0,0,14,48
Penny Hart,HartPe01,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,0,0,13,45
Jason Myers,MyerJa00,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,0,0,13,45
Tyler Ott,OttxTy00,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,0,0,10,34
Michael Dickson,DickMi00,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,0,0,10,34
Kyle Fuller,FullKy01,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,0,0,6,21
Jamarco Jones,JoneJa08,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,0,0,6,21
Shaquem Griffin,GrifSh01,2020_08_SF_SEA,202011010sea,2020,SEA,0,0,0,0,4,14
Laken Tomlinson,TomlLa01,2020_08_SF_SEA,202011010sea,2020,SF,70,100,0,0,3,10
Mike McGlinchey,McGlMi00,2020_08_SF_SEA,202011010sea,2020,SF,70,100,0,0,3,10
Trent Williams,WillTr21,2020_08_SF_SEA,202011010sea,2020,SF,70,100,0,0,0,0
Daniel Brunskill,BrunDa00,2020_08_SF_SEA,202011010sea,2020,SF,70,100,0,0,0,0
Hroniss Grasu,GrasHr00,2020_08_SF_SEA,202011010sea,2020,SF,70,100,0,0,0,0
Brandon Aiyuk,AiyuBr00,2020_08_SF_SEA,202011010sea,2020,SF,63,90,0,0,0,0
Kendrick Bourne,BourKe00,2020_08_SF_SEA,202011010sea,2020,SF,60,86,0,0,0,0
George Kittle,KittGe00,2020_08_SF_SEA,202011010sea,2020,SF,46,66,0,0,0,0
Jimmy Garoppolo,GaroJi00,2020_08_SF_SEA,202011010sea,2020,SF,41,59,0,0,0,0
Ross Dwelley,DwelRo00,2020_08_SF_SEA,202011010sea,2020,SF,39,56,0,0,19,66
Trent Taylor,TaylTr02,2020_08_SF_SEA,202011010sea,2020,SF,35,50,0,0,14,48
Jerick McKinnon,McKiJe00,2020_08_SF_SEA,202011010sea,2020,SF,35,50,0,0,6,21
Jamycal Hasty,HastJa02,2020_08_SF_SEA,202011010sea,2020,SF,29,41,0,0,3,10
Nick Mullens,MullNi00,2020_08_SF_SEA,202011010sea,2020,SF,29,41,0,0,0,0
Kyle Juszczyk,JuszKy00,2020_08_SF_SEA,202011010sea,2020,SF,27,39,0,0,4,14
Charlie Woerner,WoerCh00,2020_08_SF_SEA,202011010sea,2020,SF,6,9,0,0,20,69
Tevin Coleman,ColeTe01,2020_08_SF_SEA,202011010sea,2020,SF,6,9,0,0,0,0
Dante Pettis,PettDa00,2020_08_SF_SEA,202011010sea,2020,SF,3,4,0,0,3,10
Justin Skule,SkulJu00,2020_08_SF_SEA,202011010sea,2020,SF,1,1,0,0,3,10
Marcell Harris,HarrMa03,2020_08_SF_SEA,202011010sea,2020,SF,0,0,68,100,6,21
Fred Warner,WarnFr00,2020_08_SF_SEA,202011010sea,2020,SF,0,0,68,100,0,0
Jimmie Ward,WardJi01,2020_08_SF_SEA,202011010sea,2020,SF,0,0,68,100,0,0
Jason Verrett,VerrJa00,2020_08_SF_SEA,202011010sea,2020,SF,0,0,68,100,0,0
Emmanuel Moseley,MoseEm00,2020_08_SF_SEA,202011010sea,2020,SF,0,0,68,100,0,0
Dre Greenlaw,GreeDr00,2020_08_SF_SEA,202011010sea,2020,SF,0,0,66,97,4,14
Arik Armstead,ArmsAr01,2020_08_SF_SEA,202011010sea,2020,SF,0,0,53,78,9,31
Kerry Hyder,HydeKe01,2020_08_SF_SEA,202011010sea,2020,SF,0,0,51,75,6,21
Javon Kinlaw,KinlJa00,2020_08_SF_SEA,202011010sea,2020,SF,0,0,47,69,9,31
D.J. Jones,JoneD.01,2020_08_SF_SEA,202011010sea,2020,SF,0,0,35,51,9,31
Azeez Al-Shaair,AlShAz00,2020_08_SF_SEA,202011010sea,2020,SF,0,0,34,50,17,59
K'Waun Williams,WillKW00,2020_08_SF_SEA,202011010sea,2020,SF,0,0,33,49,0,0
Kevin Givens,GiveKe01,2020_08_SF_SEA,202011010sea,2020,SF,0,0,29,43,0,0
Dion Jordan,JordDi00,2020_08_SF_SEA,202011010sea,2020,SF,0,0,25,37,8,28
Kentavius Street,StreKe00,2020_08_SF_SEA,202011010sea,2020,SF,0,0,19,28,0,0
Jordan Willis,WillJo09,2020_08_SF_SEA,202011010sea,2020,SF,0,0,16,24,2,7
Tarvarius Moore,MoorTa00,2020_08_SF_SEA,202011010sea,2020,SF,0,0,0,0,26,90
Johnathan Cyprien,CyprJo00,2020_08_SF_SEA,202011010sea,2020,SF,0,0,0,0,26,90
Joe Walker,WalkJo01,2020_08_SF_SEA,202011010sea,2020,SF,0,0,0,0,26,90
Ahkello Witherspoon,WithAh00,2020_08_SF_SEA,202011010sea,2020,SF,0,0,0,0,24,83
Dontae Johnson,JohnDo02,2020_08_SF_SEA,202011010sea,2020,SF,0,0,0,0,20,69
River Cracraft,CracRi00,2020_08_SF_SEA,202011010sea,2020,SF,0,0,0,0,14,48
Mitch Wishnowsky,WishMi00,2020_08_SF_SEA,202011010sea,2020,SF,0,0,0,0,11,38
Taybor Pepper,PeppTa00,2020_08_SF_SEA,202011010sea,2020,SF,0,0,0,0,7,24
Jamar Taylor,TaylJa01,2020_08_SF_SEA,202011010sea,2020,SF,0,0,0,0,6,21
Robbie Gould,gouldrob01,2020_08_SF_SEA,202011010sea,2020,SF,0,0,0,0,4,14
Tom Compton,CompTo00,2020_08_SF_SEA,202011010sea,2020,SF,0,0,0,0,3,10
Colton McKivitz,McKiCo00,2020_08_SF_SEA,202011010sea,2020,SF,0,0,0,0,3,10
Demetrius Flannigan-Fowles,FlanDe00,2020_08_SF_SEA,202011010sea,2020,SF,0,0,0,0,1,3
Rashaad Coward,CowaRa00,2020_08_NO_CHI,202011010chi,2020,CHI,70,100,0,0,5,14
Charles Leno Jr.,LenoCh00,2020_08_NO_CHI,202011010chi,2020,CHI,70,100,0,0,5,14
Germain Ifedi,IfedGe00,2020_08_NO_CHI,202011010chi,2020,CHI,70,100,0,0,5,14
Sam Mustipher,MustSa01,2020_08_NO_CHI,202011010chi,2020,CHI,70,100,0,0,5,14
Nick Foles,FoleNi00,2020_08_NO_CHI,202011010chi,2020,CHI,69,99,0,0,0,0
Allen Robinson,RobiAl02,2020_08_NO_CHI,202011010chi,2020,CHI,68,97,0,0,0,0
Jason Spriggs,SpriJa00,2020_08_NO_CHI,202011010chi,2020,CHI,65,93,0,0,0,0
Darnell Mooney,MoonDa00,2020_08_NO_CHI,202011010chi,2020,CHI,65,93,0,0,0,0
David Montgomery,MontDa01,2020_08_NO_CHI,202011010chi,2020,CHI,59,84,0,0,0,0
Anthony Miller,MillAn02,2020_08_NO_CHI,202011010chi,2020,CHI,53,76,0,0,0,0
Jimmy Graham,GrahJi00,2020_08_NO_CHI,202011010chi,2020,CHI,44,63,0,0,0,0
Cole Kmet,KmetCo00,2020_08_NO_CHI,202011010chi,2020,CHI,30,43,0,0,15,43
Cordarrelle Patterson,PattCo00,2020_08_NO_CHI,202011010chi,2020,CHI,10,14,0,0,11,31
Javon Wims,WimsJa00,2020_08_NO_CHI,202011010chi,2020,CHI,9,13,0,0,3,9
J.P. Holtz,HoltJ.01,2020_08_NO_CHI,202011010chi,2020,CHI,5,7,0,0,18,51
Demetrius Harris,HarrDe03,2020_08_NO_CHI,202011010chi,2020,CHI,5,7,0,0,8,23
Bobby Massie,MassBo00,2020_08_NO_CHI,202011010chi,2020,CHI,4,6,0,0,0,0
Ryan Nall,NallRy00,2020_08_NO_CHI,202011010chi,2020,CHI,2,3,0,0,21,60
Alex Bars,BarsAl01,2020_08_NO_CHI,202011010chi,2020,CHI,1,1,0,0,5,14
Mitchell Trubisky,TrubMi00,2020_08_NO_CHI,202011010chi,2020,CHI,1,1,0,0,0,0
Kyle Fuller,FullKy00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,74,100,9,26
Roquan Smith,SmitRo07,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,74,100,1,3
Eddie Jackson,JackEd01,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,74,100,1,3
Jaylon Johnson,JohnJa13,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,74,100,1,3
Tashaun Gipson,GipsTa00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,73,99,0,0
Akiem Hicks,HickAk00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,68,92,0,0
Khalil Mack,MackKh00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,63,85,1,3
Danny Trevathan,TrevDa00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,57,77,9,26
Buster Skrine,SkriBu00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,54,73,4,11
Bilal Nichols,NichBi00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,41,55,8,23
Robert Quinn,QuinRo00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,38,51,0,0
Barkevious Mingo,MingBa00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,35,47,30,86
Brent Urban,UrbaBr00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,20,27,14,40
John Jenkins,JenkJo00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,20,27,7,20
Roy Robertson-Harris,RobeRo00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,15,20,11,31
James Vaughters,VaugJa01,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,12,16,16,46
Mario Edwards,EdwaMa01,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,12,16,8,23
DeAndre Houston-Carson,HousDe00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,6,8,27,77
Sherrick McManis,McMaSh99,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,3,4,24,69
Deon Bush,BushDe00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,1,1,15,43
Joel Iyiegbuniwe,IyieJo00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,0,0,29,83
Josh Woods,WoodJo02,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,0,0,16,46
Dwayne Harris,HarrDw00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,0,0,13,37
Cairo Santos,SantCa01,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,0,0,12,34
Patrick Scales,ScalPa00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,0,0,10,29
Pat O'Donnell,ODonPa00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,0,0,10,29
Arlington Hambright,HambAr00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,0,0,5,14
Kindle Vildor,VildKi00,2020_08_NO_CHI,202011010chi,2020,CHI,0,0,0,0,3,9
Andrus Peat,PeatAn00,2020_08_NO_CHI,202011010chi,2020,NO,74,100,0,0,8,23
Ryan Ramczyk,RamcRy00,2020_08_NO_CHI,202011010chi,2020,NO,74,100,0,0,8,23
Cesar Ruiz,RuizCe00,2020_08_NO_CHI,202011010chi,2020,NO,74,100,0,0,8,23
Terron Armstead,ArmsTe00,2020_08_NO_CHI,202011010chi,2020,NO,74,100,0,0,0,0
Erik McCoy,McCoEr01,2020_08_NO_CHI,202011010chi,2020,NO,74,100,0,0,0,0
Drew Brees,BreeDr00,2020_08_NO_CHI,202011010chi,2020,NO,70,95,0,0,0,0
Juwan Johnson,JohnJu02,2020_08_NO_CHI,202011010chi,2020,NO,64,86,0,0,1,3
Tre'Quan Smith,SmitTr03,2020_08_NO_CHI,202011010chi,2020,NO,58,78,0,0,0,0
Alvin Kamara,KamaAl00,2020_08_NO_CHI,202011010chi,2020,NO,58,78,0,0,0,0
Jared Cook,CookJa02,2020_08_NO_CHI,202011010chi,2020,NO,40,54,0,0,0,0
Deonte Harris,HarrDe07,2020_08_NO_CHI,202011010chi,2020,NO,39,53,0,0,12,34
Josh Hill,HillJo02,2020_08_NO_CHI,202011010chi,2020,NO,22,30,0,0,15,43
Austin Carr,CarrAu00,2020_08_NO_CHI,202011010chi,2020,NO,21,28,0,0,7,20
Latavius Murray,MurrLa00,2020_08_NO_CHI,202011010chi,2020,NO,18,24,0,0,0,0
Adam Trautman,TrauAd00,2020_08_NO_CHI,202011010chi,2020,NO,16,22,0,0,19,54
Taysom Hill,HillTa00,2020_08_NO_CHI,202011010chi,2020,NO,14,19,0,0,9,26
Michael Burton,BurtMi00,2020_08_NO_CHI,202011010chi,2020,NO,11,15,0,0,11,31
James Hurst,HursJa00,2020_08_NO_CHI,202011010chi,2020,NO,8,11,0,0,8,23
Tommylee Lewis,LewiTo00,2020_08_NO_CHI,202011010chi,2020,NO,5,7,0,0,0,0
Malcolm Jenkins,JenkMa99,2020_08_NO_CHI,202011010chi,2020,NO,0,0,70,100,5,14
Janoris Jenkins,JenkJa03,2020_08_NO_CHI,202011010chi,2020,NO,0,0,70,100,0,0
Marshon Lattimore,LattMa01,2020_08_NO_CHI,202011010chi,2020,NO,0,0,70,100,0,0
Marcus Williams,WillMa06,2020_08_NO_CHI,202011010chi,2020,NO,0,0,70,100,0,0
Demario Davis,DaviDe00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,70,100,0,0
Chauncey Gardner-Johnson,GardCh00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,69,99,11,31
Cameron Jordan,JordCa00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,66,94,5,14
David Onyemata,OnyeDa00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,52,74,5,14
Marcus Davenport,DaveMa00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,45,64,5,14
Alex Anzalone,AnzaAl00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,44,63,9,26
Trey Hendrickson,HendTr00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,43,61,5,14
Malcom Brown,BrowMa01,2020_08_NO_CHI,202011010chi,2020,NO,0,0,33,47,5,14
P.J. Williams,WillP.00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,26,37,8,23
Shy Tuttle,TuttSh00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,21,30,0,0
Sheldon Rankins,RankSh00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,14,20,0,0
Carl Granderson,GranCa01,2020_08_NO_CHI,202011010chi,2020,NO,0,0,6,9,16,46
Zack Baun,BaunZa00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,1,1,18,51
Craig Robertson,RobeCr00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,0,0,27,77
J.T. Gray,GrayJ.00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,0,0,24,69
Kaden Elliss,ElliKa00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,0,0,22,63
Dwayne Washington,WashDw00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,0,0,22,63
Patrick Robinson,RobiPa99,2020_08_NO_CHI,202011010chi,2020,NO,0,0,0,0,21,60
Justin Hardee,HardJu01,2020_08_NO_CHI,202011010chi,2020,NO,0,0,0,0,17,49
Wil Lutz,LutzWi00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,0,0,14,40
Thomas Morstead,MorsTh00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,0,0,12,34
Zach Wood,WoodZa00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,0,0,12,34
Will Clapp,ClapWi00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,0,0,8,23
Ethan Greenidge,GreeEt00,2020_08_NO_CHI,202011010chi,2020,NO,0,0,0,0,8,23
Jordan Mailata,MailJo00,2020_08_DAL_PHI,202011010phi,2020,PHI,64,100,0,0,1,5
Nate Herbig,HerbNa01,2020_08_DAL_PHI,202011010phi,2020,PHI,64,100,0,0,1,5
Matt Pryor,PryoMa00,2020_08_DAL_PHI,202011010phi,2020,PHI,64,100,0,0,1,5
Carson Wentz,WentCa00,2020_08_DAL_PHI,202011010phi,2020,PHI,64,100,0,0,0,0
Jason Kelce,KelcJa00,2020_08_DAL_PHI,202011010phi,2020,PHI,64,100,0,0,0,0
Jason Peters,PeteJa21,2020_08_DAL_PHI,202011010phi,2020,PHI,64,100,0,0,0,0
Travis Fulgham,FulgTr00,2020_08_DAL_PHI,202011010phi,2020,PHI,60,94,0,0,1,5
Greg Ward,WardGr02,2020_08_DAL_PHI,202011010phi,2020,PHI,59,92,0,0,6,29
Dallas Goedert,GoedDa00,2020_08_DAL_PHI,202011010phi,2020,PHI,54,84,0,0,0,0
Jalen Reagor,ReagJa00,2020_08_DAL_PHI,202011010phi,2020,PHI,47,73,0,0,0,0
Boston Scott,ScotBo02,2020_08_DAL_PHI,202011010phi,2020,PHI,42,66,0,0,0,0
Corey Clement,ClemCo00,2020_08_DAL_PHI,202011010phi,2020,PHI,20,31,0,0,16,76
Richard Rodgers,RodgRi00,2020_08_DAL_PHI,202011010phi,2020,PHI,17,27,0,0,6,29
John Hightower,HighJo00,2020_08_DAL_PHI,202011010phi,2020,PHI,10,16,0,0,0,0
JJ Arcega-Whiteside,ArceJJ00,2020_08_DAL_PHI,202011010phi,2020,PHI,5,8,0,0,0,0
Jalen Hurts,HurtJa00,2020_08_DAL_PHI,202011010phi,2020,PHI,3,5,0,0,0,0
Jason Huntley,HuntJa01,2020_08_DAL_PHI,202011010phi,2020,PHI,2,3,0,0,4,19
Jason Croom,CrooJa00,2020_08_DAL_PHI,202011010phi,2020,PHI,1,2,0,0,5,24
Rodney McLeod,McLeRo00,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,79,100,9,43
Jalen Mills,MillJa02,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,79,100,5,24
Avonte Maddox,MaddAv00,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,79,100,5,24
Fletcher Cox,CoxxFl00,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,74,94,0,0
Alex Singleton,SingAl00,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,62,78,20,95
T.J. Edwards,EdwaTJ02,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,62,78,20,95
Duke Riley,RileDu00,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,55,70,16,76
Javon Hargrave,HargJa00,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,48,61,4,19
Brandon Graham,GrahBr99,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,43,54,4,19
Derek Barnett,BarnDe01,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,41,52,5,24
Josh Sweat,SweaJo00,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,41,52,0,0
Vinny Curry,CurrVi00,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,36,46,4,19
Nickell Robey-Coleman,RobeNi00,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,35,44,0,0
Michael Jacquet,JacqMi00,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,30,38,5,24
Darius Slay,SlayDa00,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,28,35,2,10
Will Parks,ParkWi01,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,28,35,0,0
Malik Jackson,JackMa02,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,17,22,0,0
Marcus Epps,EppsMa00,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,16,20,12,57
Raequan Williams,WillRa03,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,16,20,4,19
Shaun Bradley,BradSh00,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,0,0,16,76
Rudy Ford,FordRu00,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,0,0,15,71
Davion Taylor,TaylDa01,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,0,0,15,71
K'Von Wallace,WallKV00,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,0,0,15,71
Jake Elliott,ElliJa03,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,0,0,5,24
Cameron Johnston,JohnCa02,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,0,0,3,14
Rick Lovato,LovaRi00,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,0,0,3,14
Luke Juriga,JuriLu00,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,0,0,1,5
Brett Toth,TothBr00,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,0,0,1,5
Iosua Opeta,OpetIo00,2020_08_DAL_PHI,202011010phi,2020,PHI,0,0,0,0,1,5
Connor Williams,WillCo00,2020_08_DAL_PHI,202011010phi,2020,DAL,79,100,0,0,4,19
Terence Steele,SteeTe01,2020_08_DAL_PHI,202011010phi,2020,DAL,79,100,0,0,4,19
Cameron Erving,ErviCa00,2020_08_DAL_PHI,202011010phi,2020,DAL,79,100,0,0,4,19
Tyler Biadasz,BiadTy00,2020_08_DAL_PHI,202011010phi,2020,DAL,79,100,0,0,4,19
Zack Martin,MartZa00,2020_08_DAL_PHI,202011010phi,2020,DAL,79,100,0,0,4,19
