player,pfr_id,game_id,pfr_game_id,season,team,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct
D'Wayne Eskridge,EskrDW00,2021_01_SEA_IND,202109120clt,2021,SEA,12,22,0,0,0,0
Rashaad Penny,PennRa00,2021_01_SEA_IND,202109120clt,2021,SEA,7,13,0,0,0,0
Tyler Mabry,MabrTy00,2021_01_SEA_IND,202109120clt,2021,SEA,6,11,0,0,7,29
DeeJay Dallas,DallDe00,2021_01_SEA_IND,202109120clt,2021,SEA,3,6,0,0,17,71
Travis Homer,HomeTr00,2021_01_SEA_IND,202109120clt,2021,SEA,2,4,0,0,18,75
Penny Hart,HartPe01,2021_01_SEA_IND,202109120clt,2021,SEA,2,4,0,0,6,25
Tre Flowers,FlowTr01,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,76,100,6,25
Bobby Wagner,WagnBo00,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,76,100,3,13
Quandre Diggs,DiggQu00,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,76,100,1,4
D.J. Reed,ReedD.00,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,76,100,1,4
Jamal Adams,AdamJa00,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,76,100,0,0
Jordyn Brooks,BrooJo01,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,68,89,8,33
Rasheem Green,GreeRa01,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,53,70,2,8
Poona Ford,FordPo00,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,52,68,2,8
Kerry Hyder,HydeKe01,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,41,54,2,8
Carlos Dunlap,DunlCa99,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,40,53,0,0
Bryan Mone,MoneBr00,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,35,46,2,8
Ugo Amadi,AmadUg00,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,34,45,11,46
Benson Mayowa,MayoBe00,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,32,42,0,0
Marquise Blair,BlaiMa01,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,28,37,7,29
Al Woods,WoodAl99,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,27,36,2,8
Darrell Taylor,TaylDa00,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,26,34,12,50
Alton Robinson,RobiAl03,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,12,16,3,13
Cody Barton,BartCo00,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,8,11,18,75
Ryan Neal,NealRy00,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,0,0,20,83
Nick Bellore,BellNi01,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,0,0,18,75
Jon Rhattigan,RhatJo00,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,0,0,16,67
Jason Myers,MyerJa00,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,0,0,9,38
Tyler Ott,OttxTy00,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,0,0,9,38
Michael Dickson,DickMi00,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,0,0,9,38
Sidney Jones,JoneSi00,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,0,0,6,25
John Reid,ReidJo00,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,0,0,6,25
Jamarco Jones,JoneJa08,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,0,0,4,17
Jake Curhan,CurhJa00,2021_01_SEA_IND,202109120clt,2021,SEA,0,0,0,0,4,17
David Quessenberry,QuesDa00,2021_01_ARI_TEN,202109120oti,2021,TEN,64,100,0,0,3,11
Nate Davis,DaviNa01,2021_01_ARI_TEN,202109120oti,2021,TEN,64,100,0,0,3,11
Rodger Saffold,SaffRo20,2021_01_ARI_TEN,202109120oti,2021,TEN,64,100,0,0,3,11
Ryan Tannehill,TannRy00,2021_01_ARI_TEN,202109120oti,2021,TEN,64,100,0,0,0,0
Ben Jones,JoneBe01,2021_01_ARI_TEN,202109120oti,2021,TEN,64,100,0,0,0,0
Taylor Lewan,LewaTa00,2021_01_ARI_TEN,202109120oti,2021,TEN,55,86,0,0,3,11
A.J. Brown,BrowAJ00,2021_01_ARI_TEN,202109120oti,2021,TEN,52,81,1,1,0,0
Julio Jones,JoneJu02,2021_01_ARI_TEN,202109120oti,2021,TEN,50,78,0,0,0,0
Derrick Henry,HenrDe00,2021_01_ARI_TEN,202109120oti,2021,TEN,40,63,0,0,0,0
Chester Rogers,RogeCh02,2021_01_ARI_TEN,202109120oti,2021,TEN,39,61,0,0,10,37
Anthony Firkser,FirkAn00,2021_01_ARI_TEN,202109120oti,2021,TEN,31,48,0,0,7,26
Geoff Swaim,SwaiGe00,2021_01_ARI_TEN,202109120oti,2021,TEN,25,39,0,0,14,52
Nick Westbrook-Ikhine,WestNi00,2021_01_ARI_TEN,202109120oti,2021,TEN,24,38,0,0,12,44
Jeremy McNichols,McNiJe00,2021_01_ARI_TEN,202109120oti,2021,TEN,23,36,0,0,0,0
MyCole Pruitt,PruiMy00,2021_01_ARI_TEN,202109120oti,2021,TEN,15,23,0,0,11,41
Kendall Lamm,LammKe00,2021_01_ARI_TEN,202109120oti,2021,TEN,12,19,0,0,3,11
Khari Blasingame,BlasKh00,2021_01_ARI_TEN,202109120oti,2021,TEN,9,14,0,0,14,52
Racey McMath,McMaRa00,2021_01_ARI_TEN,202109120oti,2021,TEN,8,13,0,0,16,59
Mekhi Sargent,SargMe00,2021_01_ARI_TEN,202109120oti,2021,TEN,1,2,0,0,1,4
Kristian Fulton,FultKr00,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,69,100,10,37
Jayon Brown,BrowJa06,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,64,93,1,4
Janoris Jenkins,JenkJa03,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,61,88,0,0
Kevin Byard,ByarKe01,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,61,88,0,0
Rashaan Evans,EvanRa01,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,55,80,0,0
Harold Landry,LandHa00,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,54,78,1,4
Jeffery Simmons,SimmJe01,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,53,77,8,30
Bud Dupree,DuprAl00,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,48,70,8,30
Elijah Molden,MoldEl00,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,41,59,0,0
Larrell Murchison,MurcLa00,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,37,54,8,30
Bradley McDougald,McDoBr01,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,37,54,1,4
Teair Tart,TartTe00,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,37,54,0,0
Amani Hooker,HookAm00,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,36,52,10,37
Denico Autry,AutrDe00,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,30,43,8,30
Derick Roberson,RobeDe01,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,19,28,12,44
Anthony Rush,RushAn00,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,15,22,4,15
Dane Cruikshank,CruiDa00,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,10,14,24,89
Olasunkanmi Adeniyi,AdenOl00,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,8,12,21,78
Caleb Farley,FarlCa00,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,8,12,10,37
Nick Dzubnar,DzubNi00,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,6,9,24,89
Monty Rice,RiceMo00,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,5,7,1,4
Matthias Farley,FarlMa00,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,2,3,19,70
Breon Borders,BordBr00,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,2,3,4,15
Brett Kern,KernBr20,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,0,0,7,26
Morgan Cox,CoxxMo00,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,0,0,7,26
Michael Badgley,BadgMi00,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,0,0,6,22
Ty Sambrailo,SambTy00,2021_01_ARI_TEN,202109120oti,2021,TEN,0,0,0,0,3,11
D.J. Humphries,HumpD.00,2021_01_ARI_TEN,202109120oti,2021,ARI,69,100,0,0,7,26
Rodney Hudson,HudsRo00,2021_01_ARI_TEN,202109120oti,2021,ARI,69,100,0,0,3,11
Kyler Murray,MurrKy00,2021_01_ARI_TEN,202109120oti,2021,ARI,69,100,0,0,0,0
Justin Pugh,PughJu00,2021_01_ARI_TEN,202109120oti,2021,ARI,66,96,0,0,7,26
DeAndre Hopkins,HopkDe00,2021_01_ARI_TEN,202109120oti,2021,ARI,61,88,0,0,0,0
Josh Jones,JoneJo07,2021_01_ARI_TEN,202109120oti,2021,ARI,56,81,0,0,7,26
Maxx Williams,WillMa04,2021_01_ARI_TEN,202109120oti,2021,ARI,55,80,0,0,10,37
A.J. Green,GreeA.00,2021_01_ARI_TEN,202109120oti,2021,ARI,55,80,0,0,0,0
Kelvin Beachum,BeacKe00,2021_01_ARI_TEN,202109120oti,2021,ARI,41,59,0,0,4,15
Chase Edmonds,EdmoCh00,2021_01_ARI_TEN,202109120oti,2021,ARI,40,58,0,0,0,0
Christian Kirk,KirkCh01,2021_01_ARI_TEN,202109120oti,2021,ARI,39,57,0,0,0,0
James Conner,ConnJa00,2021_01_ARI_TEN,202109120oti,2021,ARI,34,49,0,0,0,0
Justin Murray,MurrJu00,2021_01_ARI_TEN,202109120oti,2021,ARI,32,46,0,0,7,26
Demetrius Harris,HarrDe03,2021_01_ARI_TEN,202109120oti,2021,ARI,23,33,0,0,10,37
Rondale Moore,MoorRo02,2021_01_ARI_TEN,202109120oti,2021,ARI,20,29,0,0,7,26
Darrell Daniels,DaniDa02,2021_01_ARI_TEN,202109120oti,2021,ARI,15,22,0,0,7,26
Brian Winters,WintBr00,2021_01_ARI_TEN,202109120oti,2021,ARI,13,19,0,0,7,26
J.J. Watt,WattJ.00,2021_01_ARI_TEN,202109120oti,2021,ARI,1,1,46,72,3,11
Leki Fotu,FotuLe00,2021_01_ARI_TEN,202109120oti,2021,ARI,1,1,17,27,3,11
Jordan Hicks,HickJo00,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,61,95,3,11
Budda Baker,BakeBu00,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,61,95,0,0
Isaiah Simmons,SimmIs00,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,58,91,7,26
Byron Murphy,MurpBy00,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,58,91,6,22
Marco Wilson,WilsMa04,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,58,91,1,4
Jalen Thompson,ThomJa04,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,54,84,7,26
Robert Alford,AlfoRo00,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,49,77,0,0
Chandler Jones,JoneCh03,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,48,75,0,0
Markus Golden,GoldMa00,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,45,70,0,0
Zach Allen,AlleZa01,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,36,56,3,11
Zaven Collins,CollZa00,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,22,34,0,0
Rashard Lawrence,LawrRa01,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,21,33,0,0
Corey Peters,PeteCo00,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,15,23,3,11
Michael Dogbe,DogbMi00,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,13,20,0,0
Devon Kennard,KennDe00,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,13,20,0,0
Kylie Fitts,FittKy00,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,10,16,20,74
Tanner Vallejo,VallTa00,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,6,9,20,74
Victor Dimukeje,DimuVi00,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,4,6,14,52
Charles Washington,WashCh01,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,3,5,19,70
Deionte Thompson,ThomDe06,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,3,5,17,63
Antonio Hamilton,HamiAn01,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,3,5,17,63
Zeke Turner,TurnZe00,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,0,0,20,74
Jonathan Ward,WardJo00,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,0,0,17,63
Matt Prater,PratMa20,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,0,0,14,52
Aaron Brewer,BrewAa00,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,0,0,10,37
Andy Lee,LeexAn20,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,0,0,10,37
Max Garcia,GarcMa00,2021_01_ARI_TEN,202109120oti,2021,ARI,0,0,0,0,7,26
Frank Ragnow,RagnFr00,2021_01_SF_DET,202109120det,2021,DET,92,100,0,0,4,13
Penei Sewell,SewePe00,2021_01_SF_DET,202109120det,2021,DET,92,100,0,0,4,13
Matt Nelson,NelsMa00,2021_01_SF_DET,202109120det,2021,DET,92,100,0,0,4,13
Jonah Jackson,JackJo03,2021_01_SF_DET,202109120det,2021,DET,92,100,0,0,4,13
Halapoulivaati Vaitai,VaitHa00,2021_01_SF_DET,202109120det,2021,DET,92,100,0,0,4,13
Jared Goff,GoffJa00,2021_01_SF_DET,202109120det,2021,DET,92,100,0,0,0,0
T.J. Hockenson,HockTJ00,2021_01_SF_DET,202109120det,2021,DET,78,85,0,0,0,0
Kalif Raymond,RaymKa00,2021_01_SF_DET,202109120det,2021,DET,69,75,0,0,1,3
D'Andre Swift,SwifDA00,2021_01_SF_DET,202109120det,2021,DET,63,68,0,0,0,0
Amon-Ra St. Brown,StxxAm00,2021_01_SF_DET,202109120det,2021,DET,59,64,0,0,9,29
Trinity Benson,BensTr00,2021_01_SF_DET,202109120det,2021,DET,49,53,0,0,0,0
Tyrell Williams,WillTy00,2021_01_SF_DET,202109120det,2021,DET,39,42,0,0,0,0
Quintez Cephus,CephQu00,2021_01_SF_DET,202109120det,2021,DET,32,35,0,0,2,6
Jamaal Williams,WillJa06,2021_01_SF_DET,202109120det,2021,DET,32,35,0,0,0,0
Darren Fells,FellDa01,2021_01_SF_DET,202109120det,2021,DET,27,29,0,0,4,13
Jason Cabinda,CabiJa00,2021_01_SF_DET,202109120det,2021,DET,10,11,0,0,17,55
Logan Stenberg,StenLo00,2021_01_SF_DET,202109120det,2021,DET,2,2,0,0,4,13
Will Harris,HarrWi02,2021_01_SF_DET,202109120det,2021,DET,0,0,55,100,14,45
Alex Anzalone,AnzaAl00,2021_01_SF_DET,202109120det,2021,DET,0,0,55,100,8,26
Amani Oruwariye,OruwAm00,2021_01_SF_DET,202109120det,2021,DET,0,0,55,100,8,26
Tracy Walker,WalkTr01,2021_01_SF_DET,202109120det,2021,DET,0,0,54,98,14,45
Romeo Okwara,OkwaRo01,2021_01_SF_DET,202109120det,2021,DET,0,0,53,96,7,23
Trey Flowers,FlowTr00,2021_01_SF_DET,202109120det,2021,DET,0,0,49,89,0,0
Jeff Okudah,OkudJe00,2021_01_SF_DET,202109120det,2021,DET,0,0,48,87,0,0
Jamie Collins,CollJa00,2021_01_SF_DET,202109120det,2021,DET,0,0,37,67,0,0
Michael Brockers,BrocMi00,2021_01_SF_DET,202109120det,2021,DET,0,0,37,67,0,0
Nick Williams,WillNi01,2021_01_SF_DET,202109120det,2021,DET,0,0,35,64,8,26
Alim McNeill,McNeAl00,2021_01_SF_DET,202109120det,2021,DET,0,0,28,51,8,26
Kevin Strong,StroKe00,2021_01_SF_DET,202109120det,2021,DET,0,0,24,44,7,23
AJ Parker,ParkAJ00,2021_01_SF_DET,202109120det,2021,DET,0,0,21,38,0,0
John Penisini,PeniJo00,2021_01_SF_DET,202109120det,2021,DET,0,0,17,31,1,3
Charles Harris,HarrCh03,2021_01_SF_DET,202109120det,2021,DET,0,0,15,27,16,52
Ifeatu Melifonwu,MeliIf00,2021_01_SF_DET,202109120det,2021,DET,0,0,12,22,10,32
Derrick Barnes,BarnDe02,2021_01_SF_DET,202109120det,2021,DET,0,0,5,9,19,61
Jalen Reeves-Maybin,ReevJa00,2021_01_SF_DET,202109120det,2021,DET,0,0,2,4,20,65
C.J. Moore,MoorCJ01,2021_01_SF_DET,202109120det,2021,DET,0,0,1,2,19,61
Austin Bryant,BryaAu00,2021_01_SF_DET,202109120det,2021,DET,0,0,1,2,8,26
Dean Marlowe,MarlDe00,2021_01_SF_DET,202109120det,2021,DET,0,0,1,2,5,16
Bobby Price,PricBo00,2021_01_SF_DET,202109120det,2021,DET,0,0,0,0,27,87
Anthony Pittman,PittAn01,2021_01_SF_DET,202109120det,2021,DET,0,0,0,0,27,87
Godwin Igwebuike,IgweGo00,2021_01_SF_DET,202109120det,2021,DET,0,0,0,0,19,61
Jerry Jacobs,JacoJe00,2021_01_SF_DET,202109120det,2021,DET,0,0,0,0,11,35
Austin Seibert,SeibAu00,2021_01_SF_DET,202109120det,2021,DET,0,0,0,0,10,32
Jack Fox,FoxxJa01,2021_01_SF_DET,202109120det,2021,DET,0,0,0,0,7,23
Scott Daly,DalySc01,2021_01_SF_DET,202109120det,2021,DET,0,0,0,0,7,23
Evan Brown,BrowEv00,2021_01_SF_DET,202109120det,2021,DET,0,0,0,0,4,13
Laken Tomlinson,TomlLa01,2021_01_SF_DET,202109120det,2021,SF,55,100,0,0,8,26
Daniel Brunskill,BrunDa00,2021_01_SF_DET,202109120det,2021,SF,55,100,0,0,8,26
Mike McGlinchey,McGlMi00,2021_01_SF_DET,202109120det,2021,SF,55,100,0,0,8,26
Trent Williams,WillTr21,2021_01_SF_DET,202109120det,2021,SF,55,100,0,0,0,0
Alex Mack,MackAl20,2021_01_SF_DET,202109120det,2021,SF,55,100,0,0,0,0
George Kittle,KittGe00,2021_01_SF_DET,202109120det,2021,SF,52,95,0,0,2,6
Jimmy Garoppolo,GaroJi00,2021_01_SF_DET,202109120det,2021,SF,51,93,0,0,0,0
Deebo Samuel,SamuDe00,2021_01_SF_DET,202109120det,2021,SF,46,84,0,0,0,0
Elijah Mitchell,MitcEl00,2021_01_SF_DET,202109120det,2021,SF,35,64,0,0,2,6
Trent Sherfield,SherTr00,2021_01_SF_DET,202109120det,2021,SF,27,49,0,0,3,10
Brandon Aiyuk,AiyuBr00,2021_01_SF_DET,202109120det,2021,SF,26,47,0,0,1,3
Kyle Juszczyk,JuszKy00,2021_01_SF_DET,202109120det,2021,SF,20,36,0,0,8,26
Mohamed Sanu,SanuMo00,2021_01_SF_DET,202109120det,2021,SF,20,36,0,0,6,19
Jamycal Hasty,HastJa02,2021_01_SF_DET,202109120det,2021,SF,16,29,0,0,2,6
Ross Dwelley,DwelRo00,2021_01_SF_DET,202109120det,2021,SF,14,25,0,0,14,45
Charlie Woerner,WoerCh00,2021_01_SF_DET,202109120det,2021,SF,9,16,0,0,23,74
Jauan Jennings,JennJa00,2021_01_SF_DET,202109120det,2021,SF,6,11,0,0,6,19
Raheem Mostert,MostRa00,2021_01_SF_DET,202109120det,2021,SF,4,7,0,0,0,0
Trey Lance,LancTr00,2021_01_SF_DET,202109120det,2021,SF,4,7,0,0,0,0
Deommodore Lenoir,LenoDe00,2021_01_SF_DET,202109120det,2021,SF,0,0,90,98,4,13
Fred Warner,WarnFr00,2021_01_SF_DET,202109120det,2021,SF,0,0,77,84,3,10
Jimmie Ward,WardJi01,2021_01_SF_DET,202109120det,2021,SF,0,0,75,82,14,45
Azeez Al-Shaair,AlShAz00,2021_01_SF_DET,202109120det,2021,SF,0,0,72,78,6,19
Jaquiski Tartt,TartJa00,2021_01_SF_DET,202109120det,2021,SF,0,0,72,78,6,19
K'Waun Williams,WillKW00,2021_01_SF_DET,202109120det,2021,SF,0,0,61,66,1,3
Arik Armstead,ArmsAr01,2021_01_SF_DET,202109120det,2021,SF,0,0,60,65,13,42
Jason Verrett,VerrJa00,2021_01_SF_DET,202109120det,2021,SF,0,0,60,65,0,0
Nick Bosa,BosaNi00,2021_01_SF_DET,202109120det,2021,SF,0,0,51,55,1,3
Samson Ebukam,EbukSa00,2021_01_SF_DET,202109120det,2021,SF,0,0,44,48,16,52
Kevin Givens,GiveKe01,2021_01_SF_DET,202109120det,2021,SF,0,0,42,46,4,13
Kentavius Street,StreKe00,2021_01_SF_DET,202109120det,2021,SF,0,0,42,46,0,0
D.J. Jones,JoneD.01,2021_01_SF_DET,202109120det,2021,SF,0,0,39,42,12,39
Arden Key,KeyxAr00,2021_01_SF_DET,202109120det,2021,SF,0,0,38,41,5,16
Dre Greenlaw,GreeDr00,2021_01_SF_DET,202109120det,2021,SF,0,0,37,40,0,0
Dontae Johnson,JohnDo02,2021_01_SF_DET,202109120det,2021,SF,0,0,31,34,22,71
Dee Ford,FordDe00,2021_01_SF_DET,202109120det,2021,SF,0,0,30,33,1,3
Zach Kerr,KerrZa00,2021_01_SF_DET,202109120det,2021,SF,0,0,23,25,0,0
Talanoa Hufanga,HufaTa00,2021_01_SF_DET,202109120det,2021,SF,0,0,20,22,20,65
Tavon Wilson,WilsTa00,2021_01_SF_DET,202109120det,2021,SF,0,0,19,21,14,45
Demetrius Flannigan-Fowles,FlanDe00,2021_01_SF_DET,202109120det,2021,SF,0,0,17,18,22,71
Ambry Thomas,ThomAm00,2021_01_SF_DET,202109120det,2021,SF,0,0,9,10,19,61
Marcell Harris,HarrMa03,2021_01_SF_DET,202109120det,2021,SF,0,0,3,3,14,45
Robbie Gould,gouldrob01,2021_01_SF_DET,202109120det,2021,SF,0,0,0,0,14,45
Mitch Wishnowsky,WishMi00,2021_01_SF_DET,202109120det,2021,SF,0,0,0,0,12,39
Taybor Pepper,PeppTa00,2021_01_SF_DET,202109120det,2021,SF,0,0,0,0,10,32
Tom Compton,CompTo00,2021_01_SF_DET,202109120det,2021,SF,0,0,0,0,8,26
Jaylon Moore,MoorJa04,2021_01_SF_DET,202109120det,2021,SF,0,0,0,0,8,26
Logan Thomas,ThomLo00,2021_01_LAC_WAS,202109120was,2021,WAS,55,100,0,0,5,22
Charles Leno Jr.,LenoCh00,2021_01_LAC_WAS,202109120was,2021,WAS,55,100,0,0,5,22
Ereck Flowers,FlowEr00,2021_01_LAC_WAS,202109120was,2021,WAS,55,100,0,0,5,22
Brandon Scherff,ScheBr00,2021_01_LAC_WAS,202109120was,2021,WAS,55,100,0,0,5,22
Samuel Cosmi,CosmSa00,2021_01_LAC_WAS,202109120was,2021,WAS,55,100,0,0,5,22
Terry McLaurin,McLaTe00,2021_01_LAC_WAS,202109120was,2021,WAS,55,100,0,0,0,0
Chase Roullier,RoulCh00,2021_01_LAC_WAS,202109120was,2021,WAS,55,100,0,0,0,0
Dyami Brown,BrowDy00,2021_01_LAC_WAS,202109120was,2021,WAS,51,93,0,0,0,0
Taylor Heinicke,HeinTa00,2021_01_LAC_WAS,202109120was,2021,WAS,39,71,0,0,0,0
Antonio Gibson,GibsAn00,2021_01_LAC_WAS,202109120was,2021,WAS,36,65,0,0,0,0
Adam Humphries,HumpAd00,2021_01_LAC_WAS,202109120was,2021,WAS,33,60,0,0,0,0
J.D. McKissic,McKiJ.00,2021_01_LAC_WAS,202109120was,2021,WAS,20,36,0,0,0,0
Ryan Fitzpatrick,FitzRy00,2021_01_LAC_WAS,202109120was,2021,WAS,16,29,0,0,0,0
Ricky Seals-Jones,SealRi00,2021_01_LAC_WAS,202109120was,2021,WAS,10,18,0,0,9,39
Jaret Patterson,PattJa01,2021_01_LAC_WAS,202109120was,2021,WAS,4,7,0,0,8,35
Wes Schweitzer,SchwWe00,2021_01_LAC_WAS,202109120was,2021,WAS,3,5,0,0,5,22
Cam Sims,SimsCa00,2021_01_LAC_WAS,202109120was,2021,WAS,2,4,0,0,14,61
John Bates,BateJo00,2021_01_LAC_WAS,202109120was,2021,WAS,2,4,0,0,10,44
DeAndre Carter,CartDe02,2021_01_LAC_WAS,202109120was,2021,WAS,2,4,0,0,7,31
Dax Milne,MilnDa00,2021_01_LAC_WAS,202109120was,2021,WAS,2,4,0,0,0,0
Cole Holcomb,HolcCo00,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,81,100,0,0
Kendall Fuller,FullKe00,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,76,94,0,0
Chase Young,YounCh04,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,70,86,0,0
Bobby McCain,McCaBo01,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,69,85,0,0
William Jackson III,JackWi02,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,69,85,0,0
Jonathan Bostic,BostJo00,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,68,84,0,0
Landon Collins,CollLa00,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,65,80,0,0
Daron Payne,PaynDa00,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,61,75,3,13
Montez Sweat,SweaMo00,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,53,65,0,0
Benjamin St-Juste,StJuBe00,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,47,58,9,39
Jonathan Allen,AlleJo01,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,47,58,4,17
Jamin Davis,DaviJa11,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,45,56,0,0
Matthew Ioannidis,IoanMa01,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,43,53,4,17
Kamren Curl,CurlKa00,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,37,46,2,9
James Smith-Williams,SmitJa08,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,30,37,7,31
Tim Settle,SettTi00,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,12,15,1,4
Casey Toohill,ToohCa00,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,9,11,18,79
Torry McTyer,McTyTo00,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,9,11,10,44
Deshazor Everett,EverDe01,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,0,0,18,79
Khaleke Hudson,HudsKh00,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,0,0,18,79
David Mayo,MayoDa00,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,0,0,18,79
Troy Apke,ApkeTr00,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,0,0,18,79
Jared Norris,NorrJa00,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,0,0,14,61
Dustin Hopkins,HopkDu00,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,0,0,9,39
Camaron Cheeseman,CheeCa00,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,0,0,8,35
Tress Way,WayxTr00,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,0,0,8,35
Cornelius Lucas,LucaCo01,2021_01_LAC_WAS,202109120was,2021,WAS,0,0,0,0,5,22
Oday Aboushi,AbouOd00,2021_01_LAC_WAS,202109120was,2021,LAC,81,100,0,0,4,17
Rashawn Slater,SlatRa00,2021_01_LAC_WAS,202109120was,2021,LAC,81,100,0,0,4,17
Matt Feiler,FeilMa00,2021_01_LAC_WAS,202109120was,2021,LAC,81,100,0,0,4,17
