player,pfr_id,game_id,pfr_game_id,season,team,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct
Corey Peters,PeteCo00,2013_03_ATL_MIA,201309220mia,2013,ATL,0,0,46,82,11,41
Robert McClain,McClRo98,2013_03_ATL_MIA,201309220mia,2013,ATL,0,0,43,77,13,48
Jonathan Massaquoi,MassJo00,2013_03_ATL_MIA,201309220mia,2013,ATL,0,0,43,77,0,0
Akeem Dent,DentAk00,2013_03_ATL_MIA,201309220mia,2013,ATL,0,0,38,68,5,19
Peria Jerry,JerrPe99,2013_03_ATL_MIA,201309220mia,2013,ATL,0,0,27,48,5,19
Paul Worrilow,WorrPa00,2013_03_ATL_MIA,201309220mia,2013,ATL,0,0,18,32,16,59
Stephen Nicholas,NichSt99,2013_03_ATL_MIA,201309220mia,2013,ATL,0,0,11,20,8,30
Cliff Matthews,MattCl01,2013_03_ATL_MIA,201309220mia,2013,ATL,0,0,7,12,10,37
Malliciah Goodman,GoodMa01,2013_03_ATL_MIA,201309220mia,2013,ATL,0,0,7,12,4,15
Robert Alford,AlfoRo00,2013_03_ATL_MIA,201309220mia,2013,ATL,0,0,3,5,12,44
Shann Schillinger,SchiSh99,2013_03_ATL_MIA,201309220mia,2013,ATL,0,0,1,2,16,59
Stansly Maponga,MapoSt00,2013_03_ATL_MIA,201309220mia,2013,ATL,0,0,1,2,0,0
Matthew Bosher,BoshMa00,2013_03_ATL_MIA,201309220mia,2013,ATL,0,0,0,0,14,52
Josh Vaughan,VaugJo01,2013_03_ATL_MIA,201309220mia,2013,ATL,0,0,0,0,13,48
Antone Smith,SmitAn01,2013_03_ATL_MIA,201309220mia,2013,ATL,0,0,0,0,11,41
Josh Harris,HarrJo02,2013_03_ATL_MIA,201309220mia,2013,ATL,0,0,0,0,8,30
Matt Bryant,bryanmat01,2013_03_ATL_MIA,201309220mia,2013,ATL,0,0,0,0,6,22
Chase Coffman,CoffCh00,2013_03_ATL_MIA,201309220mia,2013,ATL,0,0,0,0,5,19
Dominique Franks,FranDo99,2013_03_ATL_MIA,201309220mia,2013,ATL,0,0,0,0,3,11
Austin Howard,HowaAu20,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,78,100,0,0,5,15
D'Brickashaw Ferguson,FergDB20,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,78,100,0,0,5,15
Willie Colon,ColoWi20,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,78,100,0,0,5,15
Geno Smith,SmitGe00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,78,100,0,0,0,0
Nick Mangold,MangNi20,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,78,100,0,0,0,0
Vlad Ducasse,DucaVl20,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,77,99,0,0,4,12
Stephen Hill,HillSt00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,71,91,0,0,0,0
Bilal Powell,PoweBi00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,63,81,0,0,0,0
Santonio Holmes,HolmSa00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,60,77,0,0,0,0
Kellen Winslow,WinsKe01,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,51,65,0,0,0,0
Jeremy Kerley,KerlJe00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,49,63,0,0,7,21
Jeff Cumberland,CumbJe00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,45,58,0,0,5,15
Tommy Bohanon,BohaTo00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,24,31,0,0,6,18
Alex Green,GreeAl00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,10,13,0,0,5,15
Konrad Reuland,ReulKo00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,6,8,0,0,23,68
Clyde Gates,GateCl00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,6,8,0,0,6,18
Chris Ivory,IvorCh00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,4,5,0,0,0,0
Ben Obomanu,ObomBe00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,1,1,0,0,16,47
Brian Winters,WintBr00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,1,1,0,0,5,15
Dawan Landry,LandDa21,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,86,100,16,47
Demario Davis,DaviDe00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,86,100,11,32
Antonio Cromartie,CromAn20,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,86,100,0,0
David Harris,HarrDa99,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,84,98,4,12
Muhammad Wilkerson,WilkMu00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,80,93,4,12
Calvin Pace,PaceCa20,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,75,87,0,0
Kyle Wilson,WilsKy99,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,73,85,4,12
Quinton Coples,CoplQu00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,57,66,4,12
Antonio Allen,AlleAn02,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,46,53,3,9
Antwan Barnes,BarnAn99,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,46,53,1,3
Sheldon Richardson,RichSh00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,41,48,3,9
Damon Harrison,HarrDa03,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,40,47,8,24
Jaiquawn Jarrett,JarrJa00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,39,45,25,74
Darrin Walls,WallDa00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,28,33,18,53
Garrett McIntyre,McInGa00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,23,27,21,62
Leger Douzable,DouzLe00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,22,26,14,41
Dee Milliner,MillDe00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,22,26,12,35
Kenrick Ellis,ElliKe01,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,6,7,4,12
Isaiah Trufant,TrufIs00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,3,3,16,47
Nick Bellore,BellNi01,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,2,2,25,74
Ellis Lankster,LankEl99,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,0,0,29,85
Josh Bush,BushJo00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,0,0,24,71
Tanner Purdum,PurdTa00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,0,0,12,35
Ryan Quigley,QuigRy00,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,0,0,12,35
Nick Folk,FolkNi20,2013_03_BUF_NYJ,201309220nyj,2013,NYJ,0,0,0,0,10,29
Robert Woods,WoodRo02,2013_03_BUF_NYJ,201309220nyj,2013,BUF,86,100,0,0,6,18
Colin Brown,BrowCo23,2013_03_BUF_NYJ,201309220nyj,2013,BUF,86,100,0,0,4,12
Erik Pears,PearEr20,2013_03_BUF_NYJ,201309220nyj,2013,BUF,86,100,0,0,4,12
Cordy Glenn,GlenCo00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,86,100,0,0,4,12
Eric Wood,WoodEr20,2013_03_BUF_NYJ,201309220nyj,2013,BUF,86,100,0,0,0,0
EJ Manuel,ManuEJ00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,86,100,0,0,0,0
Kraig Urbik,UrbiKr20,2013_03_BUF_NYJ,201309220nyj,2013,BUF,82,95,0,0,4,12
Scott Chandler,ChanSc00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,77,90,0,0,4,12
Steve Johnson,JohnSt00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,77,90,0,0,0,0
T.J. Graham,GrahT.00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,68,79,0,0,0,0
Fred Jackson,JackFr02,2013_03_BUF_NYJ,201309220nyj,2013,BUF,62,72,0,0,0,0
C.J. Spiller,SpilC.00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,19,22,0,0,0,0
Lee Smith,SmitLe00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,18,21,0,0,9,26
Chris Hogan,HogaCh00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,11,13,0,0,18,53
Tashard Choice,ChoiTa00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,10,12,0,0,25,74
Sam Young,YounSa21,2013_03_BUF_NYJ,201309220nyj,2013,BUF,4,5,0,0,4,12
Marcus Easley,EaslMa00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,2,2,0,0,25,74
Kiko Alonso,AlonKi00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,78,100,5,15
Aaron Williams,WillAa00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,78,100,5,15
Da'Norris Searcy,SearDa00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,77,99,11,32
Jim Leonhard,LeonJi23,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,73,94,15,44
Justin Rogers,RogeJu00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,72,92,5,15
Kyle Williams,WillKy20,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,65,83,0,0
Manny Lawson,LawsMa20,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,63,81,12,35
Alex Carrington,CarrAl99,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,57,73,5,15
Mario Williams,WillMa22,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,55,71,5,15
Alan Branch,BranAl99,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,51,65,5,15
Nickell Robey-Coleman,RobeNi00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,45,58,0,0
Jerry Hughes,HughJe99,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,38,49,5,15
Arthur Moats,MoatAr00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,32,41,7,21
Marcell Dareus,DareMa00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,24,31,3,9
Corbin Bryant,BryaCo00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,20,26,7,21
Duke Williams,WillDu00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,11,14,25,74
Jamaal Westerman,WestJa99,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,7,9,19,56
Leodis McKelvin,McKeLe99,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,7,9,0,0
Nigel Bradham,BradNi00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,3,4,18,53
Marcus Dowtin,DowtMa00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,2,3,18,53
Jonathan Meeks,MeekJo01,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,0,0,19,56
Johnny Adams,AdamJo02,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,0,0,17,50
Brandon Burton,BurtBr00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,0,0,13,38
Frank Summers,SummFr00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,0,0,12,35
Garrison Sanborn,SanbGa00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,0,0,11,32
Shawn Powell,PoweSh00,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,0,0,11,32
Dan Carpenter,CarpDa44,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,0,0,10,29
Thomas Welch,WelcTh20,2013_03_BUF_NYJ,201309220nyj,2013,BUF,0,0,0,0,4,12
Alex Boone,BoonAl21,2013_03_IND_SF,201309220sfo,2013,SF,53,100,0,0,1,4
Mike Iupati,IupaMi20,2013_03_IND_SF,201309220sfo,2013,SF,53,100,0,0,1,4
Joe Staley,StalJo20,2013_03_IND_SF,201309220sfo,2013,SF,53,100,0,0,1,4
Anthony Davis,DaviAn27,2013_03_IND_SF,201309220sfo,2013,SF,53,100,0,0,1,4
Colin Kaepernick,KaepCo00,2013_03_IND_SF,201309220sfo,2013,SF,53,100,0,0,0,0
Jonathan Goodwin,GoodJo23,2013_03_IND_SF,201309220sfo,2013,SF,53,100,0,0,0,0
Anquan Boldin,BoldAn00,2013_03_IND_SF,201309220sfo,2013,SF,49,92,0,0,0,0
Vance McDonald,McDoVa00,2013_03_IND_SF,201309220sfo,2013,SF,47,89,0,0,1,4
Kyle Williams,WillKy01,2013_03_IND_SF,201309220sfo,2013,SF,44,83,0,0,4,15
Frank Gore,GoreFr00,2013_03_IND_SF,201309220sfo,2013,SF,42,79,0,0,0,0
Marlon Moore,MoorMa02,2013_03_IND_SF,201309220sfo,2013,SF,22,42,0,0,2,8
Bruce Miller,MillBr02,2013_03_IND_SF,201309220sfo,2013,SF,21,40,0,0,14,54
Garrett Celek,CeleGa00,2013_03_IND_SF,201309220sfo,2013,SF,21,40,0,0,7,27
Kendall Hunter,HuntKe00,2013_03_IND_SF,201309220sfo,2013,SF,10,19,0,0,5,19
Quinton Patton,PattQu00,2013_03_IND_SF,201309220sfo,2013,SF,6,11,0,0,1,4
Anthony Dixon,DixoAn00,2013_03_IND_SF,201309220sfo,2013,SF,1,2,0,0,17,65
Kassim Osgood,OsgoKa00,2013_03_IND_SF,201309220sfo,2013,SF,1,2,0,0,13,50
Adam Snyder,SnydAd20,2013_03_IND_SF,201309220sfo,2013,SF,1,2,0,0,1,4
Aldon Smith,SmitAl04,2013_03_IND_SF,201309220sfo,2013,SF,0,0,72,100,8,31
Ahmad Brooks,BrooAh21,2013_03_IND_SF,201309220sfo,2013,SF,0,0,72,100,8,31
NaVorro Bowman,BowmNa99,2013_03_IND_SF,201309220sfo,2013,SF,0,0,72,100,4,15
Donte Whitner,WhitDo20,2013_03_IND_SF,201309220sfo,2013,SF,0,0,72,100,0,0
Tarell Brown,BrowTa99,2013_03_IND_SF,201309220sfo,2013,SF,0,0,71,99,8,31
Eric Reid,ReidEr00,2013_03_IND_SF,201309220sfo,2013,SF,0,0,70,97,7,27
Carlos Rogers,RogeCa20,2013_03_IND_SF,201309220sfo,2013,SF,0,0,70,97,0,0
Justin Smith,SmitJu20,2013_03_IND_SF,201309220sfo,2013,SF,0,0,57,79,8,31
Ray McDonald,McDoRa99,2013_03_IND_SF,201309220sfo,2013,SF,0,0,56,78,0,0
Patrick Willis,WillPa98,2013_03_IND_SF,201309220sfo,2013,SF,0,0,48,67,5,19
Nnamdi Asomugha,AsomNn20,2013_03_IND_SF,201309220sfo,2013,SF,0,0,38,53,0,0
Glenn Dorsey,DorsGl99,2013_03_IND_SF,201309220sfo,2013,SF,0,0,34,47,8,31
Michael Wilhoite,WilhMi00,2013_03_IND_SF,201309220sfo,2013,SF,0,0,24,33,20,77
Tony Jerod-Eddie,JeroTo00,2013_03_IND_SF,201309220sfo,2013,SF,0,0,18,25,8,31
Demarcus Dobbs,DobbDe00,2013_03_IND_SF,201309220sfo,2013,SF,0,0,16,22,17,65
C.J. Spillman,SpilCJ99,2013_03_IND_SF,201309220sfo,2013,SF,0,0,1,1,23,88
Perrish Cox,CoxxPe99,2013_03_IND_SF,201309220sfo,2013,SF,0,0,1,1,0,0
Craig Dahl,DahlCr99,2013_03_IND_SF,201309220sfo,2013,SF,0,0,0,0,24,92
Dan Skuta,SkutDa00,2013_03_IND_SF,201309220sfo,2013,SF,0,0,0,0,17,65
Tramaine Brock,BrocTr00,2013_03_IND_SF,201309220sfo,2013,SF,0,0,0,0,16,62
Kevin McDermott,McDeKe00,2013_03_IND_SF,201309220sfo,2013,SF,0,0,0,0,8,31
Andy Lee,LeexAn20,2013_03_IND_SF,201309220sfo,2013,SF,0,0,0,0,8,31
Daniel Kilgore,KilgDa00,2013_03_IND_SF,201309220sfo,2013,SF,0,0,0,0,7,27
Raymond Ventrone,VentRa20,2013_03_IND_SF,201309220sfo,2013,SF,0,0,0,0,6,23
Corey Lemonier,LemoCo00,2013_03_IND_SF,201309220sfo,2013,SF,0,0,0,0,4,15
Phil Dawson,dawsophi01,2013_03_IND_SF,201309220sfo,2013,SF,0,0,0,0,3,12
Hugh Thornton,ThorHu00,2013_03_IND_SF,201309220sfo,2013,IND,72,100,0,0,6,23
Anthony Castonzo,CastAn00,2013_03_IND_SF,201309220sfo,2013,IND,72,100,0,0,6,23
Mike McGlynn,McGlMi20,2013_03_IND_SF,201309220sfo,2013,IND,72,100,0,0,6,23
Gosder Cherilus,CherGo20,2013_03_IND_SF,201309220sfo,2013,IND,72,100,0,0,6,23
Jeff Linkenbach,LinkJe20,2013_03_IND_SF,201309220sfo,2013,IND,72,100,0,0,6,23
Andrew Luck,LuckAn00,2013_03_IND_SF,201309220sfo,2013,IND,72,100,0,0,0,0
Reggie Wayne,WaynRe00,2013_03_IND_SF,201309220sfo,2013,IND,70,97,0,0,0,0
Darrius Heyward-Bey,HeywDa00,2013_03_IND_SF,201309220sfo,2013,IND,58,81,0,0,0,0
Coby Fleener,FleeCo00,2013_03_IND_SF,201309220sfo,2013,IND,49,68,0,0,0,0
T.Y. Hilton,HiltT.00,2013_03_IND_SF,201309220sfo,2013,IND,39,54,0,0,7,27
Ahmad Bradshaw,BradAh00,2013_03_IND_SF,201309220sfo,2013,IND,38,53,0,0,0,0
Stanley Havili,HaviSt00,2013_03_IND_SF,201309220sfo,2013,IND,36,50,0,0,15,58
Trent Richardson,RichTr00,2013_03_IND_SF,201309220sfo,2013,IND,29,40,0,0,0,0
Dominique Jones,JoneDo01,2013_03_IND_SF,201309220sfo,2013,IND,21,29,0,0,4,15
Joe Reitz,ReitJo00,2013_03_IND_SF,201309220sfo,2013,IND,13,18,0,0,6,23
Donald Brown,BrowDo00,2013_03_IND_SF,201309220sfo,2013,IND,5,7,0,0,15,58
Griff Whalen,WhalGr00,2013_03_IND_SF,201309220sfo,2013,IND,2,3,0,0,6,23
Greg Toler,ToleGr99,2013_03_IND_SF,201309220sfo,2013,IND,0,0,53,100,1,4
Delano Howell,HoweDe00,2013_03_IND_SF,201309220sfo,2013,IND,0,0,53,100,0,0
Jerrell Freeman,FreeJe00,2013_03_IND_SF,201309220sfo,2013,IND,0,0,53,100,0,0
Antoine Bethea,BethAn20,2013_03_IND_SF,201309220sfo,2013,IND,0,0,53,100,0,0
Vontae Davis,DaviVo99,2013_03_IND_SF,201309220sfo,2013,IND,0,0,46,87,0,0
Robert Mathis,MathRo20,2013_03_IND_SF,201309220sfo,2013,IND,0,0,44,83,0,0
Erik Walden,WaldEr99,2013_03_IND_SF,201309220sfo,2013,IND,0,0,39,74,0,0
Cory Redding,ReddCo20,2013_03_IND_SF,201309220sfo,2013,IND,0,0,35,66,1,4
Kelvin Sheppard,ShepKe00,2013_03_IND_SF,201309220sfo,2013,IND,0,0,32,60,9,35
Fili Moala,MoalFi99,2013_03_IND_SF,201309220sfo,2013,IND,0,0,26,49,4,15
Bjoern Werner,WernBj00,2013_03_IND_SF,201309220sfo,2013,IND,0,0,23,43,9,35
Ricky Jean-Francois,JeanRi99,2013_03_IND_SF,201309220sfo,2013,IND,0,0,23,43,1,4
Ricardo Mathews,MathRi99,2013_03_IND_SF,201309220sfo,2013,IND,0,0,22,42,7,27
Darius Butler,ButlDa99,2013_03_IND_SF,201309220sfo,2013,IND,0,0,21,40,13,50
Aubrayo Franklin,FranAu20,2013_03_IND_SF,201309220sfo,2013,IND,0,0,18,34,0,0
Kavell Conner,ConnKa99,2013_03_IND_SF,201309220sfo,2013,IND,0,0,17,32,12,46
Josh Chapman,ChapJo00,2013_03_IND_SF,201309220sfo,2013,IND,0,0,14,26,6,23
Cassius Vaughn,VaugCa00,2013_03_IND_SF,201309220sfo,2013,IND,0,0,7,13,5,19
Cam Johnson,JohnCa01,2013_03_IND_SF,201309220sfo,2013,IND,0,0,3,6,19,73
Josh Gordy,GordJo01,2013_03_IND_SF,201309220sfo,2013,IND,0,0,1,2,16,62
Sergio Brown,BrowSe00,2013_03_IND_SF,201309220sfo,2013,IND,0,0,0,0,20,77
Joe Lefeged,LefeJo00,2013_03_IND_SF,201309220sfo,2013,IND,0,0,0,0,20,77
Mario Harvey,HarvMa00,2013_03_IND_SF,201309220sfo,2013,IND,0,0,0,0,20,77
Pat McAfee,McAfPa44,2013_03_IND_SF,201309220sfo,2013,IND,0,0,0,0,16,62
Matt Overton,OverMa00,2013_03_IND_SF,201309220sfo,2013,IND,0,0,0,0,10,38
Jack Doyle,DoylJa00,2013_03_IND_SF,201309220sfo,2013,IND,0,0,0,0,8,31
Adam Vinatieri,vinatada01,2013_03_IND_SF,201309220sfo,2013,IND,0,0,0,0,6,23
J.R. Sweezy,SweeJ.00,2013_03_JAX_SEA,201309220sea,2013,SEA,68,100,0,0,10,30
James Carpenter,CarpJa00,2013_03_JAX_SEA,201309220sea,2013,SEA,68,100,0,0,7,21
Paul McQuistan,McQuPa21,2013_03_JAX_SEA,201309220sea,2013,SEA,52,76,0,0,7,21
Max Unger,UngeMa20,2013_03_JAX_SEA,201309220sea,2013,SEA,52,76,0,0,0,0
Doug Baldwin,BaldDo00,2013_03_JAX_SEA,201309220sea,2013,SEA,47,69,0,0,11,33
Russell Wilson,WilsRu00,2013_03_JAX_SEA,201309220sea,2013,SEA,47,69,0,0,0,0
Zach Miller,MillZa01,2013_03_JAX_SEA,201309220sea,2013,SEA,46,68,0,0,8,24
Breno Giacomini,GiacBr20,2013_03_JAX_SEA,201309220sea,2013,SEA,38,56,0,0,4,12
Luke Willson,WillLu00,2013_03_JAX_SEA,201309220sea,2013,SEA,36,53,0,0,1,3
Marshawn Lynch,LyncMa00,2013_03_JAX_SEA,201309220sea,2013,SEA,33,49,0,0,0,0
Sidney Rice,RiceSi01,2013_03_JAX_SEA,201309220sea,2013,SEA,32,47,0,0,1,3
Golden Tate,TateGo00,2013_03_JAX_SEA,201309220sea,2013,SEA,31,46,0,0,8,24
Michael Bowie,BowiMi00,2013_03_JAX_SEA,201309220sea,2013,SEA,30,44,0,0,7,21
Derrick Coleman,ColeDe00,2013_03_JAX_SEA,201309220sea,2013,SEA,26,38,0,0,21,64
Kellen Davis,DaviKe01,2013_03_JAX_SEA,201309220sea,2013,SEA,25,37,0,0,17,52
Stephen Williams,WillSt01,2013_03_JAX_SEA,201309220sea,2013,SEA,25,37,0,0,0,0
Tarvaris Jackson,JackTa00,2013_03_JAX_SEA,201309220sea,2013,SEA,21,31,0,0,0,0
Lemuel Jeanpierre,JeanLe00,2013_03_JAX_SEA,201309220sea,2013,SEA,16,24,0,0,10,30
Alvin Bailey,BailAl01,2013_03_JAX_SEA,201309220sea,2013,SEA,16,24,0,0,3,9
Robert Turbin,TurbRo00,2013_03_JAX_SEA,201309220sea,2013,SEA,16,24,0,0,1,3
Christine Michael,MichCh00,2013_03_JAX_SEA,201309220sea,2013,SEA,15,22,0,0,6,18
Jermaine Kearse,KearJe01,2013_03_JAX_SEA,201309220sea,2013,SEA,8,12,0,0,7,21
Kam Chancellor,ChanKa99,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,66,100,11,33
Earl Thomas,ThomEa99,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,58,88,7,21
Michael Bennett,BennMi99,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,56,85,3,9
Bobby Wagner,WagnBo00,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,49,74,7,21
K.J. Wright,WrigK.00,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,49,74,6,18
Cliff Avril,AvriCl99,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,49,74,1,3
Richard Sherman,SherRi00,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,48,73,6,18
Tony McDaniel,McDaTo20,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,42,64,3,9
Walter Thurmond,ThurWa99,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,41,62,3,9
Clinton McDonald,McDoCl99,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,37,56,0,0
Brandon Browner,BrowBr00,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,35,53,0,0
Brandon Mebane,MebaBr99,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,30,45,3,9
O'Brien Schofield,SchoOB99,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,29,44,4,12
Mike Morgan,MorgMi00,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,28,42,24,73
Byron Maxwell,MaxwBy00,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,22,33,20,61
Red Bryant,BryaRe99,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,21,32,0,0
Heath Farwell,FarwHe20,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,18,27,26,79
John Lotulelei,LotuJo00,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,17,26,19,58
Chris Clemons,ClemCh23,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,16,24,2,6
Chris Maragos,MaraCh99,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,8,12,26,79
Jeremy Lane,LaneJe00,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,7,11,26,79
Stephen Hauschka,HausSt00,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,0,0,15,45
Jon Ryan,RyanJo21,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,0,0,11,33
Clint Gresham,GresCl00,2013_03_JAX_SEA,201309220sea,2013,SEA,0,0,0,0,11,33
Eugene Monroe,MonrEu20,2013_03_JAX_SEA,201309220sea,2013,JAX,66,100,0,0,3,9
Uche Nwaneri,NwanUc20,2013_03_JAX_SEA,201309220sea,2013,JAX,66,100,0,0,3,9
Luke Joeckel,JoecLu00,2013_03_JAX_SEA,201309220sea,2013,JAX,66,100,0,0,3,9
Brad Meester,MeesBr20,2013_03_JAX_SEA,201309220sea,2013,JAX,66,100,0,0,0,0
Chad Henne,HennCh01,2013_03_JAX_SEA,201309220sea,2013,JAX,66,100,0,0,0,0
Will Rackley,RackWi01,2013_03_JAX_SEA,201309220sea,2013,JAX,66,100,0,0,0,0
Cecil Shorts,ShorCe00,2013_03_JAX_SEA,201309220sea,2013,JAX,62,94,0,0,0,0
Stephen Burton,BurtSt00,2013_03_JAX_SEA,201309220sea,2013,JAX,48,73,0,0,2,6
Maurice Jones-Drew,DrewMa00,2013_03_JAX_SEA,201309220sea,2013,JAX,48,73,0,0,0,0
Allen Reisner,ReisAl00,2013_03_JAX_SEA,201309220sea,2013,JAX,41,62,0,0,4,12
Clay Harbor,HarbCl00,2013_03_JAX_SEA,201309220sea,2013,JAX,33,50,0,0,26,79
Will Ta'ufo'ou,TaufWi00,2013_03_JAX_SEA,201309220sea,2013,JAX,28,42,0,0,15,45
D.J. Williams,WillD.00,2013_03_JAX_SEA,201309220sea,2013,JAX,24,36,0,0,13,39
Ace Sanders,SandAc00,2013_03_JAX_SEA,201309220sea,2013,JAX,24,36,0,0,0,0
Justin Forsett,ForsJu00,2013_03_JAX_SEA,201309220sea,2013,JAX,9,14,0,0,0,0
Jordan Todman,TodmJo00,2013_03_JAX_SEA,201309220sea,2013,JAX,6,9,0,0,11,33
Denard Robinson,RobiDe00,2013_03_JAX_SEA,201309220sea,2013,JAX,3,5,0,0,23,70
Jeremy Ebert,EberJe00,2013_03_JAX_SEA,201309220sea,2013,JAX,3,5,0,0,0,0
