player,url,type,position,offense_snaps,offense_pct,defense_snaps,defense_pct,st_snaps,st_pct,pfr_game_id,season
Nickell Robey-Coleman,/players/R/RobeNi00.htm,home,CB,0,0,44,59,8,21,201909290ram,2019
Samson Ebukam,/players/E/EbukSa00.htm,home,LB,0,0,37,50,13,34,201909290ram,2019
Sebastian Joseph,/players/J/JoseSe00.htm,home,NT,0,0,37,50,11,29,201909290ram,2019
Taylor Rapp,/players/R/RappTa00.htm,home,SS,0,0,30,41,12,32,201909290ram,2019
Morgan Fox,/players/F/FoxxMo00.htm,home,DE,0,0,19,26,7,18,201909290ram,2019
Troy Reeder,/players/R/ReedTr01.htm,home,LB,0,0,18,24,28,74,201909290ram,2019
Bryce Hager,/players/H/HageBr00.htm,home,LB,0,0,12,16,4,11,201909290ram,2019
Troy Hill,/players/H/HillTr01.htm,home,CB,0,0,11,15,30,79,201909290ram,2019
Tanzel Smart,/players/S/SmarTa00.htm,home,DT,0,0,8,11,4,11,201909290ram,2019
Marqui Christian,/players/C/ChriMa00.htm,home,FS,0,0,6,8,31,82,201909290ram,2019
Nick Scott,/players/S/ScotNi01.htm,home,FS,0,0,0,0,30,79,201909290ram,2019
Darious Williams,/players/W/WillDa09.htm,home,CB,0,0,0,0,24,63,201909290ram,2019
Travin Howard,/players/H/HowaTr00.htm,home,LB,0,0,0,0,21,55,201909290ram,2019
Natrez Patrick,/players/P/PatrNa00.htm,home,LB,0,0,0,0,20,53,201909290ram,2019
Greg Zuerlein,/players/Z/ZuerGr00.htm,home,K,0,0,0,0,15,40,201909290ram,2019
Jojo Natson,/players/N/NatsJo00.htm,home,WR,0,0,0,0,12,32,201909290ram,2019
Mike Thomas,/players/T/ThomMi04.htm,home,WR,0,0,0,0,10,26,201909290ram,2019
Darrell Henderson,/players/H/HendDa00.htm,home,RB,0,0,0,0,9,24,201909290ram,2019
Jake McQuaide,/players/M/McQuJa00.htm,home,LS,0,0,0,0,8,21,201909290ram,2019
Johnny Hekker,/players/H/HekkJo00.htm,home,P,0,0,0,0,8,21,201909290ram,2019
David Edwards,/players/E/EdwaDa01.htm,home,T,0,0,0,0,7,18,201909290ram,2019
Jamil Demby,/players/D/DembJa00.htm,home,G,0,0,0,0,7,18,201909290ram,2019
Donovan Smith,/players/S/SmitDo02.htm,away,T,74,100,0,0,10,26,201909290ram,2019
Ali Marpet,/players/M/MarpAl00.htm,away,G,74,100,0,0,10,26,201909290ram,2019
Alex Cappa,/players/C/CappAl00.htm,away,G,74,100,0,0,10,26,201909290ram,2019
Jameis Winston,/players/W/WinsJa00.htm,away,QB,74,100,0,0,0,0,201909290ram,2019
Ryan Jensen,/players/J/JensRy00.htm,away,C,74,100,0,0,0,0,201909290ram,2019
Demar Dotson,/players/D/DotsDe00.htm,away,T,74,100,0,0,0,0,201909290ram,2019
Chris Godwin,/players/G/GodwCh00.htm,away,WR,70,95,0,0,0,0,201909290ram,2019
Mike Evans,/players/E/EvanMi00.htm,away,WR,67,91,0,0,0,0,201909290ram,2019
O.J. Howard,/players/H/HowaO.00.htm,away,TE,65,88,0,0,10,26,201909290ram,2019
Ronald Jones II,/players/J/JoneRo01.htm,away,RB,36,49,0,0,0,0,201909290ram,2019
Bobo Wilson,/players/W/WilsJe00.htm,away,WR,35,47,0,0,3,8,201909290ram,2019
Antony Auclair,/players/A/AuclAn00.htm,away,TE,23,31,0,0,20,53,201909290ram,2019
Dare Ogunbowale,/players/O/OgunDa00.htm,away,RB,21,28,0,0,21,55,201909290ram,2019
Peyton Barber,/players/B/BarbPe01.htm,away,RB,19,26,0,0,0,0,201909290ram,2019
Cameron Brate,/players/B/BratCa00.htm,away,TE,18,24,0,0,0,0,201909290ram,2019
Scott Miller,/players/M/MillSc01.htm,away,WR,8,11,0,0,0,0,201909290ram,2019
Breshad Perriman,/players/P/PerrBr02.htm,away,WR,5,7,0,0,0,0,201909290ram,2019
Justin Watson,/players/W/WatsJu01.htm,away,WR,2,3,0,0,21,55,201909290ram,2019
T.J. Logan,/players/L/LogaT.00.htm,away,RB,1,1,0,0,19,50,201909290ram,2019
Carlton Davis,/players/D/DaviCa02.htm,away,CB,0,0,89,100,10,26,201909290ram,2019
Mike Edwards,/players/E/EdwaMi01.htm,away,FS,0,0,89,100,8,21,201909290ram,2019
Lavonte David,/players/D/DaviLa00.htm,away,LB,0,0,89,100,0,0,201909290ram,2019
Vernon Hargreaves III,/players/H/HargVe00.htm,away,CB,0,0,88,99,17,45,201909290ram,2019
Jordan Whitehead,/players/W/WhitJo03.htm,away,SS,0,0,84,94,7,18,201909290ram,2019
M.J. Stewart,/players/S/StewM.00.htm,away,CB,0,0,83,93,10,26,201909290ram,2019
Kevin Minter,/players/M/MintKe00.htm,away,LB,0,0,79,89,9,24,201909290ram,2019
Shaquil Barrett,/players/B/BarrSh00.htm,away,LB,0,0,73,82,7,18,201909290ram,2019
Carl Nassib,/players/N/NassCa00.htm,away,DE,0,0,72,81,7,18,201909290ram,2019
Ndamukong Suh,/players/S/SuhxNd99.htm,away,DE,0,0,58,65,0,0,201909290ram,2019
Vita Vea,/players/V/VeaxVi00.htm,away,NT,0,0,48,54,7,18,201909290ram,2019
William Gholston,/players/G/GholWi00.htm,away,DE,0,0,37,42,17,45,201909290ram,2019
Anthony Nelson,/players/N/NelsAn01.htm,away,LB,0,0,25,28,21,55,201909290ram,2019
Rakeem Nunez-Roches,/players/N/NuneRa00.htm,away,DT,0,0,22,25,7,18,201909290ram,2019
Devante Bond,/players/B/BondDe00.htm,away,LB,0,0,14,16,9,24,201909290ram,2019
Beau Allen,/players/A/AlleBe00.htm,away,NT,0,0,13,15,17,45,201909290ram,2019
Sean Murphy-Bunting,/players/B/BuntSe00.htm,away,CB,0,0,7,8,28,74,201909290ram,2019
Darian Stewart,/players/S/StewDa00.htm,away,FS,0,0,5,6,1,3,201909290ram,2019
Deone Bucannon,/players/B/BucaDe00.htm,away,LB,0,0,4,4,19,50,201909290ram,2019
Bradley Pinion,/players/P/PiniBr00.htm,away,P,0,0,0,0,22,58,201909290ram,2019
Jack Cichy,/players/C/CichJa00.htm,away,LB,0,0,0,0,20,53,201909290ram,2019
Andrew Adams,/players/A/AdamAn00.htm,away,FS,0,0,0,0,19,50,201909290ram,2019
Zach Triner,/players/T/TrinZa00.htm,away,LS,0,0,0,0,12,32,201909290ram,2019
Earl Watford,/players/W/WatfEa00.htm,away,G,0,0,0,0,10,26,201909290ram,2019
Matt Gay,/players/G/GayxMa00.htm,away,K,0,0,0,0,10,26,201909290ram,2019
J.R. Sweezy,/players/S/SweeJ.00.htm,home,G,63,100,0,0,4,15,201909290crd,2019
D.J. Humphries,/players/H/HumpD.00.htm,home,T,63,100,0,0,4,15,201909290crd,2019
Justin Pugh,/players/P/PughJu00.htm,home,G,63,100,0,0,4,15,201909290crd,2019
A.Q. Shipley,/players/S/ShipA.20.htm,home,C,63,100,0,0,0,0,201909290crd,2019
Kyler Murray,/players/M/MurrKy00.htm,home,QB,63,100,0,0,0,0,201909290crd,2019
Christian Kirk,/players/K/KirkCh01.htm,home,WR,59,94,0,0,5,19,201909290crd,2019
David Johnson,/players/J/JohnDa08.htm,home,RB,54,86,0,0,0,0,201909290crd,2019
Trent Sherfield,/players/S/SherTr00.htm,home,WR,53,84,0,0,0,0,201909290crd,2019
Larry Fitzgerald,/players/F/FitzLa00.htm,home,WR,53,84,0,0,0,0,201909290crd,2019
Justin Murray,/players/M/MurrJu00.htm,home,T,41,65,0,0,4,15,201909290crd,2019
KeeSean Johnson,/players/J/JohnKe07.htm,home,WR,36,57,0,0,4,15,201909290crd,2019
Maxx Williams,/players/W/WillMa04.htm,home,TE,22,35,0,0,18,69,201909290crd,2019
Jordan Mills,/players/M/MillJo02.htm,home,T,22,35,0,0,4,15,201909290crd,2019
Charles Clay,/players/C/ClayCh00.htm,home,TE,17,27,0,0,0,0,201909290crd,2019
Chase Edmonds,/players/E/EdmoCh00.htm,home,RB,13,21,0,0,10,38,201909290crd,2019
Andy Isabella,/players/I/IsabAn00.htm,home,WR,8,13,0,0,5,19,201909290crd,2019
Jordan Hicks,/players/H/HickJo00.htm,home,LB,0,0,62,100,5,19,201909290crd,2019
Byron Murphy,/players/M/MurpBy00.htm,home,CB,0,0,62,100,0,0,201909290crd,2019
Haason Reddick,/players/R/ReddHa00.htm,home,LB,0,0,62,100,0,0,201909290crd,2019
Budda Baker,/players/B/BakeBu00.htm,home,FS,0,0,61,98,5,19,201909290crd,2019
D.J. Swearinger,/players/S/SweaDJ00.htm,home,SS,0,0,61,98,0,0,201909290crd,2019
Tramaine Brock,/players/B/BrocTr00.htm,home,CB,0,0,60,97,0,0,201909290crd,2019
Chandler Jones,/players/J/JoneCh03.htm,home,LB,0,0,57,92,0,0,201909290crd,2019
Rodney Gunter,/players/G/GuntRo00.htm,home,DE,0,0,52,84,5,19,201909290crd,2019
Corey Peters,/players/P/PeteCo00.htm,home,NT,0,0,47,76,9,35,201909290crd,2019
Terrell Suggs,/players/S/SuggTe99.htm,home,LB,0,0,45,73,0,0,201909290crd,2019
Jonathan Bullard,/players/B/BullJo00.htm,home,DE,0,0,34,55,2,8,201909290crd,2019
Kevin Peterson,/players/P/PeteKe01.htm,home,CB,0,0,29,47,8,31,201909290crd,2019
Cassius Marsh,/players/M/MarsCa00.htm,home,LB,0,0,20,32,16,62,201909290crd,2019
Miles Brown,/players/B/BrowMi01.htm,home,NT,0,0,8,13,0,0,201909290crd,2019
Chris Jones,/players/J/JoneCh06.htm,home,CB,0,0,7,11,14,54,201909290crd,2019
Brooks Reed,/players/R/ReedBr00.htm,home,LB,0,0,5,8,8,31,201909290crd,2019
Clinton McDonald,/players/M/McDoCl99.htm,home,DE,0,0,4,6,0,0,201909290crd,2019
Zach Allen,/players/A/AlleZa01.htm,home,DE,0,0,3,5,3,12,201909290crd,2019
Deionte Thompson,/players/T/ThomDe06.htm,home,SS,0,0,2,3,14,54,201909290crd,2019
Joe Walker,/players/W/WalkJo01.htm,home,LB,0,0,1,2,22,85,201909290crd,2019
Chris Banjo,/players/B/BanjCh00.htm,home,FS,0,0,0,0,22,85,201909290crd,2019
Zeke Turner,/players/T/TurnZe00.htm,home,LB,0,0,0,0,22,85,201909290crd,2019
Dennis Gardeck,/players/G/GardDe01.htm,home,LB,0,0,0,0,19,73,201909290crd,2019
D.J. Foster,/players/F/FostD.01.htm,home,RB,0,0,0,0,17,65,201909290crd,2019
Jalen Thompson,/players/T/ThomJa04.htm,home,FS,0,0,0,0,8,31,201909290crd,2019
Aaron Brewer,/players/B/BrewAa00.htm,home,LS,0,0,0,0,7,27,201909290crd,2019
Zane Gonzalez,/players/G/GonzZa00.htm,home,K,0,0,0,0,7,27,201909290crd,2019
Ryan Winslow,/players/W/WinsRy00.htm,home,P,0,0,0,0,7,27,201909290crd,2019
Mason Cole,/players/C/ColeMa02.htm,home,C,0,0,0,0,4,15,201909290crd,2019
Mike Iupati,/players/I/IupaMi20.htm,away,G,62,100,0,0,5,19,201909290crd,2019
Justin Britt,/players/B/BritJu00.htm,away,C,62,100,0,0,5,19,201909290crd,2019
Germain Ifedi,/players/I/IfedGe00.htm,away,T,62,100,0,0,5,19,201909290crd,2019
Russell Wilson,/players/W/WilsRu00.htm,away,QB,62,100,0,0,0,0,201909290crd,2019
D.J. Fluker,/players/F/FlukDJ00.htm,away,G,62,100,0,0,0,0,201909290crd,2019
Duane Brown,/players/B/BrowDu20.htm,away,T,62,100,0,0,0,0,201909290crd,2019
Tyler Lockett,/players/L/LockTy00.htm,away,WR,60,97,0,0,6,23,201909290crd,2019
Will Dissly,/players/D/DissWi00.htm,away,TE,49,79,0,0,13,50,201909290crd,2019
Chris Carson,/players/C/CarsCh00.htm,away,RB,47,76,0,0,0,0,201909290crd,2019
D.K. Metcalf,/players/M/MetcDK00.htm,away,WR,39,63,0,0,0,0,201909290crd,2019
Jaron Brown,/players/B/BrowJa03.htm,away,WR,35,56,0,0,1,4,201909290crd,2019
David Moore,/players/M/MoorDa03.htm,away,WR,25,40,0,0,3,12,201909290crd,2019
George Fant,/players/F/FantGe00.htm,away,T,16,26,0,0,5,19,201909290crd,2019
Luke Willson,/players/W/WillLu00.htm,away,TE,15,24,0,0,13,50,201909290crd,2019
C.J. Prosise,/players/P/ProsC.00.htm,away,RB,14,23,0,0,5,19,201909290crd,2019
Malik Turner,/players/T/TurnMa00.htm,away,WR,10,16,0,0,6,23,201909290crd,2019
Bradley McDougald,/players/M/McDoBr01.htm,away,SS,0,0,63,100,4,15,201909290crd,2019
Tre Flowers,/players/F/FlowTr01.htm,away,CB,0,0,63,100,4,15,201909290crd,2019
Bobby Wagner,/players/W/WagnBo00.htm,away,LB,0,0,63,100,4,15,201909290crd,2019
Shaquill Griffin,/players/G/GrifSh00.htm,away,CB,0,0,62,98,4,15,201909290crd,2019
Tedric Thompson,/players/T/ThomTe00.htm,away,FS,0,0,57,90,6,23,201909290crd,2019
K.J. Wright,/players/W/WrigK.00.htm,away,LB,0,0,55,87,4,15,201909290crd,2019
Mychal Kendricks,/players/K/KendMy00.htm,away,LB,0,0,53,84,4,15,201909290crd,2019
Jadeveon Clowney,/players/C/ClowJa00.htm,away,DE,0,0,42,67,4,15,201909290crd,2019
Quinton Jefferson,/players/J/JeffQu00.htm,away,DT,0,0,40,63,4,15,201909290crd,2019
Rasheem Green,/players/G/GreeRa01.htm,away,DE,0,0,39,62,4,15,201909290crd,2019
Ezekiel Ansah,/players/A/AnsaEz00.htm,away,DE,0,0,39,62,0,0,201909290crd,2019
Branden Jackson,/players/J/JackBr04.htm,away,DE,0,0,26,41,0,0,201909290crd,2019
Al Woods,/players/W/WoodAl99.htm,away,DT,0,0,23,37,4,15,201909290crd,2019
Poona Ford,/players/F/FordPo00.htm,away,NT,0,0,23,37,0,0,201909290crd,2019
L.J. Collier,/players/C/CollLJ00.htm,away,DE,0,0,20,32,0,0,201909290crd,2019
Jamar Taylor,/players/T/TaylJa01.htm,away,CB,0,0,18,29,9,35,201909290crd,2019
Lano Hill,/players/H/HillDe02.htm,away,SS,0,0,6,10,15,58,201909290crd,2019
Akeem King,/players/K/KingAk00.htm,away,CB,0,0,1,2,17,65,201909290crd,2019
Ben Burr-Kirven,/players/B/BurrBe00.htm,away,LB,0,0,0,0,17,65,201909290crd,2019
Nick Bellore,/players/B/BellNi01.htm,away,FB,0,0,0,0,17,65,201909290crd,2019
Cody Barton,/players/B/BartCo00.htm,away,LB,0,0,0,0,17,65,201909290crd,2019
Travis Homer,/players/H/HomeTr00.htm,away,RB,0,0,0,0,14,54,201909290crd,2019
Ugo Amadi,/players/A/AmadUg00.htm,away,FS,0,0,0,0,14,54,201909290crd,2019
Shaquem Griffin,/players/G/GrifSh01.htm,away,LB,0,0,0,0,12,46,201909290crd,2019
Jason Myers,/players/M/MyerJa00.htm,away,K,0,0,0,0,11,42,201909290crd,2019
Tyler Ott,/players/O/OttxTy00.htm,away,LS,0,0,0,0,10,38,201909290crd,2019
Michael Dickson,/players/D/DickMi00.htm,away,P,0,0,0,0,10,38,201909290crd,2019
Joey Hunt,/players/H/HuntJo00.htm,away,C,0,0,0,0,5,19,201909290crd,2019
Jamarco Jones,/players/J/JoneJa08.htm,away,T,0,0,0,0,5,19,201909290crd,2019
Bobby Massie,/players/M/MassBo00.htm,home,T,70,100,0,0,4,20,201909290chi,2019
Charles Leno Jr.,/players/L/LenoCh00.htm,home,T,70,100,0,0,4,20,201909290chi,2019
Cody Whitehair,/players/W/WhitCo03.htm,home,G,70,100,0,0,4,20,201909290chi,2019
James Daniels,/players/D/DaniJa01.htm,home,C,70,100,0,0,4,20,201909290chi,2019
Javon Wims,/players/W/WimsJa00.htm,home,WR,66,94,0,0,0,0,201909290chi,2019
Chase Daniel,/players/D/DaniCh00.htm,home,QB,64,91,0,0,0,0,201909290chi,2019
Allen Robinson,/players/R/RobiAl02.htm,home,WR,61,87,0,0,1,5,201909290chi,2019
David Montgomery,/players/M/MontDa01.htm,home,RB,48,69,0,0,1,5,201909290chi,2019
Anthony Miller,/players/M/MillAn02.htm,home,WR,43,61,0,0,5,25,201909290chi,2019
Trey Burton,/players/B/BurtTr01.htm,home,TE,41,59,0,0,4,20,201909290chi,2019
Ted Larsen,/players/L/LarsTe20.htm,home,G,40,57,0,0,3,15,201909290chi,2019
Adam Shaheen,/players/S/ShahAd00.htm,home,TE,32,46,0,0,2,10,201909290chi,2019
Rashaad Coward,/players/C/CowaRa00.htm,home,T,30,43,0,0,4,20,201909290chi,2019
Tarik Cohen,/players/C/CoheTa00.htm,home,RB,28,40,0,0,6,30,201909290chi,2019
J.P. Holtz,/players/H/HoltJ.01.htm,home,TE,16,23,0,0,6,30,201909290chi,2019
Cornelius Lucas,/players/L/LucaCo01.htm,home,T,8,11,0,0,4,20,201909290chi,2019
Cordarrelle Patterson,/players/P/PattCo00.htm,home,WR,7,10,0,0,10,50,201909290chi,2019
Mitchell Trubisky,/players/T/TrubMi00.htm,home,QB,6,9,0,0,0,0,201909290chi,2019
Kyle Fuller,/players/F/FullKy00.htm,home,CB,0,0,60,100,0,0,201909290chi,2019
Eddie Jackson,/players/J/JackEd01.htm,home,FS,0,0,60,100,0,0,201909290chi,2019
Ha Ha Clinton-Dix,/players/C/ClinHa00.htm,home,SS,0,0,60,100,0,0,201909290chi,2019
Prince Amukamara,/players/A/AmukPr00.htm,home,CB,0,0,60,100,0,0,201909290chi,2019
Danny Trevathan,/players/T/TrevDa00.htm,home,LB,0,0,56,93,0,0,201909290chi,2019
Leonard Floyd,/players/F/FloyLe00.htm,home,LB,0,0,51,85,0,0,201909290chi,2019
Khalil Mack,/players/M/MackKh00.htm,home,LB,0,0,48,80,0,0,201909290chi,2019
Buster Skrine,/players/S/SkriBu00.htm,home,CB,0,0,42,70,5,25,201909290chi,2019
Nick Williams,/players/W/WillNi01.htm,home,DT,0,0,37,62,0,0,201909290chi,2019
Roy Robertson-Harris,/players/R/RobeRo00.htm,home,DT,0,0,36,60,6,30,201909290chi,2019
Nick Kwiatkoski,/players/K/KwiaNi00.htm,home,LB,0,0,34,57,6,30,201909290chi,2019
Eddie Goldman,/players/G/GoldEd00.htm,home,NT,0,0,32,53,0,0,201909290chi,2019
Kevin Pierre-Louis,/players/P/PierKe00.htm,home,LB,0,0,23,38,15,75,201909290chi,2019
Abdullah Anderson,/players/A/AndeAb00.htm,home,DE,0,0,22,37,2,10,201909290chi,2019
Aaron Lynch,/players/L/LyncAa00.htm,home,LB,0,0,17,28,0,0,201909290chi,2019
Isaiah Irving,/players/I/IrviIs00.htm,home,LB,0,0,9,15,12,60,201909290chi,2019
Jonathan Harris,/players/H/HarrJo05.htm,home,DE,0,0,6,10,0,0,201909290chi,2019
Sherrick McManis,/players/M/McMaSh99.htm,home,FS,0,0,4,7,16,80,201909290chi,2019
Deon Bush,/players/B/BushDe00.htm,home,SS,0,0,3,5,8,40,201909290chi,2019
DeAndre Houston-Carson,/players/H/HousDe00.htm,home,FS,0,0,0,0,16,80,201909290chi,2019
Ben Braunecker,/players/B/BrauBe00.htm,home,TE,0,0,0,0,16,80,201909290chi,2019
Josh Woods,/players/W/WoodJo02.htm,home,LB,0,0,0,0,15,75,201909290chi,2019
Pat O'Donnell,/players/O/ODonPa00.htm,home,P,0,0,0,0,13,65,201909290chi,2019
Patrick Scales,/players/S/ScalPa00.htm,home,LS,0,0,0,0,9,45,201909290chi,2019
Joel Iyiegbuniwe,/players/I/IyieJo00.htm,home,LB,0,0,0,0,9,45,201909290chi,2019
Duke Shelley,/players/S/ShelDu00.htm,home,CB,0,0,0,0,6,30,201909290chi,2019
Eddy Pineiro,/players/P/PineEd00.htm,home,K,0,0,0,0,4,20,201909290chi,2019
Brian O'Neill,/players/O/ONeiBr00.htm,away,T,60,100,0,0,0,0,201909290chi,2019
Riley Reiff,/players/R/ReifRi00.htm,away,T,60,100,0,0,0,0,201909290chi,2019
Garrett Bradbury,/players/B/BradGa00.htm,away,C,60,100,0,0,0,0,201909290chi,2019
Kirk Cousins,/players/C/CousKi00.htm,away,QB,60,100,0,0,0,0,201909290chi,2019
Dakota Dozier,/players/D/DoziDa00.htm,away,G,60,100,0,0,0,0,201909290chi,2019
Pat Elflein,/players/E/ElflPa00.htm,away,G,60,100,0,0,0,0,201909290chi,2019
Adam Thielen,/players/T/ThieAd00.htm,away,WR,57,95,0,0,0,0,201909290chi,2019
Stefon Diggs,/players/D/DiggSt00.htm,away,WR,51,85,0,0,0,0,201909290chi,2019
Kyle Rudolph,/players/R/RudoKy00.htm,away,TE,50,83,0,0,0,0,201909290chi,2019
Dalvin Cook,/players/C/CookDa01.htm,away,RB,47,78,0,0,0,0,201909290chi,2019
Olabisi Johnson,/players/J/JohnOl00.htm,away,WR,34,57,0,0,4,20,201909290chi,2019
Irv Smith Jr.,/players/S/SmitIr01.htm,away,TE,29,48,0,0,9,45,201909290chi,2019
C.J. Ham,/players/H/HamxC.00.htm,away,FB,9,15,0,0,15,75,201909290chi,2019
Laquon Treadwell,/players/T/TreaLa00.htm,away,WR,8,13,0,0,4,20,201909290chi,2019
Ameer Abdullah,/players/A/AbduAm00.htm,away,RB,7,12,0,0,15,75,201909290chi,2019
Alexander Mattison,/players/M/MattAl01.htm,away,RB,6,10,0,0,0,0,201909290chi,2019
Tyler Conklin,/players/C/ConkTy00.htm,away,TE,2,3,0,0,11,55,201909290chi,2019
Harrison Smith,/players/S/SmitHa00.htm,away,SS,0,0,70,100,5,25,201909290chi,2019
Anthony Barr,/players/B/BarrAn00.htm,away,LB,0,0,70,100,5,25,201909290chi,2019
Eric Kendricks,/players/K/KendEr00.htm,away,LB,0,0,70,100,5,25,201909290chi,2019
Everson Griffen,/players/G/GrifEv99.htm,away,DE,0,0,65,93,5,25,201909290chi,2019
Trae Waynes,/players/W/WaynTr00.htm,away,CB,0,0,65,93,4,20,201909290chi,2019
Danielle Hunter,/players/H/HuntDa01.htm,away,DE,0,0,64,91,5,25,201909290chi,2019
Xavier Rhodes,/players/R/RhodXa00.htm,away,CB,0,0,63,90,0,0,201909290chi,2019
Anthony Harris,/players/H/HarrAn01.htm,away,FS,0,0,55,79,9,45,201909290chi,2019
Linval Joseph,/players/J/JoseLi99.htm,away,NT,0,0,54,77,5,25,201909290chi,2019
Shamar Stephen,/players/S/StepSh00.htm,away,DT,0,0,50,71,2,10,201909290chi,2019
Mackensie Alexander,/players/A/AlexMa01.htm,away,CB,0,0,39,56,0,0,201909290chi,2019
Mike Hughes,/players/H/HughMi00.htm,away,CB,0,0,23,33,7,35,201909290chi,2019
Ben Gedeon,/players/G/GedeBe00.htm,away,LB,0,0,18,26,16,80,201909290chi,2019
Jaleel Johnson,/players/J/JohnJa09.htm,away,NT,0,0,18,26,2,10,201909290chi,2019
Jayron Kearse,/players/K/KearJa00.htm,away,FS,0,0,17,24,14,70,201909290chi,2019
Stephen Weatherly,/players/W/WeatSt00.htm,away,DE,0,0,12,17,9,45,201909290chi,2019
Ifeadi Odenigbo,/players/O/OdenIf00.htm,away,DE,0,0,12,17,0,0,201909290chi,2019
Jalyn Holmes,/players/H/HolmJa01.htm,away,DT,0,0,4,6,1,5,201909290chi,2019
Eric Wilson,/players/W/WilsEr00.htm,away,LB,0,0,1,1,19,95,201909290chi,2019
Kris Boyd,/players/B/BoydKr00.htm,away,CB,0,0,0,0,12,60,201909290chi,2019
Mike Boone,/players/B/BoonMi00.htm,away,RB,0,0,0,0,10,50,201909290chi,2019
Marcus Epps,/players/E/EppsMa00.htm,away,SS,0,0,0,0,9,45,201909290chi,2019
Britton Colquitt,/players/C/ColqBr00.htm,away,P,0,0,0,0,6,30,201909290chi,2019
Marcus Sherels,/players/S/SherMa20.htm,away,CB,0,0,0,0,5,25,201909290chi,2019
Austin Cutting,/players/C/CuttAu00.htm,away,LS,0,0,0,0,5,25,201909290chi,2019
Dan Bailey,/players/B/BailDa00.htm,away,K,0,0,0,0,2,10,201909290chi,2019
Dalton Risner,/players/R/RisnDa00.htm,home,G,55,100,0,0,4,11,201909290den,2019
Garett Bolles,/players/B/BollGa00.htm,home,T,55,100,0,0,4,11,201909290den,2019
Elijah Wilkinson,/players/W/WilkEl00.htm,home,T,55,100,0,0,4,11,201909290den,2019
Ronald Leary,/players/L/LearRo00.htm,home,G,55,100,0,0,0,0,201909290den,2019
Joe Flacco,/players/F/FlacJo00.htm,home,QB,55,100,0,0,0,0,201909290den,2019
Connor McGovern,/players/M/McGoCo00.htm,home,C,55,100,0,0,0,0,201909290den,2019
Courtland Sutton,/players/S/SuttCo00.htm,home,WR,52,95,0,0,0,0,201909290den,2019
Emmanuel Sanders,/players/S/SandEm00.htm,home,WR,44,80,0,0,0,0,201909290den,2019
Noah Fant,/players/F/FantNo00.htm,home,TE,40,73,0,0,0,0,201909290den,2019
Royce Freeman,/players/F/FreeRo00.htm,home,RB,34,62,0,0,0,0,201909290den,2019
DaeSean Hamilton,/players/H/HamiDa01.htm,home,WR,34,62,0,0,0,0,201909290den,2019
Jeff Heuerman,/players/H/HeueJe00.htm,home,TE,29,53,0,0,0,0,201909290den,2019
Phillip Lindsay,/players/L/LindPh00.htm,home,RB,25,45,0,0,0,0,201909290den,2019
Andy Janovich,/players/J/JanoAn00.htm,home,FB,9,16,0,0,12,34,201909290den,2019
Fred Brown,/players/B/BrowFr01.htm,home,WR,3,5,0,0,23,66,201909290den,2019
Andrew Beck,/players/B/BeckAn01.htm,home,TE,3,5,0,0,18,51,201909290den,2019
Diontae Spencer,/players/S/SpenDi00.htm,home,WR,2,4,0,0,13,37,201909290den,2019
Justin Simmons,/players/S/SimmJu00.htm,home,FS,0,0,85,100,8,23,201909290den,2019
Todd Davis,/players/D/DaviTo01.htm,home,LB,0,0,85,100,6,17,201909290den,2019
De'Vante Bausby,/players/B/BausDe00.htm,home,CB,0,0,85,100,6,17,201909290den,2019
Will Parks,/players/P/ParkWi01.htm,home,FS,0,0,85,100,3,9,201909290den,2019
Chris Harris Jr.,/players/H/HarrCh01.htm,home,CB,0,0,85,100,0,0,201909290den,2019
Von Miller,/players/M/MillVo00.htm,home,LB,0,0,75,88,0,0,201909290den,2019
Bradley Chubb,/players/C/ChubBr00.htm,home,LB,0,0,74,87,5,14,201909290den,2019
Duke Dawson,/players/D/DawsDu00.htm,home,CB,0,0,51,60,0,0,201909290den,2019
Shelby Harris,/players/H/HarrSh00.htm,home,NT,0,0,50,59,6,17,201909290den,2019
Adam Gotsis,/players/G/GotsAd00.htm,home,DE,0,0,48,56,12,34,201909290den,2019
Derek Wolfe,/players/W/WolfDe00.htm,home,DE,0,0,48,56,0,0,201909290den,2019
Justin Hollins,/players/H/HollJu00.htm,home,LB,0,0,34,40,18,51,201909290den,2019
DeMarcus Walker,/players/W/WalkDe03.htm,home,DE,0,0,30,35,12,34,201909290den,2019
Dre'Mont Jones,/players/J/JoneDr00.htm,home,DE,0,0,30,35,12,34,201909290den,2019
Malik Reed,/players/R/ReedMa01.htm,home,LB,0,0,24,28,31,89,201909290den,2019
Corey Nelson,/players/N/NelsCo00.htm,home,LB,0,0,22,26,18,51,201909290den,2019
Josey Jewell,/players/J/JeweJo00.htm,home,LB,0,0,21,25,2,6,201909290den,2019
Trey Marshall,/players/M/MarsTr00.htm,home,SS,0,0,2,2,29,83,201909290den,2019
Isaac Yiadom,/players/Y/YiadIs00.htm,home,CB,0,0,1,1,18,51,201909290den,2019
Davontae Harris,/players/H/HarrDa05.htm,home,CB,0,0,0,0,24,69,201909290den,2019
Keishawn Bierria,/players/B/BierKe00.htm,home,LB,0,0,0,0,23,66,201909290den,2019
Alexander Johnson,/players/J/JohnAl01.htm,home,LB,0,0,0,0,19,54,201909290den,2019
