game_id,pfr_game_id,season,week,game_type,team,opponent,pfr_player_name,pfr_player_id,def_ints,def_targets,def_completions_allowed,def_completion_pct,def_yards_allowed,def_yards_allowed_per_cmp,def_yards_allowed_per_tgt,def_receiving_td_allowed,def_passer_rating_allowed,def_adot,def_air_yards_completed,def_yards_after_catch,def_times_blitzed,def_times_hurried,def_times_hitqb,def_sacks,def_pressures,def_tackles_combined,def_missed_tackles,def_missed_tackle_pct
2021_02_CIN_CHI,202109190chi,2021,2,REG,CIN,CHI,Akeem Davis-Gaither,DaviAk01,0,1,1,1,3,3,3,0,79.2,2,2,1,2,0,0,0,0,2,0,0
2021_02_CIN_CHI,202109190chi,2021,2,REG,CIN,CHI,Larry Ogunjobi,OgunLa00,0,1,1,1,-5,-5,-5,0,79.2,-4,-4,-1,0,0,0,0,0,4,1,0.2
2021_02_CIN_CHI,202109190chi,2021,2,REG,CIN,CHI,Trey Hendrickson,HendTr00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1.5,3,3,1,0.25
2021_02_CIN_CHI,202109190chi,2021,2,REG,CIN,CHI,D.J. Reader,ReadD.00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,3,0,0
2021_02_CIN_CHI,202109190chi,2021,2,REG,CIN,CHI,Sam Hubbard,HubbSa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,1,8,0,0
2021_02_CIN_CHI,202109190chi,2021,2,REG,CIN,CHI,Vonn Bell,BellVo00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,0,0,6,0,0
2021_02_HOU_CLE,202109190cle,2021,2,REG,CLE,HOU,Denzel Ward,WardDe02,0,7,6,0.857,84,14,12,0,116.7,8.1,51,33,0,0,0,0,0,4,0,0
2021_02_HOU_CLE,202109190cle,2021,2,REG,CLE,HOU,Ronnie Harrison,HarrRo02,0,3,3,1,61,20.3,20.3,1,158.3,7,21,40,0,0,0,0,0,7,0,0
2021_02_HOU_CLE,202109190cle,2021,2,REG,CLE,HOU,Malcolm Smith,SmitMa02,1,3,2,0.667,16,8,5.3,0,40.3,3,-1,17,2,0,0,0,0,8,3,0.273
2021_02_HOU_CLE,202109190cle,2021,2,REG,CLE,HOU,Grant Delpit,DelpGr00,0,1,1,1,35,35,35,0,118.7,19,19,16,1,0,1,1,2,6,1,0.143
2021_02_HOU_CLE,202109190cle,2021,2,REG,CLE,HOU,Greg Newsome II,NewsGr00,0,4,1,0.25,6,6,1.5,0,39.6,15.3,5,1,0,0,0,0,0,3,1,0.25
2021_02_HOU_CLE,202109190cle,2021,2,REG,CLE,HOU,Troy Hill,HillTr01,0,1,1,1,2,2,2,1,118.7,1,1,1,1,0,0,0,0,1,1,0.5
2021_02_HOU_CLE,202109190cle,2021,2,REG,CLE,HOU,Malik McDowell,McDoMa00,0,1,1,1,14,14,14,0,118.7,-1,-1,15,0,0,0,0,0,1,1,0.5
2021_02_HOU_CLE,202109190cle,2021,2,REG,CLE,HOU,Jeremiah Owusu-Koramoah,OwusJe00,0,2,1,0.5,13,13,6.5,0,70.8,4,4,9,0,0,0,0,0,3,1,0.25
2021_02_HOU_CLE,202109190cle,2021,2,REG,CLE,HOU,Mack Wilson,WilsMa03,0,2,1,0.5,-3,-3,-1.5,0,56.2,4.5,-5,2,0,0,0,0,0,6,1,0.143
2021_02_HOU_CLE,202109190cle,2021,2,REG,CLE,HOU,Sione Takitaki,TakiSi00,0,2,1,0.5,-1,-1,-0.5,0,56.2,3,-1,0,1,0,0,0,0,2,0,0
2021_02_HOU_CLE,202109190cle,2021,2,REG,CLE,HOU,Jadeveon Clowney,ClowJa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,3,0,0
2021_02_HOU_CLE,202109190cle,2021,2,REG,CLE,HOU,Myles Garrett,GarrMy00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,2,0.4
2021_02_HOU_CLE,202109190cle,2021,2,REG,CLE,HOU,John Johnson,JohnJo10,0,2,0,0,NA,NA,0,NA,39.6,30.5,NA,NA,0,0,0,0,0,4,1,0.2
2021_02_HOU_CLE,202109190cle,2021,2,REG,CLE,HOU,Takkarist McKinley,McKiTa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,4,1,0.2
2021_02_HOU_CLE,202109190cle,2021,2,REG,HOU,CLE,Zach Cunningham,CunnZa00,0,5,5,1,25,5,5,0,87.5,3,15,10,0,0,0,0,0,7,2,0.222
2021_02_HOU_CLE,202109190cle,2021,2,REG,HOU,CLE,Kamu Grugier-Hill,GrugKa00,0,4,3,0.75,33,11,8.3,0,99,7.5,5,28,1,0,0,1,1,9,0,0
2021_02_HOU_CLE,202109190cle,2021,2,REG,HOU,CLE,Vernon Hargreaves III,HargVe00,0,3,3,1,48,16,16,0,118.7,16,48,0,0,0,0,0,0,5,2,0.286
2021_02_HOU_CLE,202109190cle,2021,2,REG,HOU,CLE,Eric Murray,MurrEr00,0,2,2,1,12,6,6,0,91.7,2,4,8,0,0,0,0,0,5,2,0.286
2021_02_HOU_CLE,202109190cle,2021,2,REG,HOU,CLE,Christian Kirksey,KirkCh00,0,2,2,1,32,16,16,0,118.7,5.5,11,21,2,0,0,0,0,6,0,0
2021_02_HOU_CLE,202109190cle,2021,2,REG,HOU,CLE,Lonnie Johnson Jr.,JohnLo01,0,1,1,1,13,13,13,0,118.7,0,0,13,0,0,0,0,0,2,0,0
2021_02_HOU_CLE,202109190cle,2021,2,REG,HOU,CLE,Roy Lopez,LopeRo00,0,1,1,1,3,3,3,0,79.2,-5,-5,8,0,0,0,0,0,0,3,1
2021_02_HOU_CLE,202109190cle,2021,2,REG,HOU,CLE,Desmond King,KingDe01,0,1,1,1,33,33,33,1,158.3,-3,-3,36,0,0,0,0,0,1,1,0.5
2021_02_HOU_CLE,202109190cle,2021,2,REG,HOU,CLE,Justin Reid,ReidJu00,1,2,1,0.5,14,14,7,0,33.3,15.5,15,-1,0,0,0,0,0,4,2,0.333
2021_02_HOU_CLE,202109190cle,2021,2,REG,HOU,CLE,Jacob Martin,MartJa02,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,1,1,1,0,0
2021_02_HOU_CLE,202109190cle,2021,2,REG,HOU,CLE,Terrance Mitchell,MitcTe00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,3,1,0.25
2021_02_LA_IND,202109190clt,2021,2,REG,IND,LA,Kenny Moore,MoorKe03,0,10,8,0.8,103,12.9,10.3,0,109.6,7,46,57,2,0,0,0,0,8,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,IND,LA,T.J. Carrie,CarrTr00,0,6,5,0.833,98,19.6,16.3,0,118.7,10,40,58,0,0,0,0,0,8,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,IND,LA,Khari Willis,WillKh00,1,3,3,1,48,16,16,1,118.7,5.7,17,31,2,0,0,0,0,8,2,0.2
2021_02_LA_IND,202109190clt,2021,2,REG,IND,LA,Darius Leonard,LeonDa00,0,3,1,0.333,3,3,1,0,42.4,4.3,-1,4,2,0,0,0,0,6,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,IND,LA,Rock Ya-Sin,Ya-SRo00,0,2,1,0.5,10,10,5,1,104.2,4.5,10,0,0,0,0,0,0,2,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,IND,LA,Isaiah Rodgers,RodgIs00,0,1,1,1,16,16,16,0,118.7,14,14,2,0,0,0,0,0,2,1,0.333
2021_02_LA_IND,202109190clt,2021,2,REG,IND,LA,DeForest Buckner,BuckDe00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,6,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,IND,LA,Taylor Stallworth,StalTa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,IND,LA,Al-Quadin Muhammad,MuhaAl00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,IND,LA,Grover Stewart,StewGr00,0,1,0,0,NA,NA,0,NA,39.6,3,NA,NA,0,0,0,0,0,3,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,IND,LA,Ben Banogu,BanoBe00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA
2021_02_LA_IND,202109190clt,2021,2,REG,IND,LA,Bobby Okereke,OkerBo00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,5,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,IND,LA,Julian Blackmon,BlacJu01,0,2,0,0,NA,NA,0,NA,39.6,18.5,NA,NA,0,0,0,0,0,4,1,0.2
2021_02_LA_IND,202109190clt,2021,2,REG,IND,LA,Kwity Paye,PayeKw00,0,1,0,0,NA,NA,0,NA,39.6,-3,NA,NA,1,0,0,0,0,5,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,LA,IND,Darious Williams,WillDa09,0,13,8,0.615,64,8,4.9,1,99.5,6.8,30,34,0,0,0,0,0,7,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,LA,IND,Jordan Fuller,FullJo01,0,4,3,0.75,76,25.3,19,0,116.7,16.8,47,29,0,0,0,0,0,7,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,LA,IND,Taylor Rapp,RappTa00,0,3,2,0.667,41,20.5,13.7,0,109.7,15.7,26,15,3,0,0,0.5,1,8,1,0.111
2021_02_LA_IND,202109190clt,2021,2,REG,LA,IND,Kenny Young,YounKe03,0,2,2,1,16,8,8,0,100,4.5,9,7,1,1,0,0,1,5,1,0.167
2021_02_LA_IND,202109190clt,2021,2,REG,LA,IND,Jalen Ramsey,RamsJa00,1,5,2,0.4,22,11,4.4,0,14.2,7.8,11,11,0,0,0,0,0,3,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,LA,IND,Justin Hollins,HollJu00,0,1,1,1,10,10,10,0,108.3,-4,-4,14,3,0,0,0,0,2,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,LA,IND,Robert Rochell,RochRo00,0,1,1,1,10,10,10,0,108.3,10,10,0,0,0,0,0,0,2,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,LA,IND,Terrell Burgess,BurgTe00,0,1,1,1,5,5,5,0,87.5,8,8,-3,0,0,0,0,0,0,0,NA
2021_02_LA_IND,202109190clt,2021,2,REG,LA,IND,Ernest Jones,JoneEr01,0,1,1,1,9,9,9,0,104.2,-3,-3,12,0,0,0,0,0,2,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,LA,IND,David Long,LongDa02,0,3,1,0.333,9,9,3,0,42.4,12.7,6,3,0,0,0,0,0,2,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,LA,IND,Aaron Donald,DonaAa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,3,0,4,7,1,0.125
2021_02_LA_IND,202109190clt,2021,2,REG,LA,IND,Leonard Floyd,FloyLe00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,1,4,6,1,0.143
2021_02_LA_IND,202109190clt,2021,2,REG,LA,IND,Greg Gaines,GainGr00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0.5,2,2,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,LA,IND,Sebastian Joseph,JoseSe00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,2,9,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,LA,IND,Troy Reeder,ReedTr01,1,2,0,0,NA,NA,0,NA,0,1,NA,NA,3,0,1,0,1,4,0,0
2021_02_LA_IND,202109190clt,2021,2,REG,LA,IND,Nick Scott,ScotNi01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,JAX,DEN,Tyson Campbell,CampTy01,0,7,4,0.571,30,7.5,4.3,0,67.6,9.7,21,9,0,0,0,0,0,3,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,JAX,DEN,Myles Jack,JackMy00,0,3,3,1,20,6.7,6.7,0,94.4,3.3,10,10,3,1,0,0,1,6,1,0.143
2021_02_DEN_JAX,202109190jax,2021,2,REG,JAX,DEN,Rayshawn Jenkins,JenkRa00,0,6,3,0.5,37,12.3,6.2,0,69.4,13.7,29,8,2,0,0,0,0,6,1,0.143
2021_02_DEN_JAX,202109190jax,2021,2,REG,JAX,DEN,Chris Claybrooks,ClayCh02,0,3,3,1,72,24,24,0,118.7,20.3,61,11,1,0,0,0,0,4,1,0.2
2021_02_DEN_JAX,202109190jax,2021,2,REG,JAX,DEN,Shaquill Griffin,GrifSh00,0,4,3,0.75,31,10.3,7.8,0,96.9,16.5,21,10,0,0,0,0,0,5,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,JAX,DEN,C.J. Henderson,HendCJ00,0,4,3,0.75,35,11.7,8.8,1,140.6,15.3,14,21,0,0,0,0,0,4,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,JAX,DEN,Josh Allen,AlleJo03,0,2,2,1,44,22,22,0,118.7,7.5,15,29,2,2,0,1,3,3,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,JAX,DEN,Andrew Wingard,WingAn01,0,2,2,1,21,10.5,10.5,0,110.4,10,20,1,1,0,0,1,1,8,2,0.2
2021_02_DEN_JAX,202109190jax,2021,2,REG,JAX,DEN,Rudy Ford,FordRu00,0,1,1,1,10,10,10,0,108.3,-3,-3,13,0,0,0,0,0,3,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,JAX,DEN,Damien Wilson,WilsDa02,0,1,1,1,14,14,14,1,158.3,5,5,9,1,0,0,0,0,6,1,0.143
2021_02_DEN_JAX,202109190jax,2021,2,REG,JAX,DEN,Andre Cisco,CiscAn00,0,1,1,1,14,14,14,0,118.7,4,4,10,0,0,0,0,0,1,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,JAX,DEN,Jihad Ward,WardJi02,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,3,2,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,JAX,DEN,Dawuane Smoot,SmooDa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,0,3,1,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,JAX,DEN,Adam Gotsis,GotsAd00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3,2,1,0.333
2021_02_DEN_JAX,202109190jax,2021,2,REG,JAX,DEN,DaVon Hamilton,HamiDa02,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,5,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,JAX,DEN,Malcom Brown,BrowMa01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,JAX,DEN,Roy Robertson-Harris,RobeRo00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,1,0.333
2021_02_DEN_JAX,202109190jax,2021,2,REG,JAX,DEN,K'Lavon Chaisson,ChaiKL00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,1,0,0,1,3,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,DEN,JAX,Kyle Fuller,FullKy00,0,10,3,0.3,31,10.3,3.1,1,73.3,12.3,28,3,0,0,0,0,0,2,1,0.333
2021_02_DEN_JAX,202109190jax,2021,2,REG,DEN,JAX,Patrick Surtain II,SurtPa01,1,7,3,0.429,30,10,4.3,0,16.1,19.9,27,3,0,0,0,0,0,4,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,DEN,JAX,Justin Simmons,SimmJu00,0,3,2,0.667,19,9.5,6.3,0,84,13.7,6,13,0,0,0,0,0,1,1,0.5
2021_02_DEN_JAX,202109190jax,2021,2,REG,DEN,JAX,Justin Strnad,StrnJu00,0,2,2,1,19,9.5,9.5,0,106.2,3,6,13,1,0,0,0,0,7,1,0.125
2021_02_DEN_JAX,202109190jax,2021,2,REG,DEN,JAX,Josey Jewell,JeweJo00,0,2,2,1,-10,-5,-5,0,79.2,-5,-10,0,0,0,0,0,0,4,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,DEN,JAX,Bryce Callahan,CallBr00,0,6,1,0.167,5,5,0.8,0,39.6,10.5,2,3,2,0,0,0,0,3,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,DEN,JAX,Kareem Jackson,JackKa99,1,2,1,0.5,24,24,12,0,54.2,19,20,4,0,0,0,0,0,6,1,0.143
2021_02_DEN_JAX,202109190jax,2021,2,REG,DEN,JAX,Von Miller,MillVo00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,1,6,2,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,DEN,JAX,Malik Reed,ReedMa01,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,2,1,0.333
2021_02_DEN_JAX,202109190jax,2021,2,REG,DEN,JAX,Shelby Harris,HarrSh00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,2,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,DEN,JAX,Bradley Chubb,ChubBr00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,DEN,JAX,Dre'Mont Jones,JoneDr00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,DEN,JAX,Jonathon Cooper,CoopJo02,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,NA
2021_02_DEN_JAX,202109190jax,2021,2,REG,DEN,JAX,Alexander Johnson,JohnAl01,0,1,0,0,NA,NA,0,NA,39.6,5,NA,NA,6,0,0,0,0,5,0,0
2021_02_DEN_JAX,202109190jax,2021,2,REG,DEN,JAX,Caden Sterns,SterCa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA
2021_02_BUF_MIA,202109190mia,2021,2,REG,MIA,BUF,Justin Coleman,ColeJu01,0,6,5,0.833,37,7.4,6.2,0,92.4,4.5,8,29,0,0,0,0,0,3,1,0.25
2021_02_BUF_MIA,202109190mia,2021,2,REG,MIA,BUF,Byron Jones,JoneBy00,0,8,4,0.5,61,15.3,7.6,0,75.5,14.3,47,14,0,0,0,0,0,3,0,0
2021_02_BUF_MIA,202109190mia,2021,2,REG,MIA,BUF,Xavien Howard,HowaXa00,1,8,3,0.375,53,17.7,6.6,1,60.9,12.8,48,5,2,0,0,0,0,2,0,0
2021_02_BUF_MIA,202109190mia,2021,2,REG,MIA,BUF,Jerome Baker,BakeJe00,0,2,2,1,8,4,4,0,83.3,-1.5,-3,11,3,0,0,0,0,3,1,0.25
2021_02_BUF_MIA,202109190mia,2021,2,REG,MIA,BUF,Andrew Van Ginkel,VanGAn00,0,1,1,1,9,9,9,0,104.2,0,0,9,2,0,1,0.5,2,4,0,0
2021_02_BUF_MIA,202109190mia,2021,2,REG,MIA,BUF,Brandon Jones,JoneBr06,0,2,1,0.5,3,3,1.5,0,56.2,3,-5,8,0,0,0,0,0,6,0,0
2021_02_BUF_MIA,202109190mia,2021,2,REG,MIA,BUF,Jason McCourty,McCoJa99,0,2,1,0.5,8,8,4,1,100,6.5,8,0,0,0,0,0,0,3,1,0.25
2021_02_BUF_MIA,202109190mia,2021,2,REG,MIA,BUF,Emmanuel Ogbah,OgbaEm00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0.5,4,4,1,0.2
2021_02_BUF_MIA,202109190mia,2021,2,REG,MIA,BUF,Jevon Holland,HollJe02,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0,2,0,2,3,1,0.25
2021_02_BUF_MIA,202109190mia,2021,2,REG,MIA,BUF,Samuel Eguavoen,EguaSa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,1,0,0
2021_02_BUF_MIA,202109190mia,2021,2,REG,MIA,BUF,Elandon Roberts,RobeEl00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,3,1,0.25
2021_02_BUF_MIA,202109190mia,2021,2,REG,MIA,BUF,Christian Wilkins,WilkCh00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,4,1,0.2
2021_02_BUF_MIA,202109190mia,2021,2,REG,MIA,BUF,Jaelan Phillips,PhilJa02,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,3,0,0
2021_02_BUF_MIA,202109190mia,2021,2,REG,MIA,BUF,John Jenkins,JenkJo00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,1,0.5
2021_02_BUF_MIA,202109190mia,2021,2,REG,MIA,BUF,Brennan Scarlett,ScarBr00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,3,0,0
2021_02_BUF_MIA,202109190mia,2021,2,REG,MIA,BUF,Eric Rowe,RoweEr00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,2,0,0
2021_02_BUF_MIA,202109190mia,2021,2,REG,BUF,MIA,Tre'Davious White,WhitTr01,0,8,4,0.5,33,8.3,4.1,0,60.9,10.4,25,8,2,2,0,0,2,8,3,0.273
2021_02_BUF_MIA,202109190mia,2021,2,REG,BUF,MIA,Micah Hyde,HydeMi00,0,4,3,0.75,16,5.3,4,0,81.2,2.3,9,7,4,0,0,1,1,7,0,0
2021_02_BUF_MIA,202109190mia,2021,2,REG,BUF,MIA,Taron Johnson,JohnTa01,0,6,3,0.5,27,9,4.5,0,62.5,3.5,9,18,5,0,0,1,1,4,0,0
2021_02_BUF_MIA,202109190mia,2021,2,REG,BUF,MIA,Jordan Poyer,PoyeJo00,0,4,3,0.75,34,11.3,8.5,0,100,8,23,11,0,0,0,0,0,4,0,0
2021_02_BUF_MIA,202109190mia,2021,2,REG,BUF,MIA,Dane Jackson,JackDa02,0,4,3,0.75,13,4.3,3.3,0,78.1,3.5,9,4,0,0,0,0,0,5,1,0.167
2021_02_BUF_MIA,202109190mia,2021,2,REG,BUF,MIA,A.J. Klein,KleiAJ00,0,3,2,0.667,12,6,4,0,74.3,1,3,9,1,0,1,0,1,6,3,0.333
2021_02_BUF_MIA,202109190mia,2021,2,REG,BUF,MIA,Tremaine Edmunds,EdmuTr01,0,3,2,0.667,16,8,5.3,0,79.9,6.7,4,12,3,0,0,0,0,3,1,0.25
2021_02_BUF_MIA,202109190mia,2021,2,REG,BUF,MIA,Tyrel Dodson,DodsTy01,0,2,2,1,9,4.5,4.5,0,85.4,0.5,1,8,0,0,0,0,0,3,0,0
2021_02_BUF_MIA,202109190mia,2021,2,REG,BUF,MIA,Gregory Rousseau,RousGr00,0,1,1,1,7,7,7,0,95.8,4,4,3,1,3,0,2,5,5,2,0.286
2021_02_BUF_MIA,202109190mia,2021,2,REG,BUF,MIA,Matt Milano,MilaMa00,0,3,1,0.333,6,6,2,0,42.4,0,2,4,5,0,1,1,2,5,2,0.286
2021_02_BUF_MIA,202109190mia,2021,2,REG,BUF,MIA,Levi Wallace,WallLe00,1,2,1,0.5,9,9,4.5,0,22.9,6,9,0,0,0,0,0,0,2,0,0
2021_02_BUF_MIA,202109190mia,2021,2,REG,BUF,MIA,A.J. Epenesa,EpenAJ00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,0,3,1,2,0.667
2021_02_BUF_MIA,202109190mia,2021,2,REG,BUF,MIA,Mario Addison,AddiMa00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0
2021_02_BUF_MIA,202109190mia,2021,2,REG,BUF,MIA,Justin Zimmer,ZimmJu00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,3,0,0
2021_02_BUF_MIA,202109190mia,2021,2,REG,BUF,MIA,Jerry Hughes,HughJe99,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,1,2,0,0
2021_02_BUF_MIA,202109190mia,2021,2,REG,BUF,MIA,Vernon Butler,ButlVe00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
2021_02_BUF_MIA,202109190mia,2021,2,REG,BUF,MIA,Tyler Matakevich,MataTy00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
2021_02_BUF_MIA,202109190mia,2021,2,REG,BUF,MIA,Damar Hamlin,HamlDa00,0,2,0,0,NA,NA,0,NA,39.6,3.5,NA,NA,0,0,0,0,0,0,0,NA
2021_02_NE_NYJ,202109190nyj,2021,2,REG,NYJ,NE,Michael Carter,CartMi02,0,5,5,1,17,3.4,3.4,0,80.8,0.4,2,15,1,0,0,0,0,8,0,0
2021_02_NE_NYJ,202109190nyj,2021,2,REG,NYJ,NE,C.J. Mosley,MoslC.00,0,4,4,1,20,5,5,0,87.5,1,4,16,1,0,0,0,0,10,1,0.091
2021_02_NE_NYJ,202109190nyj,2021,2,REG,NYJ,NE,Quincy Williams,WillQu01,0,5,4,0.8,41,10.3,8.2,0,100.8,-0.6,-6,47,0,0,0,0,0,5,0,0
2021_02_NE_NYJ,202109190nyj,2021,2,REG,NYJ,NE,Brandin Echols,EchoBr00,0,3,2,0.667,12,6,4,0,74.3,1.3,-4,16,0,0,0,0,0,1,0,0
2021_02_NE_NYJ,202109190nyj,2021,2,REG,NYJ,NE,Bryce Hall,HallBr02,0,2,2,1,39,19.5,19.5,0,118.7,10,20,19,0,0,0,0,0,6,0,0
2021_02_NE_NYJ,202109190nyj,2021,2,REG,NYJ,NE,Javelin Guidry,GuidJa01,0,4,2,0.5,29,14.5,7.3,0,74,15.3,27,2,1,0,0,0,0,4,0,0
2021_02_NE_NYJ,202109190nyj,2021,2,REG,NYJ,NE,Adrian Colbert,ColbAd00,0,2,2,1,29,14.5,14.5,0,118.7,6,12,17,0,0,0,0,0,5,0,0
2021_02_NE_NYJ,202109190nyj,2021,2,REG,NYJ,NE,Marcus Maye,MayeMa00,0,3,1,0.333,-1,-1,-0.3,0,42.4,3.7,-1,0,1,0,0,1,1,6,1,0.143
2021_02_NE_NYJ,202109190nyj,2021,2,REG,NYJ,NE,Folorunso Fatukasi,FatuFo00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,1,0,0
2021_02_NE_NYJ,202109190nyj,2021,2,REG,NYJ,NE,John Franklin-Myers,FranJo02,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,3,0,0
2021_02_NE_NYJ,202109190nyj,2021,2,REG,NYJ,NE,Sheldon Rankins,RankSh00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,0,0
2021_02_NE_NYJ,202109190nyj,2021,2,REG,NYJ,NE,Shaq Lawson,LawsSh00,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,4,0,0
